 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,583,--,940,--,466,--,891,--,421,--,717,605,--,--, 
 无形资产摊销(万元),--,137,--,39,--,13,--,23,--,11,--,21,17,--,--, 
 长期待摊费用摊销(万元),--,0,--,32,--,16,--,34,--,16,--,27,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,-2,24,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,6,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,69,--,44,--,27,--,50,--,19,--,90,94,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,9,--,-70,--,-50,--,-25,--,-26,--,-35,-37,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1627,--,-1350,--,-1661,--,1215,--,1338,--,-990,-709,--,--, 
 经营性应收项目的减少(万元),--,-48748,--,-7534,--,-5595,--,-3663,--,-2128,--,-6119,-286,--,--, 
 经营性应付项目的增加(万元),--,38594,--,3731,--,2717,--,1601,--,-1895,--,3029,683,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4452,--,2417,--,-1863,--,5346,--,-424,--,1477,4719,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30427,16295,13754,25244,30425,30093,10407,11309,3099,5291,5322,6966,7684,3650,1555, 
 现金的期初余额(万元),25244,25244,25143,11309,11309,11309,11309,6966,6966,6966,6966,7684,3650,1555,2470, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5183,-8949,-11389,13935,19116,18784,-902,4343,-3867,-1675,-1644,-717,4033,2095,-915, 

