 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动现金流出小计(万元),115194,79962,49044,150780,80956,47290,36082,126740,88684,57048,39130,159324,118111,75968,35613,184041,148705,88893,38995,136995,86003,52946,21856,148224,101378,77759,125052,96516,29495, 
 筹资活动产生的现金流量净额(万元),-23010,-15422,-9650,81862,75037,51551,15461,19556,-26542,-18028,-12500,78374,83229,-23294,837,-3546,-7444,-5795,-1527,54247,40257,36636,43202,31590,64152,-13966,-1048,-1556,28359, 
 汇率变动对现金及现金等价物的影响(万元),-3,-20,-32,-91,-78,-54,-4,30,-0,-8,-14,-190,-185,-186,-159,-89,-23,-5,13,81,40,3,4,13,14,20,-163,-114,5, 
 现金及现金等价物净增加额(万元),-1268,9744,1581,-12244,3717,20449,-7153,-19216,-24872,-19716,-4232,19384,5703,-4811,-5577,-253,7772,8498,3750,-13418,7076,-4680,13004,-925,40928,-11173,9530,14107,6965, 
 加:期初现金及现金等价物余额(万元),4214,4214,4214,16459,16459,16459,16459,35675,35675,35675,35675,16291,16291,16291,16291,16544,16544,16544,16544,29963,29963,29963,29963,30888,30888,30888,21357,7251,285, 
 期末现金及现金等价物余额(万元),2947,13958,5795,4214,20176,36908,9306,16459,10803,15959,31443,35675,21994,11480,10714,16291,24316,25042,20294,16544,37039,25282,42966,29963,71815,19714,30888,21357,7251, 
 净利润(万元),--,22960,--,21479,--,5665,--,2244,--,-5163,--,-40934,--,-6864,--,5289,--,2272,--,5376,--,2781,--,8889,--,--,9062,8604,6058, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1111,--,507,--,881,--,2598,--,4378,--,36659,--,5931,--,1192,--,174,--,816,--,451,--,96,--,--,102,-121,-148, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2026,--,5197,--,2502,--,4906,--,2303,--,3624,--,1375,--,2380,--,1144,--,2172,--,1081,--,1922,--,--,1509,990,732, 
 无形资产摊销(万元),--,2155,--,4489,--,2272,--,4577,--,2288,--,1900,--,177,--,358,--,182,--,329,--,160,--,360,--,--,349,244,142, 
 长期待摊费用摊销(万元),--,132,--,291,--,5,--,121,--,110,--,86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,185,--,-43,--,0,--,-31,--,-4,--,479,--,--,--,-3,--,--,--,-100,--,5,--,-109,--,--,0,-203,16, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,1,--,--,--,1,--,--,--,1,--,--,--,1,--,--,--,-0,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1873,--,4960,--,2612,--,3808,--,2112,--,5463,--,2749,--,6094,--,3338,--,3984,--,1718,--,2738,--,--,2995,2635,1736, 
 投资损失(万元),--,-1222,--,-5979,--,--,--,-8581,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,196,--, 
 递延所得税资产减少(万元),--,568,--,2839,--,2069,--,828,--,-394,--,-7080,--,-2431,--,-830,--,-217,--,-293,--,-324,--,-133,--,--,-24,15,189, 
 递延所得税负债增加(万元),--,45,--,-9,--,-5,--,-9,--,--,--,-13,--,--,--,31,--,17,--,61,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,85270,--,-150698,--,-49770,--,4633,--,4493,--,6886,--,4101,--,-12344,--,-521,--,-18275,--,-12964,--,-11607,--,--,-47,13174,-29325, 
 经营性应收项目的减少(万元),--,-61738,--,-21163,--,-848,--,-23385,--,-8237,--,17889,--,8895,--,13349,--,7069,--,-47160,--,-33386,--,-16776,--,--,-1493,-17851,8409, 
 经营性应付项目的增加(万元),--,-39245,--,51076,--,25500,--,-7367,--,-390,--,8424,--,5918,--,-7540,--,4195,--,-11669,--,283,--,-16511,--,--,842,15270,9228, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,2285,--,1887,--,229,--,--,--,--,--,-770,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,16406,--,-85169,--,-8887,--,-15657,--,1496,--,32614,--,19851,--,7977,--,17654,--,-64760,--,-40196,--,-31131,--,--,13294,22954,-2963, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2947,13958,5795,4214,20176,36908,9306,16459,10803,15959,31443,35675,21994,11480,10714,16291,24316,25042,20294,16544,37039,25282,42966,29963,71815,19714,30888,21357,7251, 
 现金的期初余额(万元),4214,4214,4214,16459,16459,16459,16459,35675,35675,35675,35675,16291,16291,16291,16291,16544,16544,16544,16544,29963,29963,29963,29963,30888,30888,30888,21357,7251,285, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1268,9744,1581,-12244,3717,20449,-7153,-19216,-24872,-19716,-4232,19384,5703,-4811,-5577,-253,7772,8498,3750,-13418,7076,-4680,13004,-925,40928,-11173,9530,14107,6965, 

