 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),--,16797,--,74672,--,31438,--,140238,54998,23843, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1358,--,-2701,--,322,--,12763,2772,794, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1713,--,3345,--,1673,--,3296,3333,3324, 
 无形资产摊销(万元),--,1137,--,2078,--,1012,--,1898,1784,1396, 
 长期待摊费用摊销(万元),--,541,--,1206,--,593,--,1382,1668,2073, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-30,--,-284,--,11,--,-59,-50,-51, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,6832,--,6075,--,2881,--,-5606,-7325,1097, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-60,--,56665,--,504,--,-6206,-353,153, 
 投资损失(万元),--,-9339,--,-10645,--,-4275,--,-10300,-6365,-1553, 
 递延所得税资产减少(万元),--,-1811,--,9141,--,4795,--,-10487,-3323,-1416, 
 递延所得税负债增加(万元),--,-1476,--,-2222,--,-869,--,2132,2758,-250, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-501996,--,257202,--,195379,--,-446374,-762962,-252582, 
 经营性应付项目的增加(万元),--,460236,--,-356348,--,-120197,--,300762,1035616,140357, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,62933,--,-308385,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,36836,--,-270199,--,-87936,--,-106214,264537,-88384, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1034465,1112995,1221456,1518737,1269647,1495246,1598659,1716308,1130328,563801, 
 现金的期初余额(万元),1518737,1518737,1518737,1716308,1716308,1716308,1716308,1130328,563801,602461, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-484272,-405742,-297281,-197570,-446660,-221062,-117649,585979,566527,-38660, 

