 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动现金流出小计(万元),55328,24016,10245,25567,7975,797,4868,22788,7490,13058, 
 投资活动产生的现金流量净额(万元),-52198,-20888,-8428,-23800,-5595,130,-2503,-16110,-6402,-12552, 
 吸收投资收到的现金(万元),112236,--,430,430,--,--,170,300,--,15762, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,430,--,--,--,170,300,--,--, 
 取得借款收到的现金(万元),20000,--,31000,15000,30000,15000,15000,11831,20000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,145,6264,--, 
 筹资活动现金流入小计(万元),132236,0,31430,15430,30000,15000,15170,12276,26264,15762, 
 偿还债务支付的现金(万元),9000,9000,21000,15000,30000,5000,10000,11831,10000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6227,5415,5587,4417,5516,409,5330,7469,4527,2391, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,6132,958, 
 筹资活动现金流出小计(万元),15227,14415,26587,19417,35516,5409,15330,19300,20659,3349, 
 筹资活动产生的现金流量净额(万元),117009,-14415,4843,-3987,-5516,9591,-160,-7024,5605,12412, 
 汇率变动对现金及现金等价物的影响(万元),-2,-1,-2,--,6,--,-0,--,--,--, 
 现金及现金等价物净增加额(万元),92248,-21054,25609,-9293,15520,16610,91,-15008,2511,7488, 
 加:期初现金及现金等价物余额(万元),42990,42990,17381,20881,1861,1861,1770,16778,14267,6778, 
 期末现金及现金等价物余额(万元),135238,21936,42990,11588,17381,18471,1861,1770,16778,14267, 
 净利润(万元),--,12709,24463,--,24562,--,21894,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,621,2256,--,3433,--,1837,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,9125,19364,--,18790,--,16688,--,--,--, 
 无形资产摊销(万元),--,300,583,--,513,--,472,--,--,--, 
 长期待摊费用摊销(万元),--,11,22,--,45,--,96,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,-66,--,305,--,216,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,379,658,--,770,--,742,--,--,--, 
 投资损失(万元),--,114,1002,--,-77,--,951,--,--,--, 
 递延所得税资产减少(万元),--,-47,-499,--,-637,--,-735,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-10895,14069,--,-10978,--,3915,--,--,--, 
 经营性应收项目的减少(万元),--,-7270,-13260,--,3102,--,-2741,--,--,--, 
 经营性应付项目的增加(万元),--,11817,898,--,6676,--,2060,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-2607,-20293,--,-19881,--,-42642,--,--,--, 
 经营活动产生现金流量净额(万元),--,14250,29197,--,26624,--,2754,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),135238,21936,42990,11588,17381,18471,1861,1770,16778,14267, 
 现金的期初余额(万元),42990,42990,17381,20881,1861,1861,1770,16778,14267,6778, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),92248,-21054,25609,-9293,15520,16610,91,-15008,2511,7488, 

