 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 资产减值准备(万元),346,--,247,--,62,--,-1,--,241,--,352,--,496,--,57,--,128,--,15,29,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1683,--,2855,--,1395,--,2541,--,1257,--,2561,--,1273,--,2492,--,1221,--,2285,2182,--, 
 无形资产摊销(万元),319,--,167,--,86,--,203,--,103,--,214,--,108,--,220,--,110,--,220,197,--, 
 长期待摊费用摊销(万元),37,--,38,--,17,--,33,--,17,--,33,--,17,--,33,--,17,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,0,--,-1,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-95,--,27,--,40,--,-40,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),157,--,156,--,117,--,404,--,226,--,736,--,435,--,1068,--,566,--,1106,1017,--, 
 投资损失(万元),-194,--,-291,--,-230,--,-153,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-191,--,-54,--,3,--,25,--,23,--,-47,--,-81,--,-3,--,-25,--,28,17,--, 
 递延所得税负债增加(万元),455,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),792,--,-6438,--,-5787,--,-5927,--,203,--,3417,--,5090,--,3149,--,2828,--,-6009,-2927,--, 
 经营性应收项目的减少(万元),-10502,--,2722,--,-833,--,854,--,-4277,--,-6887,--,-10014,--,-708,--,-1875,--,-376,-1187,--, 
 经营性应付项目的增加(万元),4026,--,1097,--,5557,--,7367,--,6586,--,-2233,--,1057,--,-1468,--,2460,--,742,2926,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),839,--,284,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),5614,--,11633,--,5783,--,11947,--,7400,--,3161,--,1808,--,11182,--,8497,--,3014,6374,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10735,32941,25272,20134,23130,12998,14652,19247,15907,22715,23929,23031,32030,2659,5897,3069,7964,2850,2628,4559,2582, 
 现金的期初余额(万元),25272,25272,14652,14652,14652,14652,23929,23929,23929,23929,5897,5897,5897,5897,2628,2628,2628,2628,4559,2582,513, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14536,7670,10620,5482,8479,-1654,-9278,-4682,-8022,-1214,18033,17135,26133,-3238,3269,441,5336,222,-1931,1976,2069, 

