 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 经营活动产生的现金流量净额(万元),3677,3658,1115,630,-1487,-1586,8407,2292,-24, 
 收回投资所收到的现金(万元),--,--,--,1000,1000,1000,3600,3000,--, 
 取得投资收益所收到的现金(万元),--,--,--,3,3,3,12,25,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,1156,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,1003,1003,1003,4768,3025,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3727,2902,1694,6567,6777,4563,5443,1530,265, 
 投资所支付的现金(万元),11000,--,--,1000,1000,1000,3100,3500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,140,1000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14727,2902,1694,7567,7777,5563,8683,6030,265, 
 投资活动产生的现金流量净额(万元),-14727,-2902,-1694,-6564,-6773,-4560,-3915,-3004,-265, 
 吸收投资收到的现金(万元),35797,--,--,--,--,--,1514,--,5310, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,3000,3000,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,53,53,450,--,150,1462,55,1190, 
 筹资活动现金流入小计(万元),35797,53,53,3450,3000,150,2976,55,6500, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,790,150, 
 分配股利、利润或偿付利息所支付的现金(万元),1541,1527,14,1542,1500,1500,1000,1007,75, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),350,30,30,337,29,--,1370,--,238, 
 筹资活动现金流出小计(万元),1891,1557,44,1879,1529,1500,2370,1797,463, 
 筹资活动产生的现金流量净额(万元),33906,-1505,9,1571,1472,-1350,606,-1742,6037, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),22856,-749,-570,-4362,-6789,-7496,5098,-2455,5748, 
 加:期初现金及现金等价物余额(万元),4333,4183,4183,8546,8846,8546,3448,5902,155, 
 期末现金及现金等价物余额(万元),27189,3434,3614,4183,2056,1050,8546,3448,5902, 
 净利润(万元),--,3596,816,6818,--,1139,5039,3385,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-31,-99,367,--,-4,-152,131,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,521,206,578,--,286,551,475,--, 
 无形资产摊销(万元),--,20,10,40,--,20,36,15,--, 
 长期待摊费用摊销(万元),--,6,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0,--,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,42,21,67,--,--,-16,19,--, 
 投资损失(万元),--,--,--,-3,--,-3,-12,-25,--, 
 递延所得税资产减少(万元),--,3,8,-99,--,1,-21,-27,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-645,-502,-891,--,-804,-694,-726,--, 
 经营性应收项目的减少(万元),--,918,2164,-7741,--,-1027,1819,-481,--, 
 经营性应付项目的增加(万元),--,-772,-2249,1495,--,-1194,345,-474,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,1512,--,--, 
 经营活动产生现金流量净额(万元),--,3658,375,630,--,-1586,8407,2292,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27189,3434,3614,4183,2056,1050,8546,3448,5902, 
 现金的期初余额(万元),4333,4183,4183,8546,8846,8546,3448,5902,155, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),22856,-749,-570,-4362,-6789,-7496,5098,-2455,5748, 

