 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),1343,9,--,8,8,8,--,2515,2515,4531,4532,774,4040,411, 
 其中：子公司支付给少数股东的股利、利润(万元),-9,9,--,8,-8,8,--,15,-15,31,-31,--,-17,--, 
 支付其他与筹资活动有关的现金(万元),499,499,198,--,--,--,--,--,--,--,--,--,--,276, 
 筹资活动现金流出小计(万元),1842,508,198,8,8,8,0,2515,2515,4580,4580,1648,12040,4556, 
 筹资活动产生的现金流量净额(万元),-1842,-508,-95,17010,-8,-8,93,-2515,-2515,-4580,-4580,-1648,-8360,778, 
 汇率变动对现金及现金等价物的影响(万元),0,0,--,-0,-0,-0,--,-2,-0,7,5,-2,-2,-1, 
 现金及现金等价物净增加额(万元),-26466,-28769,-24932,26612,-1538,1153,-7066,2303,5829,2791,5115,3112,-502,1028, 
 加:期初现金及现金等价物余额(万元),38747,38747,38747,12135,12135,12135,12135,9832,9832,7041,7041,3929,4431,3404, 
 期末现金及现金等价物余额(万元),12281,9979,13815,38747,10597,13288,5068,12135,15661,9832,12157,7041,3929,4431, 
 净利润(万元),--,1230,--,5053,4222,3386,--,4261,3489,5481,--,5470,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,9,--,-11,50,23,--,-57,49,-50,--,-14,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,584,--,1975,1581,1144,--,4592,3511,5227,--,5619,--,--, 
 无形资产摊销(万元),--,168,--,257,192,127,--,253,183,249,--,247,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-187,--,-2261,-2260,-2259,--,-32,-2,-2,--,-209,--,--, 
 固定资产报废损失(万元),--,-3,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-0,--,0,0,0,--,2,0,-6,--,26,--,--, 
 投资损失(万元),--,-279,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1,--,2,-8,-4,--,10,-6,11,--,3,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4,--,-4,-28,-4,--,-2,-33,-7,--,5,--,--, 
 经营性应收项目的减少(万元),--,-459,--,4909,-7468,-3643,--,651,2082,1538,--,-3146,--,--, 
 经营性应付项目的增加(万元),--,42,--,-1999,498,586,--,-4089,-371,-3626,--,-825,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1099,--,7921,-3220,-644,--,5589,8903,8814,--,7176,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12281,9979,13815,38747,10597,13288,5068,12135,15661,9832,12157,7041,3929,4431, 
 现金的期初余额(万元),38747,38747,38747,12135,12135,12135,12135,9832,9832,7041,7041,3929,4431,3404, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-26466,-28769,-24932,26612,-1538,1153,-7066,2303,5829,2791,5115,3112,-502,1028, 

