 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,54,--,34,--,12,--,--,--,274,--,233,--,417,--,--,312,372,--, 
 投资损失(万元),--,-242,--,-201,--,-460,--,-139,--,-190,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-9,--,--,--,-97,--,--,--,-102,--,--,--,-3,--,--,-14,-7,--, 
 递延所得税负债增加(万元),--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1385,--,-459,--,-3406,--,-980,--,620,--,-1169,--,-1639,--,--,-3426,-409,--, 
 经营性应收项目的减少(万元),--,-7744,--,-9835,--,-2178,--,-1851,--,1793,--,2066,--,-2224,--,--,-2176,-1056,--, 
 经营性应付项目的增加(万元),--,1204,--,2581,--,1091,--,1102,--,-1350,--,-1793,--,1135,--,--,1963,-1243,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3888,--,-6206,--,-1010,--,389,--,5246,--,1696,--,3891,--,--,2732,3473,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4267,4462,4783,6214,6063,6068,6709,7474,9011,18049,9927,29058,3340,6122,2894,4412,5755,5519,8382, 
 现金的期初余额(万元),4462,6068,6068,6068,6068,17974,18049,18049,18049,6122,6122,6122,6122,5755,5755,5755,5519,8382,4771, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-195,-1606,-1286,146,-5,-11905,-11340,-10575,-9038,11927,3806,22936,-2782,367,-2861,-1343,236,-2863,3611, 

