 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),20000,20000,5800,10129,--,--,--,--,--,--,--,4600,3000,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),36974,28516,9709,25149,12710,9511,7048,18108,15061,10634,5329,41946,13402,10440,27236, 
 投资活动产生的现金流量净额(万元),-6720,-2512,379,-24706,-12669,-9493,-7046,-18081,-15032,-10615,-5317,-37261,-10364,-10405,-21234, 
 吸收投资收到的现金(万元),--,--,--,72080,72080,72080,72080,--,--,--,--,--,--,19000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),200,200,--,1200,--,--,--,45000,40000,30000,30000,50300,25500,36000,15500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),200,200,0,73280,72080,72080,72080,45000,40000,30000,30000,50300,25500,55000,15500, 
 偿还债务支付的现金(万元),1400,1400,1200,63500,63500,43500,28500,36500,30500,20500,--,29900,31600,35000,5500, 
 分配股利、利润或偿付利息所支付的现金(万元),6726,6726,4,7538,7537,7405,6892,8511,7378,6226,4769,6299,4736,2656,8972, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1100,1100,1100,735,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8126,8126,1204,72138,72137,52005,36127,45011,37878,26726,4769,36199,36336,37656,14472, 
 筹资活动产生的现金流量净额(万元),-7926,-7926,-1204,1142,-57,20075,35953,-11,2122,3274,25231,14101,-10836,17344,1028, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-18531,-16009,-3908,15394,-850,19530,37801,10124,-879,1879,23711,-74,-8735,19477,-868, 
 加:期初现金及现金等价物余额(万元),47824,47824,47824,32430,32430,32430,32430,22306,22306,22306,22306,22380,31114,11637,12505, 
 期末现金及现金等价物余额(万元),29293,31815,43916,47824,31580,51960,70231,32430,21427,24185,46017,22306,22380,31114,11637, 
 净利润(万元),--,14181,--,22187,--,11441,--,16581,--,7760,--,12471,10845,10645,8535, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-92,--,289,--,39,--,238,--,5,--,70,740,-131,153, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2823,--,4977,--,2173,--,3807,--,1763,--,3748,3411,1682,1351, 
 无形资产摊销(万元),--,191,--,381,--,191,--,376,--,192,--,381,243,53,124, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,317,--,-3,--,353,--,-14,--,170,-16,-10,4, 
 固定资产报废损失(万元),--,--,--,30,--,--,--,-3,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-76,--,1294,--,1161,--,2366,--,1113,--,2207,2196,2656,2029, 
 投资损失(万元),--,-194,--,--,--,--,--,--,--,--,--,-21,-17,--,--, 
 递延所得税资产减少(万元),--,12,--,330,--,423,--,-132,--,-22,--,42,-182,-32,-129, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1589,--,-7041,--,1988,--,-3978,--,1980,--,-1477,3127,-14325,-2313, 
 经营性应收项目的减少(万元),--,365,--,-536,--,-207,--,39,--,163,--,250,-3588,3709,3960, 
 经营性应付项目的增加(万元),--,-24364,--,16731,--,-8258,--,8568,--,-3719,--,5245,-4293,7293,5623, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--, 
 经营活动产生现金流量净额(万元),--,-5572,--,38958,--,8948,--,28216,--,9220,--,23086,12466,12538,19338, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),29293,31815,43916,47824,31580,51960,70231,32430,21427,24185,46017,22306,22380,31114,11637, 
 现金的期初余额(万元),47824,47824,47824,32430,32430,32430,32430,22306,22306,22306,22306,22380,31114,11637,12505, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18531,-16009,-3908,15394,-850,19530,37801,10124,-879,1879,23711,-74,-8735,19477,-868, 

