 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31, 
 无形资产摊销(万元),--,248,--,125,--,205,--,93,--,162,--,74,--,106,70,38,-2428,195, 
 长期待摊费用摊销(万元),--,18,--,10,--,135,--,126,--,30,--,14,--,28,17,1,--,55, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,19,--,3,--,48,--,-0,--,1,--,2,--,-2,3,2,-1042,-48, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-375,--,-386,--,-581,--,-217,--,-46,--,-13,--,3,-19,-10,128,-43, 
 投资损失(万元),--,-3595,--,-1930,--,-1475,--,-568,--,-673,--,-338,--,-331,-107,-7,--,-114, 
 递延所得税资产减少(万元),--,-357,--,-206,--,-162,--,-100,--,-151,--,-21,--,36,-160,213,--,--, 
 递延所得税负债增加(万元),--,-17,--,-12,--,-2,--,-2,--,61,--,28,--,33,--,--,--,--, 
 存货的减少(万元),--,-3922,--,267,--,822,--,1202,--,-1802,--,-2259,--,-1674,-4566,3637,-4516,-3757, 
 经营性应收项目的减少(万元),--,5705,--,7919,--,2719,--,9132,--,-6844,--,3800,--,-9242,-11687,-6577,-449,3184, 
 经营性应付项目的增加(万元),--,2584,--,-4461,--,-6198,--,-6088,--,4757,--,413,--,4041,4602,-1305,2279,-959, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,138,--,-369,--,-234,--,-836,--,-2610,--,-939,--,-272,50,384,--,450, 
 经营活动产生现金流量净额(万元),--,14655,--,9067,--,16010,--,10314,--,21327,--,13056,--,17596,4889,10101,5910,7372, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8708,14156,17179,20333,16320,14884,39333,59855,123428,145080,24146,26571,5358,23224,9668,9444,8642,11168, 
 现金的期初余额(万元),14156,14884,14884,14884,14884,145080,145080,145080,145080,23224,23224,23224,23224,9668,9444,8642,11468,4640, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5448,-728,2295,5449,1437,-130196,-105747,-85225,-21652,121856,922,3347,-17866,13555,224,802,-2825,6527, 

