 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),2045,460,-316,5660,4109,16,-118,5110,4020,2684,335,6884,6259,4304,2495, 
 收回投资所收到的现金(万元),41000,33000,14000,59400,37900,20600,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),393,314,102,526,233,145,10,278,160,148,27,173,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),91,77,0,5,5,5,3,1762,162,162,153,69,48,4,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),101,39,13,733,638,615,9,36,29,22,16,80,67,66,28, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41586,33430,14115,60664,38776,21364,21,2077,351,332,196,322,116,69,47, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4576,2453,1140,4178,1513,1182,786,4213,3931,3012,856,1518,2081,4764,1977, 
 投资所支付的现金(万元),28600,17600,12600,83400,59400,45900,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2396, 
 支付的其他与投资活动有关的现金(万元),311,511,150,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33487,20564,13890,87578,60913,47082,786,4213,3931,3012,856,1518,2081,4764,4373, 
 投资活动产生的现金流量净额(万元),8099,12866,225,-26914,-22136,-25718,-765,-2137,-3580,-2679,-660,-1196,-1966,-4695,-4326, 
 吸收投资收到的现金(万元),--,--,--,23700,23700,23700,--,--,--,--,--,--,--,--,8205, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4220, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,23700,23700,23700,0,0,0,0,0,0,0,0,12425, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1000,4517, 
 分配股利、利润或偿付利息所支付的现金(万元),2400,2400,--,4800,4800,--,--,3600,3600,2400,2400,2400,1200,4,1354, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1236,52,183,1834,1177,1173,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3636,2452,183,6634,5977,1173,0,3600,3600,2400,2400,2400,1200,1004,5871, 
 筹资活动产生的现金流量净额(万元),-3636,-2452,-183,17066,17723,22527,0,-3600,-3600,-2400,-2400,-2400,-1200,-1004,6554, 
 汇率变动对现金及现金等价物的影响(万元),-54,-23,-4,5,9,9,1,39,32,21,26,36,3,-7,8, 
 现金及现金等价物净增加额(万元),6454,10851,-278,-4182,-296,-3166,-882,-588,-3127,-2374,-2699,3325,3096,-1402,4730, 
 加:期初现金及现金等价物余额(万元),5954,5954,5954,10136,10136,10136,10136,10724,10724,10724,10724,7399,4303,5705,975, 
 期末现金及现金等价物余额(万元),12408,16805,5675,5954,9840,6970,9254,10136,7596,8349,8024,10724,7399,4303,5705, 
 净利润(万元),--,1444,--,4862,--,2189,--,5389,--,2353,--,5709,5173,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,128,--,130,--,139,--,141,--,109,--,15,71,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,681,--,1325,--,660,--,1246,--,593,--,1065,959,--,--, 
 无形资产摊销(万元),--,39,--,74,--,34,--,62,--,40,--,75,76,--,--, 
 长期待摊费用摊销(万元),--,123,--,224,--,111,--,197,--,98,--,198,148,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-45,--,13,--,9,--,-340,--,-35,--,7,35,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-16,--,-90,--,-47,--,-75,--,-43,--,-117,-70,--,--, 
 投资损失(万元),--,-314,--,-526,--,-145,--,-278,--,-148,--,-173,--,--,--, 
 递延所得税资产减少(万元),--,-114,--,-35,--,-20,--,-20,--,-15,--,-5,-83,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-121,--,-1531,--,-854,--,148,--,-26,--,-44,-26,--,--, 
 经营性应收项目的减少(万元),--,-2733,--,-2376,--,-2590,--,-3013,--,-2101,--,-397,-956,--,--, 
 经营性应付项目的增加(万元),--,1387,--,3590,--,529,--,1653,--,1859,--,551,931,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,460,--,5660,--,16,--,5110,--,2684,--,6884,6259,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12408,16805,5675,5954,9840,6970,9254,10136,7596,8349,8024,10724,7399,4303,5705, 
 现金的期初余额(万元),5954,5954,5954,10136,10136,10136,10136,10724,10724,10724,10724,7399,4303,5705,975, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6454,10851,-278,-4182,-296,-3166,-882,-588,-3127,-2374,-2699,3325,3096,-1402,4730, 

