 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,22235,22235,22235,22235,0,0,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3120,3120,--,1560,1560,1560,--,500,500,500,426,600,450,951,300, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,794,794,794,--,--,--,--,--,--,113,30,--, 
 筹资活动现金流出小计(万元),3120,3120,0,2354,2354,2354,0,500,500,500,426,600,563,981,300, 
 筹资活动产生的现金流量净额(万元),-3120,-3120,0,19881,19881,19881,22235,-500,-500,-500,-426,-600,-563,-981,-300, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2540,3419,-239,23331,17878,20357,22539,-5176,-3981,-2409,-1638,3140,2175,1256,696, 
 加:期初现金及现金等价物余额(万元),26172,26172,26172,2841,2841,2841,2841,8017,8017,8017,8017,4878,2702,1446,750, 
 期末现金及现金等价物余额(万元),23632,29591,25933,26172,20719,23199,25381,2841,4036,5608,6379,8017,4878,2702,1446, 
 净利润(万元),--,7084,--,15527,--,6764,--,7094,3864,2747,--,5069,5932,3984,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-345,--,3161,--,529,--,697,203,110,--,393,50,87,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,175,--,175,--,48,--,95,72,49,--,101,90,61,--, 
 无形资产摊销(万元),--,9,--,22,--,12,--,32,24,16,--,30,21,4,--, 
 长期待摊费用摊销(万元),--,22,--,2,--,--,--,--,--,--,--,31,40,40,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,--,--,--,--,0,0,--,--,0,--,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,2,--,--,--,--,--,--,--,--,--,--,--,-18,--, 
 递延所得税资产减少(万元),--,-31,--,-678,--,-134,--,-145,-55,-25,--,-64,-26,-15,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2191,--,-7850,--,-2353,--,-2762,-909,-219,--,-342,-437,-230,--, 
 经营性应收项目的减少(万元),--,15016,--,-32157,--,-9518,--,-13740,-5100,-3086,--,-2747,-2594,-3083,--, 
 经营性应付项目的增加(万元),--,-9939,--,26385,--,5373,--,5974,-398,-1137,--,1461,68,1614,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,14184,--,4588,--,720,--,-2755,-2299,-1546,--,3932,3144,2444,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23632,29591,25933,26172,20719,23199,25381,2841,4036,5608,6379,8017,4878,2702,1446, 
 现金的期初余额(万元),26172,26172,26172,2841,2841,2841,2841,8017,8017,8017,8017,4878,2702,1446,750, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2540,3419,-239,23331,17878,20357,22539,-5176,-3981,-2409,-1638,3140,2175,1256,696, 

