 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,84,--,-38,--,--,--,2,--,-14,--,50,50,-4,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,3,--,0,0,-0,--,11,4, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,180,--,910,--,579,252,1175,--,621,305,1087,732,749,594, 
 投资损失(万元),--,-372,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-30,--,27,--,-6,-12,82,--,-2,-13,-136,162,-188,15, 
 递延所得税负债增加(万元),--,-1,--,78,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3376,--,-1516,--,336,185,-968,--,-47,-927,-1066,-1,595,-590, 
 经营性应收项目的减少(万元),--,-1812,--,-6705,--,-5257,-2340,-5146,--,-2903,-3089,2308,-1595,-4505,-1433, 
 经营性应付项目的增加(万元),--,-5152,--,-363,--,-1218,-1410,3667,--,2047,1744,-4875,-1117,850,1204, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-517,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6664,--,-789,--,-2198,-1843,5526,--,2819,-708,1565,3536,2856,3378, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4455,4116,4656,6943,7501,3072,2352,3173,1576,2376,789,3419,3066,1278,1179, 
 现金的期初余额(万元),6943,6943,6943,3173,3173,3173,3173,3419,3419,3419,3419,3066,1278,1179,786, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2488,-2828,-2288,3770,4328,-101,-822,-246,-1844,-1043,-2630,354,1788,98,393, 

