 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,13,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,2,0,0,--,20,19,19,--,0,0,0,11,0,10,10,--,--,0,0,5,5,3,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),41026,75205,368,368,368,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41060,75207,382,368,368,20,19,19,0,0,0,0,11,0,10,10,0,0,0,0,5,5,3,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1192,7933,4222,1973,586,3712,2543,1551,641,2494,1857,1168,1813,939,3564,1653,8980,2946,735,358,249,118,168,91, 
 投资所支付的现金(万元),--,22000,13763,3120,--,16000,16000,24750,--,100,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),854,--,--,--,--,9343,9144,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),48714,74659,25297,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),50760,104593,43282,5094,586,29055,27687,26301,641,2594,1857,1168,1813,939,3564,1653,8980,2946,735,358,249,118,168,91, 
 投资活动产生的现金流量净额(万元),-9700,-29386,-42901,-4725,-218,-29034,-27669,-26283,-641,-2594,-1857,-1168,-1801,-938,-3554,-1644,-8980,-2946,-734,-357,-244,-113,-165,-89, 
 吸收投资收到的现金(万元),5,29747,29747,600,--,129,0,--,--,48695,41832,41832,--,--,--,--,7207,7207,--,--,--,--,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),5,608,608,600,--,129,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12000,40250,31260,19050,5850,19585,16600,16600,2000,1000,1000,1000,1500,500,6915,4412,5085,2500,2700,1700,2200,1200,2200,700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,511,--,2825,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 筹资活动现金流入小计(万元),12005,69997,61007,19650,6361,19714,19425,16600,2000,49695,42832,42832,1500,500,6915,4412,12292,9707,2700,1700,2200,1200,2200,700, 
 偿还债务支付的现金(万元),11580,21103,11663,10608,4000,11360,3447,1800,1800,5200,2200,1400,3500,1350,4000,2600,2700,1700,2200,1200,2200,1200,1500,500, 
 分配股利、利润或偿付利息所支付的现金(万元),558,4272,3703,3225,284,4795,4453,51,29,4466,4404,190,2174,233,2182,1950,227,104,793,62,114,56,112,55, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3597,146,24,24,1504,168,3693,--,--,4259,4239,4127,65,32,91,61,284,262,--,--,--,--,0,--, 
 筹资活动现金流出小计(万元),15735,25521,15389,13857,5788,16322,11594,1851,1829,13925,10843,5717,5740,1614,6273,4611,3211,2066,2993,1262,2314,1256,1612,555, 
 筹资活动产生的现金流量净额(万元),-3730,44476,45618,5793,573,3391,7831,14749,171,35769,31989,37115,-4240,-1114,642,-199,9081,7640,-293,438,-114,-56,588,145, 
 汇率变动对现金及现金等价物的影响(万元),-19,-30,-14,-14,-1,5,-0,0,0,3,3,3,2,2,-3,-0,-8,0,-0,--,--,--,0,--, 
 现金及现金等价物净增加额(万元),-27446,18686,-5307,-2742,-4197,-19409,-17996,-8198,-2317,35008,28627,36194,-1150,-2251,924,-1168,1970,2127,1739,-2381,723,-1698,1424,-488, 
 加:期初现金及现金等价物余额(万元),41288,22601,22601,22601,22601,42010,42010,42010,42010,7002,7002,7002,8151,8151,7227,7227,5257,5257,3518,3518,2795,2795,1371,1371, 
 期末现金及现金等价物余额(万元),13842,41288,17295,19859,18404,22601,24014,33811,39693,42010,35628,43195,7002,5900,8151,6059,7227,7384,5257,1137,3518,1097,2795,883, 
 净利润(万元),--,11021,--,1996,--,9901,--,2154,--,9015,--,1438,7425,950,6727,1319,5645,1095,4975,714,3108,384,2505,314, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2284,--,-233,--,1296,--,-29,--,1096,--,-202,1032,92,445,39,750,181,437,104,244,45,135,-17, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1517,--,747,--,1355,--,573,--,887,--,418,787,381,340,149,249,121,214,104,204,102,191,92, 
 无形资产摊销(万元),--,382,--,174,--,219,--,42,--,81,--,34,65,33,70,36,43,19,28,12,23,8,14,7, 
 长期待摊费用摊销(万元),--,295,--,150,--,128,--,47,--,93,--,46,57,21,39,15,22,7,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-23,--,-21,--,-2,--,-2,--,-7,--,1,-7,--,--,--,--,--,--,0,--,--,-2,-2, 
 固定资产报废损失(万元),--,6,--,--,--,8,--,-0,--,--,--,--,-0,0,-0,-1,0,0,0,--,-1,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1587,--,610,--,625,--,51,--,267,--,149,366,187,300,169,234,104,141,62,114,56,112,55, 
 投资损失(万元),--,1127,--,357,--,-245,--,2,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-629,--,-81,--,-144,--,-9,--,-248,--,55,-177,-41,-88,-12,-109,-27,-119,-22,-37,-7,-20,--, 
 递延所得税负债增加(万元),--,-49,--,-24,--,-83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6811,--,-7025,--,-1045,--,-5577,--,-825,--,-2032,-531,-851,-1282,-1861,1275,-919,-3130,-2120,-243,136,-2220,-1841, 
 经营性应收项目的减少(万元),--,-34698,--,33125,--,-3129,--,18718,--,-14899,--,1044,-11346,-3934,-2756,6563,-10006,2207,-5667,-2063,-3306,-1202,-2331,606, 
 经营性应付项目的增加(万元),--,27306,--,-33570,--,-2697,--,-12637,--,6370,--,-707,7220,2961,45,-5741,3772,-5356,5739,748,974,-1050,2617,241, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,311,--,--,--,41,--,--,--,--,--,--,--,--,--,--,--,--,149,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3627,--,-3796,--,6230,--,3336,--,1830,--,243,4890,-201,3839,675,1877,-2568,2767,-2461,1081,-1529,1001,-545, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13842,41288,17295,19859,18404,22601,24014,33811,39693,42010,35628,43195,7002,5900,8151,6059,7227,7384,5257,1137,3518,1097,2795,883, 
 现金的期初余额(万元),41288,22601,22601,22601,22601,42010,42010,42010,42010,7002,7002,7002,8151,8151,7227,7227,5257,5257,3518,3518,2795,2795,1371,1371, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-27446,18686,-5307,-2742,-4197,-19409,-17996,-8198,-2317,35008,28627,36194,-1150,-2251,924,-1168,1970,2127,1739,-2381,723,-1698,1424,-488, 

