 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,0,--,-49,-49,-49,--,121,--,--,-68,-12,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1697,--,831,--,1638,--,841,--,1658,1409,859,482,1751,--,--,1678,1785,1417, 
 投资损失(万元),--,-294,--,-125,--,-175,--,-94,--,-303,-353,-216,-60,-499,--,--,-627,-477,-573, 
 递延所得税资产减少(万元),--,-501,--,52,--,-626,--,-157,--,-279,-295,-186,26,-179,--,--,-119,-156,--, 
 递延所得税负债增加(万元),--,-21,--,-1,--,4,--,-0,--,5,-28,-1,-28,5,--,--,19,-1,--, 
 存货的减少(万元),--,3638,--,-4970,--,-3696,--,-1333,--,-1365,-2177,-935,-770,-357,--,--,1203,991,-4212, 
 经营性应收项目的减少(万元),--,-7203,--,1401,--,-14003,--,-9984,--,-9064,-9651,-2081,498,-3953,--,--,-5174,-6763,-5965, 
 经营性应付项目的增加(万元),--,-2170,--,-455,--,6991,--,1195,--,6934,6725,-230,-4907,-1230,--,--,1085,-2115,4939, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1676,--,-1342,--,-3827,--,-7400,--,1911,-957,-1233,-4194,-343,--,--,3768,-1104,2301, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6262,12980,8084,8938,7319,10990,8287,8212,10098,14015,4583,7310,1493,6299,6799,6977,12710,11888,16549, 
 现金的期初余额(万元),12980,10990,10990,10990,10990,14015,14015,14015,14015,6299,6299,6299,6299,12710,12710,12710,11888,16549,11459, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6718,1989,-2906,-2053,-3671,-3024,-5728,-5802,-3917,7716,-1716,1011,-4806,-6411,-5911,-5733,822,-4660,5089, 

