 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 经营活动现金流入小计(万元),119818,77495,39007,138443,108454,56944,26502,178512,98811,55337,29361,82526,101952,8516,4466,18984,12575,7557,3447,16409,12121,7652,3060,13042,9722,6629,2220,12553,9302,10700,8042,8377, 
 购买商品、接受劳务支付的现金(万元),68894,48789,20583,80803,75630,44320,17832,104799,65990,40259,20851,58337,78659,4905,2470,10900,7786,4509,1927,9674,7547,4296,1982,8810,6460,4428,2110,7194,6137,5656,4674,4521, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17035,11127,5545,18203,16584,7528,3572,13839,9426,5574,2544,7172,11077,1301,584,2278,1730,1134,548,1696,1286,771,296,1338,881,577,300,1074,781,866,584,984, 
 支付的各项税费(万元),4119,2911,775,5055,5026,2529,1340,6161,4210,3108,830,1663,2897,291,184,564,449,335,57,574,418,281,157,668,521,490,334,815,497,580,357,449, 
 支付的其他与经营活动有关的现金(万元),15784,10477,7352,16354,9083,5885,2353,20736,9223,6094,2209,11342,5734,979,495,2088,1739,1260,774,1579,1166,716,330,1366,1674,960,570,888,804,503,478,1159, 
 经营活动现金流出小计(万元),105832,73305,34255,120416,106322,60263,25097,145534,88849,55036,26434,78513,98367,7476,3733,15830,11704,7237,3305,13522,10417,6064,2764,12182,9535,6455,3314,9971,8220,7604,6093,7113, 
 经营活动产生的现金流量净额(万元),13985,4191,4752,18027,2131,-3319,1405,32979,9962,301,2927,4013,3586,1040,733,3154,871,320,142,2886,1704,1589,297,860,187,174,-1094,2582,1081,3096,1948,1264, 
 收回投资所收到的现金(万元),3016,2055,890,1300,--,--,--,2314,2324,2324,--,8000,8000,8000,4000,3000,2293,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),5,3,2,7,--,--,--,--,0,0,1,112,112,112,60,15,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,1,0,0,--,6,6,6,--,63,3,2,--,427,427,272,6,1,1,--,--,4,4,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3021,2058,892,1308,0,0,0,2320,2330,2330,7,8175,8115,8114,4060,3443,2736,2288,6,1,1,0,0,4,4,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18381,10205,3887,24062,23318,16979,6375,23829,12720,8696,5456,5532,2031,597,348,8213,4840,2709,779,10139,8738,5320,2155,3072,337,102,60,686,489,973,245,864, 
 投资所支付的现金(万元),14218,13257,10158,10372,4536,--,--,--,10,10,10,5000,30800,4000,4000,6000,2000,2000,--,1000,128,64,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,-968,--,--,--,--,--,--,--,19112,--,--,--,--,--,--,--,112,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),161,159,--,175,400,--,--,0,0,0,--,175,175,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32760,23621,14045,33641,28254,16979,6375,23829,12730,8706,5466,29820,33007,4597,4348,14213,6840,4709,779,11251,8865,5384,2155,3072,337,102,60,686,489,973,245,864, 
 投资活动产生的现金流量净额(万元),-29739,-21563,-13153,-32333,-28254,-16978,-6375,-21509,-10400,-6376,-5460,-21644,-24892,3517,-288,-10770,-4103,-2421,-774,-11250,-8864,-5384,-2155,-3068,-333,-102,-60,-686,-489,-973,-245,-864, 
 吸收投资收到的现金(万元),--,--,--,6467,6467,6467,--,82747,--,--,--,19966,18966,--,--,3171,3171,3171,336,--,--,--,--,18384,17618,17618,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),43465,40473,20105,39636,38048,23552,--,23599,29735,25934,4961,23807,7100,--,--,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,2700,--,--,--,800,4550,3550,2450,--,28617,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),43465,40473,20105,48803,44515,30019,0,107146,34285,29484,7411,43772,54683,0,0,7171,3171,3171,336,0,0,0,0,18384,17618,17618,0,0,0,500,0,400, 
 偿还债务支付的现金(万元),44357,30016,11885,46263,35510,27053,7607,36045,33509,18267,8609,11798,9474,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),2269,1448,628,4803,4565,4135,461,3052,2691,1292,241,1123,1457,808,67,556,533,533,--,1026,1026,1026,--,2667,2533,--,--,--,--,316,1585,1501, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1908,1908,1808,71075,90,73,1713,989,5320,3383,3220,45,13512,71,--,--,293,--,--,--,--,--,--,545,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),48534,33371,14320,122141,40165,31261,9781,40086,41520,22942,12070,12966,24443,879,67,556,827,533,0,1026,1026,1026,0,3212,2533,0,0,0,0,816,1585,2901, 
 筹资活动产生的现金流量净额(万元),-5069,7102,5785,-73338,4351,-1242,-9781,67061,-7235,6542,-4659,30806,30240,-879,-67,6615,2344,2638,336,-1026,-1026,-1026,0,15171,15085,17618,0,0,0,-316,-1585,-2501, 
 汇率变动对现金及现金等价物的影响(万元),38,-59,-162,-90,-68,-30,-14,63,43,46,21,50,13,9,8,-15,-9,-10,1,-1,2,-3,-7,8,-1,-2,-2,-22,-15,-14,0,-4, 
 现金及现金等价物净增加额(万元),-20784,-10329,-2778,-87734,-21839,-21569,-14766,78593,-7630,513,-7171,13225,8947,3687,386,-1016,-897,526,-294,-9391,-8184,-4824,-1865,12972,14938,17688,-1156,1874,578,1792,118,-2105, 
 加:期初现金及现金等价物余额(万元),71078,71078,71078,98936,100477,98936,98936,20343,20343,20343,20348,7118,12910,7118,7119,8134,9135,8134,9135,17525,17548,17548,17525,4554,4554,4554,4554,2679,2679,888,769,2874, 
 期末现金及现金等价物余额(万元),50293,60749,68300,11203,78638,77367,84171,98936,12714,20856,13177,20343,21857,10805,7504,7118,8238,8660,8841,8134,9364,12724,15660,17525,19492,22241,3397,4554,3257,2679,888,769, 
 净利润(万元),--,6586,--,-35070,--,4336,--,15284,--,4329,--,7687,--,1136,--,2897,--,1211,--,2491,--,1338,--,2633,--,1317,--,3142,--,2564,1592,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,509,--,40404,--,32,--,1155,--,602,--,317,--,47,--,212,--,79,--,202,--,111,--,104,--,31,--,160,--,85,35,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2978,--,4445,--,1973,--,3201,--,1644,--,2183,--,851,--,1386,--,666,--,548,--,205,--,344,--,171,--,481,--,437,407,--, 
 无形资产摊销(万元),--,497,--,1010,--,379,--,717,--,359,--,243,--,12,--,27,--,16,--,21,--,6,--,11,--,5,--,2,--,2,3,--, 
 长期待摊费用摊销(万元),--,192,--,273,--,101,--,191,--,109,--,199,--,46,--,106,--,55,--,71,--,41,--,47,--,11,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,43,--,6,--,25,--,29,--,37,--,7,--,15,--,15,--,1,--,-1,--,14,--,--,--,-2,--,--,1,--, 
 固定资产报废损失(万元),--,--,--,149,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1647,--,1422,--,595,--,1558,--,630,--,431,--,133,--,28,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--, 
 投资损失(万元),--,-3,--,-7,--,-40,--,--,--,--,--,-93,--,-93,--,-34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,22,--,-226,--,247,--,185,--,-6,--,-684,--,-0,--,-172,--,-7,--,-198,--,--,--,-23,--,-5,--,-21,--,-15,-8,--, 
 递延所得税负债增加(万元),--,--,--,-28,--,--,--,-252,--,-811,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-8371,--,-7463,--,1108,--,-7815,--,-3426,--,1934,--,-1129,--,-274,--,-1051,--,-1571,--,-1491,--,-1050,--,-690,--,43,--,-824,-238,--, 
 经营性应收项目的减少(万元),--,-41,--,-6349,--,-7024,--,6519,--,-6186,--,8410,--,-1880,--,-2983,--,-1576,--,-1013,--,-93,--,-599,--,-902,--,-1611,--,127,-119,--, 
 经营性应付项目的增加(万元),--,6996,--,19424,--,2833,--,12212,--,427,--,-16654,--,1910,--,1946,--,911,--,2370,--,1473,--,-620,--,236,--,388,--,717,276,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-6824,--,--,--,-7865,--,--,--,2600,--,1,--,--,--,--,--,--,--,-35,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4191,--,18027,--,-3319,--,32979,--,301,--,4013,--,1040,--,3154,--,320,--,2886,--,1589,--,860,--,174,--,2582,--,3096,1948,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),50293,60749,68300,11203,78638,77367,84171,98936,12714,20856,13177,20343,21857,10805,7504,7118,8238,8660,8841,8134,9364,12724,15660,17525,19492,22241,3397,4554,3257,2679,888,769, 
 现金的期初余额(万元),71078,71078,71078,98936,100477,98936,98936,20343,20343,20343,20348,7118,12910,7118,7119,8134,9135,8134,9135,17525,17548,17548,17525,4554,4554,4554,4554,2679,2679,888,769,2874, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-20784,-10329,-2778,-87734,-21839,-21569,-14766,78593,-7630,513,-7171,13225,8947,3687,386,-1016,-897,526,-294,-9391,-8184,-4824,-1865,12972,14938,17688,-1156,1874,578,1792,118,-2105, 

