 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得借款收到的现金(万元),--,--,--,7750,7750,7750,2000,16800,16800,24600,9800,18200,18420,19420, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),162,48,--,--,250,--,--,--,243,--,--,--,--,--, 
 筹资活动现金流入小计(万元),117581,115554,117419,7750,8000,7750,2000,16800,17043,24600,9800,18200,22012,19420, 
 偿还债务支付的现金(万元),7750,7750,7750,13800,13800,13800,5000,17800,17800,17800,6000,24400,18615,20520, 
 分配股利、利润或偿付利息所支付的现金(万元),10953,10953,73,6481,6400,318,168,6766,6622,6418,287,7390,1585,1042, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,1639,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),18703,18703,9462,20281,20200,14118,5168,24566,24422,24218,6287,31790,20200,21562, 
 筹资活动产生的现金流量净额(万元),98879,96851,107957,-12531,-12200,-6368,-3168,-7766,-7379,382,3513,-13590,1812,-2142, 
 汇率变动对现金及现金等价物的影响(万元),-39,-23,-3,69,31,22,5,71,10,-11,11,-46,-8,-0, 
 现金及现金等价物净增加额(万元),2091,4679,64073,2558,1139,788,-1630,7626,-3267,-3975,-562,661,4814,7546, 
 加:期初现金及现金等价物余额(万元),20602,20602,20602,18044,18044,18044,18044,10418,10418,14393,14393,13732,8918,1372, 
 期末现金及现金等价物余额(万元),22693,25281,84675,20602,19183,18833,16414,18044,7151,10418,13831,14393,13732,8918, 
 净利润(万元),--,13236,--,29088,20088,12509,--,25728,14845,22124,--,19438,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,95,--,425,-676,-367,--,267,-286,520,--,619,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3590,--,6410,4665,3028,--,4986,3624,3384,--,1777,--,--, 
 无形资产摊销(万元),--,115,--,173,126,84,--,156,114,125,--,81,--,--, 
 长期待摊费用摊销(万元),--,12,--,25,19,12,--,22,70,12,--,6,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,-34,-6,-5,--,-24,-39,-5,--,42,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,7,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,114,--,413,369,296,--,695,612,669,--,782,--,--, 
 投资损失(万元),--,-686,--,-22,-22,-22,--,-30,-30,-30,--,-30,--,--, 
 递延所得税资产减少(万元),--,3,--,-52,-100,-188,--,-159,-41,-73,--,-139,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-22975,--,-14143,-10303,-1685,--,5844,-4721,-12024,--,-3938,--,--, 
 经营性应收项目的减少(万元),--,-1811,--,-21897,4564,1544,--,-17775,-3959,-16781,--,-15921,--,--, 
 经营性应付项目的增加(万元),--,10180,--,30733,5507,-300,--,4927,1949,14287,--,33119,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1872,--,31118,24232,14906,--,24644,12140,12208,--,35837,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),22693,25281,84675,20602,19183,18833,16414,18044,7151,10418,13831,14393,13732,8918, 
 现金的期初余额(万元),20602,20602,20602,18044,18044,18044,18044,10418,10418,14393,14393,13732,8918,1372, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2091,4679,64073,2558,1139,788,-1630,7626,-3267,-3975,-562,661,4814,7546, 

