 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 支付的其他与经营活动有关的现金(万元),3535,1542,1009,1035,1581,638,1354,1454,1190,932, 
 经营活动现金流出小计(万元),20724,11519,5821,17327,13047,7527,5037,16634,16963,13958, 
 经营活动产生的现金流量净额(万元),2541,4104,508,4764,3588,3576,787,468,379,1706, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,1031,4019, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,1,22,33, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,282,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,1000,1400, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,282,1,2053,5452, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6207,1170,1101,2004,1227,387,182,1200,2232,3673, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,5008, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),556,--,--,--,--,--,--,--,1050,1200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6764,1170,1101,2004,1227,387,182,1200,3282,9881, 
 投资活动产生的现金流量净额(万元),-6764,-1170,-1101,-2004,-1227,-387,100,-1199,-1228,-4428, 
 吸收投资收到的现金(万元),20559,20559,--,--,--,--,--,--,--,3010, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,10, 
 取得借款收到的现金(万元),3000,2000,1000,800,800,--,--,1500,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2127,3681,1368,4050,2215,643,674,1388,1588,1590, 
 筹资活动现金流入小计(万元),25686,26240,2368,4850,3015,643,674,2888,1588,4600, 
 偿还债务支付的现金(万元),4296,252,126,504,378,252,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),155,57,26,83,54,40,146,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10109,5131,1816,4718,3777,3002,1218,1956,2104,2813, 
 筹资活动现金流出小计(万元),14560,5440,1968,5306,4210,3294,1363,1956,2104,2813, 
 筹资活动产生的现金流量净额(万元),11126,20801,400,-456,-1195,-2651,-690,932,-516,1787, 
 汇率变动对现金及现金等价物的影响(万元),-7,--,-2,15,3,3,-1,-1,0,-1, 
 现金及现金等价物净增加额(万元),6896,23735,-195,2320,1169,540,196,201,-1365,-937, 
 加:期初现金及现金等价物余额(万元),3153,3153,3153,833,833,833,833,632,1997,2935, 
 期末现金及现金等价物余额(万元),10049,20582,2958,3153,2003,1373,1029,833,632,1997, 
 净利润(万元),--,2173,791,3816,--,1358,423,2756,2502,2491, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,418,228,428,--,167,-68,785,618,273, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,764,327,1319,--,639,315,1129,937,635, 
 无形资产摊销(万元),--,2,1,3,--,2,1,3,9,8, 
 长期待摊费用摊销(万元),--,116,27,44,--,30,25,169,163,88, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,2,--,--,--,--,51,-2,1, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,125,66,210,--,89,37,143,287,243, 
 投资损失(万元),--,--,--,90,--,85,--,--,82,59, 
 递延所得税资产减少(万元),--,54,55,31,--,12,-27,-46,-72,-31, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-401,390,214,--,-145,-889,-2050,-4978,-3983, 
 经营性应收项目的减少(万元),--,-3531,-3221,-5542,--,-1043,-467,-2147,-1963,-2910, 
 经营性应付项目的增加(万元),--,4382,1826,4147,--,2381,1436,-330,2795,4841, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,16,5,--,2,-1,6,0,4, 
 经营活动产生现金流量净额(万元),--,4104,508,4764,--,3576,787,468,379,1706, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,1269,--,1020,--,1020,--,--,1096,1666, 
 现金的期末余额(万元),10049,20582,2958,3153,2003,1373,1029,833,632,1997, 
 现金的期初余额(万元),3153,3153,3153,833,833,833,833,632,1997,2935, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6896,17429,-195,2320,1169,540,196,201,-1365,-937, 

