 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-06-30,2007-12-31,2006-12-31,2005-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),135278,134866,52803,--,146627,130894,55553,--,162147,137396,58796,--,151305,96635,5368,252,141542,12261,--,12261,137868,54575,44153,30713,66117,--,16504,9087,69167,66101,17737,--,58857,53653,14135,5426,66235,53664,7523,0,0,17107,80474,30291,48523, 
 支付其他与筹资活动有关的现金(万元),3267,7992,83655,58019,--,21656,--,12768,342282,404206,290014,355343,--,23543,23543,63405,--,--,52537,54350,9330,31140,28028,19565,258634,145396,116969,127760,0,--,16057,33849,4421,2900,590,2256,0,2261,23681,16859,4937,7289,0,--,243185, 
 筹资活动现金流出小计(万元),1741324,988100,531438,317797,573994,405693,225118,75304,818097,700552,419776,421557,806696,892816,593351,137503,574043,326773,138694,115699,633973,576855,380837,209297,691691,386268,176078,156102,203696,179933,53429,35977,194165,120635,66059,28089,323139,285262,157104,41594,259148,152756,366837,197362,369746, 
 筹资活动产生的现金流量净额(万元),1114717,546609,516597,-42070,319768,53182,-39228,9928,-316331,-441380,-295065,-382913,925481,668789,849920,500998,190722,-134531,-106199,-86086,-143860,-204327,-31937,3581,-378121,-234712,-70595,-93886,-16791,-117874,-40829,-34457,236606,243562,248286,-11987,-265757,-230952,-119982,-24584,-68596,-13559,64553,-72049,214486, 
 汇率变动对现金及现金等价物的影响(万元),8389,7576,2880,-4617,-7245,-4948,9199,-499,10755,5913,-6634,-142,13730,3172,-2443,143,-5465,3150,3638,2242,-16211,-2165,-8434,-2382,-3217,-5239,-555,-246,-8287,-1333,-1766,-790,-4934,-2764,-4413,-2684,1031,-912,350,-1627,-5783,-1192,-4705,-5539,-8776, 
 现金及现金等价物净增加额(万元),937307,-117815,-38067,-589345,-872721,-1085649,-658928,-292455,-380045,-326523,-835066,-741904,1416546,1014894,371517,78302,284051,36744,175973,-73563,26607,70016,219770,-121471,6273,-514235,-143410,-441145,-6086,-517939,-326202,-304864,276719,465693,406945,-89271,211230,14844,31651,-121413,-31963,-226934,388238,-59276,-101630, 
 加:期初现金及现金等价物余额(万元),2246907,2246907,2246907,2246907,3119628,3119628,2979361,2979361,3359406,3359406,3359406,3318183,1901638,1901638,1901638,1901638,1617587,1617587,1617587,1617587,1590980,1590980,1590980,1590980,1584707,1577178,1531121,1531121,1537207,1537207,1537207,1537207,1260488,1260488,1260488,1260488,1049258,1047458,1047458,1045167,1077130,1080813,689432,748708,850337, 
 期末现金及现金等价物余额(万元),3184214,2129092,2208840,1657562,2246907,2033979,2320433,2686906,2979361,3032883,2524340,2576279,3318183,2916531,2273155,1979940,1901638,1654331,1793560,1544024,1617587,1660996,1810750,1469510,1590980,1062943,1387711,1089977,1531121,1019268,1211005,1232343,1537207,1726181,1667433,1171217,1260488,1062303,1079109,923754,1045167,853879,1080813,689432,748708, 
 净利润(万元),547862,--,293764,--,500621,--,228608,--,433123,--,243043,--,484321,--,242997,--,472579,--,227083,--,442475,--,222659,--,445954,--,273994,--,449335,--,237302,--,389483,--,199847,0,333082,0,198276,0,379711,233164,442205,303716,263110, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 资产减值准备(万元),145946,--,60495,--,289311,--,124500,--,234950,--,94326,--,226738,--,50902,--,100103,--,36595,--,125722,--,34602,--,96826,--,70375,--,149498,--,53471,--,122121,--,16867,0,87302,0,1790,0,100208,35885,77832,62746,66243, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),164062,--,79426,--,173906,--,63412,--,127636,--,65842,--,136894,--,66779,--,159712,--,65912,--,139847,--,62921,--,130970,--,58745,--,117043,--,53613,--,115178,--,50478,0,99475,0,43361,0,83137,42407,82395,66990,66572, 
 无形资产摊销(万元),38438,--,17552,--,33570,--,13204,--,20259,--,7610,--,17996,--,7786,--,17194,--,7725,--,15998,--,7537,--,16426,--,5531,--,10794,--,5790,--,14008,--,6411,0,11642,0,6040,0,12482,5425,10695,9319,8247, 
 长期待摊费用摊销(万元),7421,--,3393,--,7381,--,1034,--,2219,--,1254,--,6637,--,4214,--,10079,--,4957,--,9168,--,6947,--,4362,--,2273,--,2780,--,1267,--,3302,--,1597,0,2724,0,1071,0,2082,1231,1221,632,716, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3450,--,563,--,-13266,--,-43,--,-1482,--,-805,--,-88,--,-391,--,-17599,--,-9356,--,-13749,--,-666,--,-4434,--,-522,--,-1915,--,-298,--,-870,--,-4549,0,-1499,0,-157,0,-936,-17,-970,-12486,-6055, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 公允价值变动损失(万元),-9226,--,6001,--,368,--,40,--,111,--,26,--,5614,--,1118,--,-12673,--,253,--,-954,--,195,--,-134,--,-274,--,1077,--,1339,--,-3546,--,2190,0,-2512,0,1213,0,23822,20387,-18675,--,-4938, 
 递延收益增加(减：减少)(万元),108508,--,--,--,53063,--,--,--,3049,--,--,--,39265,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 财务费用(万元),99263,--,44486,--,49594,--,27200,--,23976,--,41146,--,26309,--,23609,--,21800,--,-42974,--,25925,--,11688,--,6669,--,990,--,5736,--,-15406,--,-19084,--,-2010,0,-15520,0,2064,0,2170,-4543,12471,11357,5022, 
 投资损失(万元),-100394,--,-67979,--,-292513,--,-76013,--,-154794,--,-89578,--,-224456,--,-101129,--,-94317,--,-45143,--,-86121,--,-32646,--,-91241,--,-62401,--,-100406,--,-58988,--,-127548,--,-50068,0,-85531,0,-47053,0,-125492,-77497,-196728,-80750,-50058, 
 递延所得税资产减少(万元),-60248,--,-30720,--,-93168,--,-52749,--,1361,--,-9069,--,-21777,--,-5620,--,-56656,--,-12093,--,-30422,--,-8051,--,-29711,--,-9922,--,-38783,--,-18923,--,-21746,--,741,0,-16459,0,-5042,0,-4365,-6118,-11938,--,-8870, 
 递延所得税负债增加(万元),-3043,--,-713,--,-43,--,17484,--,49450,--,-5338,--,-14946,--,-12067,--,-22033,--,-4891,--,11344,--,1501,--,3716,--,2357,--,7970,--,-1268,--,-12504,--,-12708,0,-12860,0,-6728,0,-12299,2227,-4905,--,14182, 
 存货的减少(万元),578999,--,619030,--,-824252,--,-407109,--,-82129,--,-215673,--,-57131,--,-99421,--,-476424,--,-408552,--,24231,--,50639,--,34395,--,99303,--,-170883,--,-184714,--,-109022,--,74961,0,168608,0,86274,0,-605736,-261342,-82364,-440357,-362041, 
 经营性应收项目的减少(万元),-3302753,--,66990,--,-721311,--,-658216,--,-189831,--,-475382,--,-268246,--,-478855,--,-238249,--,-375781,--,-602009,--,-513921,--,-175648,--,-447498,--,-735466,--,-574334,--,-323266,--,-362429,0,-490457,0,-429125,0,-204400,-473567,-438212,-389547,-345603, 
 经营性应付项目的增加(万元),483300,--,-120027,--,222557,--,68016,--,649139,--,362823,--,531667,--,165441,--,683997,--,352699,--,738123,--,287745,--,285604,--,-70571,--,434435,--,164606,--,455496,--,147723,0,614705,0,453041,0,677008,406301,503678,521996,250516, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,-9121,0,-24378,-796,-1146,--,0, 
 经营活动产生现金流量净额(万元),94930,--,-1149778,--,-752502,--,-723752,--,994939,--,-29476,--,766208,--,-196225,--,441092,--,-202121,--,717809,--,103327,--,667213,--,-98063,--,92975,--,-336230,--,482711,--,57814,0,693257,0,295905,0,303013,-76853,362713,26538,-102958, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 现金的期末余额(万元),3184214,2129092,2208840,1657562,2246907,2033979,2320433,2686906,2979361,3032883,2524340,2576279,3318183,2916531,2273155,1979940,1901638,1654331,1793560,1544024,1617587,1660996,1810750,1469510,1590980,1062943,1387711,1089977,1531121,1019268,1211005,1232343,1537207,1726181,1667433,1171217,1260488,1062303,1079109,923754,1045167,853879,1080813,689432,748708, 
 现金的期初余额(万元),2246907,2246907,2246907,2246907,3119628,3119628,2979361,2979361,3359406,3359406,3359406,3318183,1901638,1901638,1901638,1901638,1617587,1617587,1617587,1617587,1590980,1590980,1590980,1590980,1584707,1577178,1531121,1531121,1537207,1537207,1537207,1537207,1260488,1260488,1260488,1260488,1049258,1047458,1047458,1045167,1077130,1080813,689432,748708,850337, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,0, 
 现金及现金等价物的净增加额(万元),937307,-117815,-38067,-589345,-872721,-1085649,-658928,-292455,-380045,-326523,-835066,-741904,1416546,1014894,371517,78302,284051,36744,175973,-73563,26607,70016,219770,-121471,6273,-514235,-143410,-441145,-6086,-517939,-326202,-304864,276719,465693,406945,-89271,211230,14844,31651,-121413,-31963,-226934,388238,-59276,-101630, 

