 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5638,5517,7322,3250,13604,7159,15105,10523,11446, 
 投资活动产生的现金流量净额(万元),-2307,-2186,3656,3715,1764,-2926,-7988,-2848,-9640, 
 吸收投资收到的现金(万元),26250,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,5000,2000,2000,5000,5000,5000,--,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),31250,5000,2000,2000,5000,5000,5000,0,3000, 
 偿还债务支付的现金(万元),2000,2000,5000,5000,5000,5000,2500,500,2650, 
 分配股利、利润或偿付利息所支付的现金(万元),5677,5621,9279,9257,9430,144,8889,7673,83, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,72,--,40,--,--, 
 筹资活动现金流出小计(万元),7677,7621,14279,14257,14502,5144,11429,8173,2733, 
 筹资活动产生的现金流量净额(万元),23573,-2621,-12279,-12257,-9502,-144,-6429,-8173,267, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),25296,-2349,245,-2945,3748,2454,-4832,-362,702, 
 加:期初现金及现金等价物余额(万元),6848,6848,6603,6603,2855,2855,7687,8048,7346, 
 期末现金及现金等价物余额(万元),32144,4499,6848,3658,6603,5309,2855,7687,8048, 
 净利润(万元),--,3117,6217,--,6229,--,10007,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,40,46,--,40,--,43,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,849,1687,--,1704,--,1720,--,--, 
 无形资产摊销(万元),--,76,78,--,77,--,81,--,--, 
 长期待摊费用摊销(万元),--,24,45,--,28,--,14,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,1,--,--,--,60,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,13,--,--, 
 公允价值变动损失(万元),--,17,153,--,-12,--,-158,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,75,123,--,279,--,194,--,--, 
 投资损失(万元),--,-30,-278,--,-368,--,-99,--,--, 
 递延所得税资产减少(万元),--,-48,-9,--,-57,--,25,--,--, 
 递延所得税负债增加(万元),--,-3,-23,--,2,--,24,--,--, 
 存货的减少(万元),--,-2991,764,--,127,--,-409,--,--, 
 经营性应收项目的减少(万元),--,-401,-12,--,1064,--,-156,--,--, 
 经营性应付项目的增加(万元),--,1732,76,--,2372,--,-1773,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2458,8868,--,11486,--,9585,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32144,4499,6848,3658,6603,5309,2855,7687,8048, 
 现金的期初余额(万元),6848,6848,6603,6603,2855,2855,7687,8048,7346, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25296,-2349,245,-2945,3748,2454,-4832,-362,702, 

