 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 汇率变动对现金及现金等价物的影响(万元),-28,-10,19,9,60,41,33,-3,7, 
 现金及现金等价物净增加额(万元),-77450,-45374,33607,-55710,44188,-5458,9082,83369,-27764, 
 加:期初现金及现金等价物余额(万元),345712,345712,312106,312106,267918,267918,258836,175467,203231, 
 期末现金及现金等价物余额(万元),268262,300339,345712,256395,312106,262460,267918,258836,175467, 
 净利润(万元),--,67293,104749,--,98408,--,93473,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4935,7744,--,3355,--,7600,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6925,13586,--,13284,--,13683,--,--, 
 无形资产摊销(万元),--,1389,2569,--,2484,--,2083,--,--, 
 长期待摊费用摊销(万元),--,1033,1639,--,1168,--,654,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,54,-125,--,18,--,-279,--,--, 
 固定资产报废损失(万元),--,1,30,--,6,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,97,63,--,30,--,143,--,--, 
 投资损失(万元),--,-1039,-2356,--,-2444,--,-1636,--,--, 
 递延所得税资产减少(万元),--,-187,195,--,-37,--,-75,--,--, 
 递延所得税负债增加(万元),--,-39,-136,--,-418,--,-57,--,--, 
 存货的减少(万元),--,10887,16648,--,-10203,--,-15319,--,--, 
 经营性应收项目的减少(万元),--,-24811,180,--,-1296,--,55764,--,--, 
 经营性应付项目的增加(万元),--,-48027,-28187,--,-26007,--,-67790,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,18510,116600,--,78349,--,88244,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),268262,300339,345712,256395,312106,262460,267918,258836,175467, 
 现金的期初余额(万元),345712,345712,312106,312106,267918,267918,258836,175467,203231, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-77450,-45374,33607,-55710,44188,-5458,9082,83369,-27764, 

