 报告日期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31, 
 期末现金及现金等价物余额(万元),4576,1797,7410,1685,671,167,21, 
 净利润(万元),3270,5557,2409,2680,1025,400,-5, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),159,102,68,69,3,36,15, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),749,868,353,320,113,98,8, 
 无形资产摊销(万元),8,15,7,3,1,1,--, 
 长期待摊费用摊销(万元),168,130,65,86,24,12,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,--,10,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),9,5,2,84,35,1,--, 
 投资损失(万元),--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-25,-13,-11,-4,--,4,-4, 
 递延所得税负债增加(万元),67,45,--,--,--,--,--, 
 存货的减少(万元),-331,-394,--,--,--,--,--, 
 经营性应收项目的减少(万元),-639,-4571,-1625,-3262,-20,-985,-649, 
 经营性应付项目的增加(万元),254,1440,2015,1437,833,416,792, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,-525,--,--, 
 经营活动产生现金流量净额(万元),3689,3185,3281,1413,1498,-17,164, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),4576,1797,7410,1685,671,167,21, 
 现金的期初余额(万元),1797,1685,1685,167,167,21,38, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2779,112,5725,1517,504,146,-17, 

