 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 投资活动产生的现金流量净额(万元),-599,-9258,-4099,502,2811,1758,4518,-6164,-3482,-822,-22876,13795,3029,-36109,-1618,-975,-38,-442,23,30,-5146,-179,-78,-7,-67,-4,2466, 
 吸收投资收到的现金(万元),0,17541,17541,17541,17541,25,31,2,2,12702,1474,1474,--,7188,7188,--,--,--,--,--,0,23648,23011,--,--,2911,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,25,31,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),0,17475,17355,7475,7475,7109,7099,7091,1056,11485,7475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),24,150,77,28,-2297,--,42,24,2,5443,148,--,45,130,600,72,56,710,--,--,0,9,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24,35166,34973,25044,22719,7134,7172,7117,1060,29630,9097,1474,45,7318,7788,72,56,710,0,0,0,23657,23011,0,0,3411,4000, 
 偿还债务支付的现金(万元),494,12159,11889,11920,11451,3795,950,130,331,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,3500, 
 分配股利、利润或偿付利息所支付的现金(万元),264,3354,2765,1289,199,1942,1614,1420,168,923,653,779,-0,517,516,474,0,1551,1550,1531,--,--,--,--,--,1355,78, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),116,22,0,--,-2302,1209,106,106,5,4527,1,--,--,--,--,--,--,235,105,105,55,637,--,--,--,--,--, 
 筹资活动现金流出小计(万元),874,15534,14653,13209,9349,6946,2671,1656,504,5450,653,779,-0,517,516,474,0,1786,1655,1636,55,637,0,0,0,3855,3578, 
 筹资活动产生的现金流量净额(万元),-849,19631,20320,11835,13370,188,4501,5461,556,24180,8444,695,45,6801,7272,-402,56,-1076,-1655,-1636,-55,23020,23011,0,0,-444,422, 
 汇率变动对现金及现金等价物的影响(万元),-133,-201,-216,-60,62,21,-7,12,-38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-13126,9332,-2428,-3679,6291,-206,-12779,-16809,-11650,23698,-20919,7743,-602,-28390,2233,-6110,-3269,-2537,-7025,-7152,-9069,23107,16998,-4097,3587,2679,4815, 
 加:期初现金及现金等价物余额(万元),38460,28816,28816,28816,28816,29022,29022,29022,29326,5325,34490,5325,5325,33714,33714,33714,33714,36251,36251,36251,36251,13145,13145,13145,9557,6879,2064, 
 期末现金及现金等价物余额(万元),25334,38148,26388,25137,35107,28816,16243,12213,17676,29022,13571,13068,4723,5325,35947,27604,30445,33714,29226,29099,27182,36251,30142,9047,13145,9557,6879, 
 净利润(万元),--,8766,--,1925,--,10357,--,646,--,3674,--,320,--,3750,--,30,--,2175,--,1066,--,4290,--,--,3672,3104,1941, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1921,--,712,--,1307,--,645,--,1972,--,456,--,245,--,268,--,135,--,228,--,173,--,--,21,-29,69, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1393,--,680,--,719,--,201,--,102,--,47,--,65,--,31,--,70,--,36,--,73,--,--,66,59,63, 
 无形资产摊销(万元),--,1128,--,429,--,656,--,243,--,317,--,137,--,93,--,13,--,25,--,12,--,9,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,189,--,91,--,105,--,21,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,2,--,12,--,12,--,5,--,5,--,--,--,--,--,3,--,3,--,--,--,--,0,3,-4, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,959,--,423,--,883,--,365,--,121,--,-91,--,-606,--,-72,--,-672,--,--,--,--,--,--,--,55,78, 
 投资损失(万元),--,1053,--,-203,--,-3390,--,--,--,-125,--,-12,--,--,--,--,--,-35,--,-35,--,-30,--,--,--,--,-2, 
 递延所得税资产减少(万元),--,-374,--,-238,--,-290,--,-334,--,-459,--,-261,--,-205,--,-28,--,-7,--,-41,--,1,--,--,-42,31,-6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,137,--,67,--,-69,--,-110,--,29,--,40,--,58,--,-86,--,155,--,15,--,24,--,--,-63,-242,202, 
 经营性应收项目的减少(万元),--,-18354,--,-15026,--,-25149,--,-16085,--,-12170,--,-7946,--,-3421,--,-4718,--,-3012,--,-5286,--,-2441,--,--,-370,126,-718, 
 经营性应付项目的增加(万元),--,1828,--,-7449,--,11751,--,-2412,--,5619,--,-104,--,207,--,-170,--,144,--,-1545,--,-1834,--,--,370,20,304, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,545,--,2633,--,935,--,692,--,1250,--,663,--,732,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-840,--,-15955,--,-2174,--,-16117,--,340,--,-6746,--,918,--,-4734,--,-1019,--,-5547,--,266,--,--,3654,3127,1927, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25334,38148,26388,25137,35107,28816,16243,12213,17676,29022,13571,13068,4723,5325,35947,27604,30445,33714,29226,29099,27182,36251,30142,9047,13145,9557,6879, 
 现金的期初余额(万元),38460,28816,28816,28816,28816,29022,29022,29022,29326,5325,34490,5325,5325,33714,33714,33714,33714,36251,36251,36251,36251,13145,13145,13145,9557,6879,2064, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13126,9332,-2428,-3679,6291,-206,-12779,-16809,-11650,23698,-20919,7743,-602,-28390,2233,-6110,-3269,-2537,-7025,-7152,-9069,23107,16998,-4097,3587,2679,4815, 

