 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4429,3037,9729,8897,2520,1688,11355,83962,61099,13336,63589,41090,16725,3755,41903,30354,15147,4485,23513,15497,17041, 
 投资活动产生的现金流量净额(万元),-3055,-2892,58,-8780,-2426,-1581,9862,7396,-3878,-775,-17955,-34154,-9888,3397,-38306,-27162,-12002,-4339,-18680,-14857,-10634, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,1337,909,98,98,39506,39261,39190,--,3555,896,896,--,3774,7905,18146, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,1337,909,98,98,751,506,435,--,3555,896,896,--,3774,1335,--, 
 取得借款收到的现金(万元),19500,--,35000,25000,23000,--,43000,33000,20000,--,97000,55000,40000,17000,50000,28000,22090,--,27400,20000,12300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,7391,--,--,--,13641,--,--,--,26680,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),19500,0,42391,25000,23000,0,57978,33909,20098,98,163186,94261,79190,17000,53555,28896,22986,0,31174,27905,30446, 
 偿还债务支付的现金(万元),30000,--,51000,36000,36000,--,52000,38000,7000,--,75000,27000,6000,--,27500,20500,14500,500,27250,15450,5420, 
 分配股利、利润或偿付利息所支付的现金(万元),1616,585,5065,2981,2179,911,11699,9690,2195,908,12209,10278,9004,7503,10775,2988,2589,403,14124,8663,6948, 
 其中：子公司支付给少数股东的股利、利润(万元),581,54,2618,1094,872,238,2581,1213,511,30,1320,422,351,117,2684,1874,1874,--,3573,2306,--, 
 支付其他与筹资活动有关的现金(万元),1126,515,2204,1702,1170,595,2650,1979,1404,--,3048,--,--,--,--,--,--,--,--,510,--, 
 筹资活动现金流出小计(万元),32742,1100,58269,40683,39349,1506,66349,49669,10599,908,90257,37278,15004,7503,38275,23488,17089,903,41374,24623,12368, 
 筹资活动产生的现金流量净额(万元),-13242,-1100,-15878,-15683,-16349,-1506,-8372,-15761,9499,-810,72929,56983,64186,9497,15281,5408,5898,-903,-10200,3282,18078, 
 汇率变动对现金及现金等价物的影响(万元),--,--,-0,-0,-0,--,0,0,0,--,0,-0,-0,--,1,0,0,--,5,7,0, 
 现金及现金等价物净增加额(万元),-21948,-11005,-22884,-33078,-24219,-10754,4712,-8100,1150,-7727,61899,23066,55228,5722,-12292,-16171,-4401,-11981,-12452,8673,17049, 
 加:期初现金及现金等价物余额(万元),62234,62234,85118,85118,85118,93476,80405,80405,80405,80405,18506,18506,18506,18506,30799,30799,30799,30799,43251,34578,17529, 
 期末现金及现金等价物余额(万元),40286,51229,62234,52040,60899,82722,85118,72305,81555,72678,80405,41572,73735,24228,18506,14627,26397,18818,30799,43251,34578, 
 净利润(万元),2096,--,6300,--,1432,--,-731,--,2014,--,12996,--,7857,--,12977,--,3987,--,13774,18148,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1776,--,755,--,953,--,6040,--,579,--,73,--,-625,--,1360,--,22,--,1130,621,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),714,--,8414,--,4054,--,8543,--,3839,--,6500,--,2658,--,5406,--,2578,--,4444,3254,--, 
 无形资产摊销(万元),257,--,816,--,401,--,834,--,383,--,627,--,257,--,508,--,245,--,474,355,--, 
 长期待摊费用摊销(万元),40,--,111,--,-3,--,335,--,49,--,261,--,47,--,182,--,89,--,135,127,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-122,--,-215,--,-140,--,-2779,--,-3182,--,-9283,--,-8013,--,-1828,--,14,--,-71,425,--, 
 固定资产报废损失(万元),28,--,--,--,2,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1125,--,2544,--,1321,--,3215,--,1697,--,2782,--,1285,--,1450,--,801,--,1725,1146,--, 
 投资损失(万元),-49,--,66,--,122,--,-39,--,-114,--,-154,--,31,--,-454,--,-167,--,-893,-1368,--, 
 递延所得税资产减少(万元),259,--,-3790,--,-28,--,-4518,--,-26,--,42,--,56,--,-138,--,26,--,195,-597,--, 
 递延所得税负债增加(万元),--,--,-11,--,--,--,-10,--,--,--,0,--,1180,--,-8,--,-5,--,-10,-54,--, 
 存货的减少(万元),-1741,--,-2435,--,-1628,--,767,--,160,--,1551,--,502,--,-734,--,-152,--,-2411,-1164,--, 
 经营性应收项目的减少(万元),-12888,--,-16064,--,-6084,--,-5317,--,-1822,--,-10238,--,-6548,--,-1737,--,-1034,--,-4181,1014,--, 
 经营性应付项目的增加(万元),2961,--,-3254,--,-5917,--,-2897,--,-8080,--,1671,--,2188,--,-6281,--,-4723,--,1924,-2054,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-106,--,-301,--,69,--,-222,--,29,--,98,--,57,--,30,--,20,--,187,389,--, 
 经营活动产生现金流量净额(万元),-5651,--,-7064,--,-5445,--,3223,--,-4471,--,6925,--,931,--,10732,--,1703,--,16423,20241,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),40286,51229,62234,52040,60899,82722,85118,72305,81555,72678,80405,41572,73735,24228,18506,14627,26397,18818,30799,43251,34578, 
 现金的期初余额(万元),62234,62234,85118,85118,85118,93476,80405,80405,80405,80405,18506,18506,18506,18506,30799,30799,30799,30799,43251,34578,17529, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21948,-11005,-22884,-33078,-24219,-10754,4712,-8100,1150,-7727,61899,23066,55228,5722,-12292,-16171,-4401,-11981,-12452,8673,17049, 

