 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 偿还债务支付的现金(万元),41805,41805,20400,40200,30100,15500,3300,52100,46758,33500,78800,50288, 
 分配股利、利润或偿付利息所支付的现金(万元),7314,7216,306,13677,10970,5867,5439,7324,17228,5990,7349,9479, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1449,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),49119,49021,20706,55327,41070,21367,8739,59424,63986,39490,86150,59767, 
 筹资活动产生的现金流量净额(万元),-34589,-45192,-17482,57325,-7570,-1267,-2439,-14996,-12574,4268,-1719,5408, 
 汇率变动对现金及现金等价物的影响(万元),76,-58,-12,190,154,112,-26,306,2,-151,1,-28, 
 现金及现金等价物净增加额(万元),-50732,-67895,-34067,64989,-2560,4296,731,-2591,-4990,-3305,17629,-3321, 
 加:期初现金及现金等价物余额(万元),76617,76617,76617,11627,11627,11627,11627,14218,19208,22513,4884,8205, 
 期末现金及现金等价物余额(万元),25884,8721,42549,76617,9068,15923,12359,11627,14218,19208,22513,4884, 
 净利润(万元),--,12044,--,22630,--,11376,--,22349,20200,17927,15018,13242, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-444,--,1163,--,530,--,-545,1571,1085,-143,-760, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3721,--,7542,--,3680,--,6261,6111,5357,4502,3976, 
 无形资产摊销(万元),--,314,--,615,--,288,--,494,422,359,334,253, 
 长期待摊费用摊销(万元),--,44,--,22,--,1,--,3,3,1,2,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-587,--,2,--,-528,26,-2,-208,80, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,701,--,1608,--,778,--,1872,1955,2172,1876,2536, 
 投资损失(万元),--,-10163,--,-13304,--,-6739,--,-13537,-12385,-11129,-6728,-6706, 
 递延所得税资产减少(万元),--,284,--,-1041,--,-1041,--,136,-334,-409,--,--, 
 递延所得税负债增加(万元),--,-14,--,60,--,73,--,-16,-16,-16,-53,-337, 
 存货的减少(万元),--,-3310,--,-3042,--,-1812,--,330,-1049,-1316,-2098,-961, 
 经营性应收项目的减少(万元),--,5569,--,-25015,--,-8109,--,-2299,-3747,-4589,-7170,-3627, 
 经营性应付项目的增加(万元),--,-2191,--,27662,--,8418,--,3478,60,-1912,348,5270, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6557,--,18313,--,7446,--,17997,12815,7527,5679,12966, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25884,8721,42549,76617,9068,15923,12359,11627,14218,19208,22513,4884, 
 现金的期初余额(万元),76617,76617,76617,11627,11627,11627,11627,14218,19208,22513,4884,8205, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-50732,-67895,-34067,64989,-2560,4296,731,-2591,-4990,-3305,17629,-3321, 

