 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),1600,--,--,3150,2760,1734,--,1602,2140,2761, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3883,3883,--,--,--,--,--,4552,--,--, 
 筹资活动现金流出小计(万元),5483,3883,0,3150,2760,1734,0,7154,2440,2761, 
 筹资活动产生的现金流量净额(万元),13337,14937,0,-3150,-2760,-1734,0,-2602,-1440,-2461, 
 汇率变动对现金及现金等价物的影响(万元),-260,-87,-0,51,147,-46,-7,54,21,-253, 
 现金及现金等价物净增加额(万元),12711,13983,-637,1098,-257,-392,-1181,771,501,-1735, 
 加:期初现金及现金等价物余额(万元),3917,3917,3917,2818,2818,2818,2818,2047,1546,3281, 
 期末现金及现金等价物余额(万元),16627,17900,3280,3917,2562,2426,1637,2818,2047,1546, 
 净利润(万元),--,2011,--,4447,--,1638,--,3188,2924,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,36,--,9,--,7,--,115,26,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,66,--,150,--,78,--,186,224,--, 
 无形资产摊销(万元),--,22,--,39,--,20,--,10,9,--, 
 长期待摊费用摊销(万元),--,--,--,5,--,1,--,18,85,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,-5,--,-5,--,2,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,87,--,-51,--,46,--,-402,21,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-9,--,-3,--,-3,--,-12,-12,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,95,--,93,--,10,--,-19,376,--, 
 经营性应收项目的减少(万元),--,-3966,--,-312,--,341,--,53,-1338,--, 
 经营性应付项目的增加(万元),--,801,--,398,--,-176,--,1038,-343,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-857,--,4769,--,1957,--,4179,1972,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16627,17900,3280,3917,2562,2426,1637,2818,2047,1546, 
 现金的期初余额(万元),3917,3917,3917,2818,2818,2818,2818,2047,1546,3281, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),12711,13983,-637,1098,-257,-392,-1181,771,501,-1735, 

