 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 取得借款收到的现金(万元),3700,5330,5330,7000,5500,4000,4000,4000,3000,700,--,12000,5460,700,--,6829,1869,520,--,6904,--,--,--,6904,11628,8651,4153, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),12429,11166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,541,--,305,--,--,--, 
 筹资活动现金流入小计(万元),16129,16496,5330,7300,5500,4000,4000,4267,3467,1167,0,54560,47730,50678,42361,37240,31791,30442,30411,6904,--,541,0,7209,12307,8651,4153, 
 偿还债务支付的现金(万元),5500,4000,4000,4000,4000,1200,--,12000,7000,2700,--,9579,5579,520,--,6904,2339,520,--,6904,--,--,--,7628,12651,4153,5183, 
 分配股利、利润或偿付利息所支付的现金(万元),750,155,59,958,670,133,--,1700,1605,1646,78,1056,966,106,70,1294,1237,121,76,195,--,209,97,428,2845,3171,1106, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11232,10601,53,690,690,--,26,57,43,43,43,255,0,668,--,546,403,403,--,38,--,430,--,368,305,--,120, 
 筹资活动现金流出小计(万元),17481,14756,4112,5648,5360,1333,26,13757,8648,4389,122,10890,6545,1295,70,8744,3979,1044,76,7137,--,639,97,8424,15802,7324,6409, 
 筹资活动产生的现金流量净额(万元),-1352,1739,1218,1652,140,2667,3974,-9490,-5182,-3222,-122,43670,41185,49383,42291,28496,27812,29399,30335,-233,--,-97,-97,-1214,-3494,1327,-2256, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-20544,-13164,-8516,-6134,-36974,-29112,-24022,-21090,-35505,-12537,-9375,48705,4698,7737,7777,9697,4404,8980,28375,1548,--,146,-391,4794,2214,3296,770, 
 加:期初现金及现金等价物余额(万元),46163,45155,44616,50751,50751,50751,50751,71841,71841,71841,71841,23136,23136,23136,23136,13439,13439,13439,13439,11891,--,11891,11891,7097,4883,1587,817, 
 期末现金及现金等价物余额(万元),25618,31991,36100,44616,13777,21638,26729,50751,36336,59304,62465,71841,27834,30873,30913,23136,17843,22419,41814,13439,--,12037,11500,11891,7097,4883,1587, 
 净利润(万元),--,1256,--,1882,--,1136,--,2811,--,2152,--,7125,--,2338,--,4143,--,1382,--,5775,--,1602,--,6009,5332,4404,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,44,--,238,--,80,--,240,--,50,--,-810,--,-565,--,630,--,51,--,498,--,133,--,113,135,262,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,444,--,2090,--,969,--,2189,--,1056,--,1866,--,493,--,1330,--,689,--,1549,--,811,--,1933,1806,1677,--, 
 无形资产摊销(万元),--,7,--,479,--,69,--,463,--,156,--,297,--,309,--,86,--,43,--,108,--,65,--,133,133,138,--, 
 长期待摊费用摊销(万元),--,65,--,1012,--,390,--,786,--,614,--,452,--,-188,--,160,--,82,--,248,--,128,--,213,151,43,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,10,--,--,--,16,--,--,--,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,-61,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-120,--,458,--,175,--,275,--,298,--,256,--,106,--,249,--,121,--,233,--,209,--,428,595,397,--, 
 投资损失(万元),--,-910,--,-805,--,-388,--,-874,--,-450,--,-1125,--,-486,--,-561,--,-141,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,97,--,--,--,-69,--,5,--,-14,--,--,--,-55,--,-8,--,-37,--,29,--,-12,-60,-26,--, 
 递延所得税负债增加(万元),--,--,--,-98,--,--,--,-129,--,--,--,-67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-197,--,-119,--,-171,--,478,--,-412,--,1373,--,-60,--,-886,--,-649,--,-469,--,-757,--,-316,-590,-530,--, 
 经营性应收项目的减少(万元),--,-2501,--,-665,--,-7832,--,-3166,--,-4650,--,1750,--,-16358,--,368,--,-193,--,-5372,--,192,--,-542,-1211,-2631,--, 
 经营性应付项目的增加(万元),--,1260,--,962,--,-586,--,667,--,-4900,--,3396,--,14187,--,-1724,--,-1472,--,13,--,-1746,--,-957,1087,-537,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-694,--,--,--,128,--,--,--,973,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-650,--,4846,--,-6157,--,3815,--,-6080,--,15460,--,-223,--,3739,--,-95,--,2546,--,665,--,7002,7380,3136,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25618,31951,36100,44616,13777,21638,26729,50751,36336,59304,62465,71841,27834,30873,30913,23136,17843,22419,41814,13439,--,12037,11500,11891,7097,4883,1587, 
 现金的期初余额(万元),46163,45115,44616,50751,50751,50751,50751,71841,71841,71841,71841,23136,23136,23136,23136,13439,13439,13439,13439,11891,--,11891,11891,7097,4883,1587,817, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-20544,-13164,-8516,-6134,-36974,-29112,-24022,-21090,-35505,-12537,-9375,48705,4698,7737,7777,9697,4404,8980,28375,1548,--,146,-391,4794,2214,3296,770, 

