 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,10763,--,21814,--,11329,--,16169,--,5774,10473,10814,9437,6358, 
 无形资产摊销(万元),--,1492,--,2984,--,1492,--,2982,--,1491,2977,2975,1952,1784, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,158,--,38,--,557,--,--,244,1541,--,116, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,54,--,2816,--,1803,--,4526,--,1883,4090,3766,3891,4101, 
 投资损失(万元),--,-371,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,253,--,210,--,146,--,-230,--,-179,200,-277,-359,-28, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,550,--,-102,--,-680,--,369,--,-1064,-367,409,-596,-2973, 
 经营性应付项目的增加(万元),--,-787,--,306,--,-3735,--,1783,--,-3431,16177,12045,-5235,9177, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,45780,--,83865,--,39383,--,71445,--,24963,66853,61710,42329,41182, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),105880,78861,117521,106799,36190,20587,42819,47150,56874,43161,34578,31163,12249,35121, 
 现金的期初余额(万元),106799,106799,106799,47150,47150,47150,47150,34578,34578,34578,31163,12249,35121,25303, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-920,-27938,10722,59649,-10960,-26563,-4331,12573,22296,8583,3414,18914,-22872,9818, 

