 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 支付的各项税费(万元),3205,2361,1977,5201,4169,3287,1836,4230,3064,5014,3045,3843,2919,2837,1588,997, 
 支付的其他与经营活动有关的现金(万元),5413,3587,1879,6628,4672,3151,2308,6657,5062,6728,6122,4995,3053,2750,2287,2143, 
 经营活动现金流出小计(万元),51335,32886,15708,67213,47473,30990,15621,62607,44329,66543,59330,49322,47396,38578,25557,19514, 
 经营活动产生的现金流量净额(万元),12527,7758,-2460,9720,7037,2594,-5434,12107,7235,7576,15011,11431,10748,5622,4718,1645, 
 收回投资所收到的现金(万元),17800,8800,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),228,125,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,3,--,235,232,223,170,226,44,3,7,10,20,8,2,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),18035,8928,0,235,232,223,170,226,44,3,7,10,20,8,2,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4413,2283,836,1825,1383,752,445,458,259,1374,2678,9612,6473,1963,654,782, 
 投资所支付的现金(万元),46800,17800,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,106, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),51213,20083,836,1825,1383,752,445,458,259,1374,2678,9612,6473,1963,654,888, 
 投资活动产生的现金流量净额(万元),-33178,-11155,-836,-1590,-1152,-529,-275,-232,-215,-1371,-2671,-9602,-6454,-1955,-652,-887, 
 吸收投资收到的现金(万元),--,--,--,24236,--,--,--,--,--,--,--,--,--,0,1456,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),0,0,0,24236,0,0,0,0,0,0,0,0,0,0,1456,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,871, 
 分配股利、利润或偿付利息所支付的现金(万元),1665,1665,--,1450,1450,1450,--,1500,1500,1500,1500,1500,--,1000,0,31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),116,116,--,643,120,50,--,90,90,90,226,--,--,0,27,570, 
 筹资活动现金流出小计(万元),1781,1781,0,2093,1570,1500,0,1590,1590,1590,1726,1500,0,1000,27,1472, 
 筹资活动产生的现金流量净额(万元),-1781,-1781,0,22142,-1570,-1500,0,-1590,-1590,-1590,-1726,-1500,0,-1000,1429,-1472, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物净增加额(万元),-22432,-5177,-3296,30272,4315,565,-5709,10286,5430,4615,10614,330,4294,2667,5495,-713, 
 加:期初现金及现金等价物余额(万元),71091,71091,71091,40818,40818,40818,40818,30532,30532,25917,15304,14974,10680,8013,2518,3231, 
 期末现金及现金等价物余额(万元),48658,65913,67795,71091,45134,41384,35109,40818,35962,30532,25917,15304,14974,10680,8013,2518, 
 净利润(万元),--,1076,--,5058,1740,912,--,4809,1797,5017,5079,--,--,0,0,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),--,-37,--,90,85,-30,--,151,154,44,73,--,--,0,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,502,--,1014,761,508,--,961,719,865,619,--,--,0,0,0, 
 无形资产摊销(万元),--,121,--,241,180,120,--,149,94,110,108,--,--,0,0,0, 
 长期待摊费用摊销(万元),--,381,--,857,686,415,--,1021,744,1111,620,--,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,15,--,-7,-7,-15,--,-3,33,4,8,--,--,0,0,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资损失(万元),--,-125,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 递延所得税资产减少(万元),--,-98,--,-185,-70,-24,--,-130,-89,-184,-42,--,--,0,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),--,-498,--,225,455,270,--,-241,37,239,-287,--,--,0,0,0, 
 经营性应收项目的减少(万元),--,-504,--,380,-432,-382,--,358,-96,494,206,--,--,0,0,0, 
 经营性应付项目的增加(万元),--,6925,--,2368,3639,821,--,5031,3841,-123,8627,--,--,0,0,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),--,--,--,-322,--,--,--,--,--,--,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),--,7758,--,9720,7037,2594,--,12107,7235,7576,15011,--,--,0,0,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),48658,65913,67795,61291,45134,41384,35109,40818,35962,30532,25917,15304,14974,0,0,0, 
 现金的期初余额(万元),71091,61291,71091,40818,40818,40818,40818,30532,30532,25917,15304,14974,10680,0,0,0, 
 现金等价物的期末余额(万元),--,--,--,9800,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,9800,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-22432,-5177,-3296,30272,4315,565,-5709,10286,5430,4615,10614,330,4294,0,0,0, 

