 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),15955,22196,26486,27496,26486,27496,13899,13899,13899,13899,8695,8695,8695,8695,13837,13837,13837,13837,14135,9782,6398, 
 期末现金及现金等价物余额(万元),4647,16678,15955,20560,11535,30149,26486,18995,9913,16106,13899,6345,25411,5230,8695,10553,7894,4145,13837,14135,9782, 
 净利润(万元),777,--,-5357,--,-2784,--,1430,--,-3147,--,2090,--,1014,--,8011,--,4158,--,7768,4360,6519, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-418,--,1983,--,614,--,1669,--,-405,--,-536,--,-977,--,1667,--,372,--,1708,692,127, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2974,--,6178,--,3209,--,6489,--,2979,--,5933,--,3286,--,6160,--,3014,--,4632,2980,2633, 
 无形资产摊销(万元),238,--,375,--,182,--,289,--,139,--,223,--,71,--,102,--,48,--,130,27,14, 
 长期待摊费用摊销(万元),1112,--,4050,--,1866,--,6683,--,57,--,17,--,1,--,1,--,0,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-193,--,109,--,14,--,-12,--,--,--,-1,--,0,--,205,--,228,--,1,15,32, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,-6,--,--,--,0,--,--,--,0,--,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1541,--,3238,--,1483,--,1691,--,890,--,2589,--,1655,--,2836,--,1239,--,2222,1422,734, 
 投资损失(万元),-1959,--,5,--,-29,--,-803,--,-357,--,-313,--,125,--,-66,--,10,--,--,--,--, 
 递延所得税资产减少(万元),-291,--,-1168,--,-633,--,-631,--,-634,--,-349,--,98,--,-442,--,-317,--,-614,-89,-58, 
 递延所得税负债增加(万元),-61,--,-470,--,-297,--,-120,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-973,--,-3225,--,-9879,--,-6919,--,-8277,--,9822,--,4429,--,7270,--,-4539,--,-19146,-1194,3460, 
 经营性应收项目的减少(万元),-11101,--,-5239,--,7723,--,3097,--,479,--,536,--,-514,--,-20053,--,-5510,--,-12398,-14097,-14540, 
 经营性应付项目的增加(万元),-6128,--,-8341,--,-13063,--,1827,--,5004,--,-28164,--,-21634,--,-4070,--,-7913,--,34328,12817,1389, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-14481,--,-7861,--,-11594,--,14690,--,-3279,--,-8153,--,-12447,--,1620,--,-9210,--,18631,6933,309, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4647,16678,15955,20560,11535,30149,26486,18995,9913,16106,13899,6345,25411,5230,8695,10553,7894,4145,13837,14135,9782, 
 现金的期初余额(万元),15955,22196,26486,27496,26486,27496,13899,13899,13899,13899,8695,8695,8695,8695,13837,13837,13837,13837,14135,9782,6398, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11308,-5518,-10531,-6936,-14951,2653,12587,5096,-3987,2207,5204,-2350,16716,-3465,-5142,-3284,-5943,-9692,-298,4353,3384, 

