 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 筹资活动产生的现金流量净额(万元),-71,8041,-3615,-3067,31753,-28640,-29596,-30016,0,-9576,-9576,-21440,0,113308,-17005,-17005,-15819,-42323,-23807,119,-10018, 
 汇率变动对现金及现金等价物的影响(万元),-232,2829,1799,2016,473,380,57,36,-3,62,23,-4,-9,2,-25,14,15,-32,--,124,-398, 
 现金及现金等价物净增加额(万元),-8364,-2757,3534,11722,54609,19388,583,-633,3996,-93913,-107123,-52983,-13027,106904,-4238,-8374,-10235,-3797,-4831,8232,2124, 
 加:期初现金及现金等价物余额(万元),42911,45669,45669,45669,45669,26280,26280,26280,26280,120193,120193,120193,120193,13289,13289,13289,13289,17086,--,8853,6729, 
 期末现金及现金等价物余额(万元),34547,42911,49203,57391,100277,45669,26863,25647,30276,26280,13070,67210,107167,120193,9051,4915,3054,13289,--,17086,8853, 
 净利润(万元),--,108583,--,43021,--,105983,--,50382,--,87576,--,38584,--,65003,--,28626,11689,56782,--,55486,41766, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1243,--,-468,--,-306,--,976,--,1996,--,1380,--,2467,--,2495,1001,2370,--,996,410, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,16070,--,7709,--,12253,--,5838,--,10697,--,5262,--,10204,--,4989,2464,9052,--,8996,7021, 
 无形资产摊销(万元),--,811,--,377,--,656,--,196,--,393,--,196,--,391,--,195,98,143,--,110,105, 
 长期待摊费用摊销(万元),--,67,--,19,--,22,--,7,--,3,--,--,--,8,--,4,2,8,--,8,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,3,--,12,--,--,--,267,--,267,--,2,--,--,--,24,--,-18,32, 
 固定资产报废损失(万元),--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,-8,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,752,--,700,--,376,--,186,--,-1436,--,-823,--,142,--,37,38,959,--,1143,858, 
 投资损失(万元),--,-8754,--,-4853,--,-10571,--,-4435,--,-4838,--,-1664,--,-451,--,-140,-34,-25,--,--,-3, 
 递延所得税资产减少(万元),--,-582,--,-198,--,-200,--,-39,--,-16,--,162,--,-2430,--,-2900,-1036,452,--,-452,-309, 
 递延所得税负债增加(万元),--,-0,--,--,--,-0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-23373,--,-5564,--,-12743,--,-3431,--,-6085,--,-2638,--,-2494,--,1036,-686,5405,--,-1344,-7624, 
 经营性应收项目的减少(万元),--,-4587,--,18340,--,-16681,--,-20050,--,-32980,--,-24875,--,-1631,--,-10600,2216,-32198,--,-27326,-4594, 
 经营性应付项目的增加(万元),--,7472,--,2639,--,16000,--,3379,--,-2710,--,1557,--,-653,--,5886,3843,21524,--,-1961,2440, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,97718,--,61724,--,94801,--,33008,--,52867,--,17401,--,70557,--,29628,19594,64497,--,35638,40108, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34547,42911,49203,57391,100277,45669,26863,25647,30276,26280,13070,67210,107167,120193,9051,4915,3054,13289,--,17086,8853, 
 现金的期初余额(万元),42911,45669,45669,45669,45669,26280,26280,26280,26280,120193,120193,120193,120193,13289,13289,13289,13289,17086,--,8853,6729, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8364,-2757,3534,11722,54609,19388,583,-633,3996,-93913,-107123,-52983,-13027,106904,-4238,-8374,-10235,-3797,--,8232,2124, 

