 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 收到的其他与经营活动有关的现金(万元),407,834,1913,1431,401,1424,1132,582,345,1293,1271,479,90,2146,1399,432,59,1517,1544,368,318,2732,2462,2048,1119,1118,2449, 
 经营活动现金流入小计(万元),10446,22808,16303,8490,4023,20958,14952,10103,5313,23810,16864,10194,4247,20792,14115,8248,3800,18767,12311,6820,3070,18358,13105,8816,15359,14243,12871, 
 购买商品、接受劳务支付的现金(万元),1119,8112,11167,10714,1889,6654,5386,3870,2127,9266,5797,4046,1751,6605,3920,2722,1576,4365,3144,1864,1081,4081,3135,2186,3320,3773,2895, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1459,5122,3804,2565,1389,4429,2822,1903,1053,3715,2818,1890,1051,3212,2314,1535,847,2798,2004,1363,753,1966,1494,998,1338,891,600, 
 支付的各项税费(万元),1703,3312,2090,1360,720,2202,1510,1526,1262,2207,1684,965,846,2556,2104,1213,930,2894,2291,1418,882,2295,1685,959,2278,2322,1301, 
 支付的其他与经营活动有关的现金(万元),4119,8516,6024,3090,1305,3808,3168,2417,1024,3999,3519,2475,1399,3319,2966,2126,1269,3067,2328,1372,595,1994,1665,792,1817,1725,3649, 
 经营活动现金流出小计(万元),8400,25062,23084,17729,5304,17093,12886,9716,5466,19187,13817,9377,5047,15692,11305,7595,4622,13123,9767,6017,3311,10336,7978,4935,8753,8710,8444, 
 经营活动产生的现金流量净额(万元),2046,-2254,-6781,-9239,-1280,3865,2065,388,-153,4624,3046,817,-799,5100,2811,652,-822,5643,2544,803,-242,8022,5126,3881,6605,5533,4427, 
 收回投资所收到的现金(万元),12298,30150,14253,12413,1000,637,337,337,337,72390,72278,67000,47000,169000,111000,81000,47000,201156,127156,49610,33320,28000,--,--,--,16000,--, 
 取得投资收益所收到的现金(万元),14,54,720,481,--,7,657,658,7,509,508,484,331,1398,853,616,306,1240,927,351,59,89,--,--,--,136,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,69,8,8,--,195,--,--,--,11,15,--,--,2,2,2,--,--,--,--,--,1,1,1,0,--,11, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1273,83,83,460,948,15,15,15,553,1349,1,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12312,31546,15064,12985,1460,1787,1009,1010,359,73462,74150,67485,47331,170473,111855,81618,47306,202396,128083,49961,33379,28090,1,1,0,16136,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),959,7015,3475,2375,1332,18297,14979,12382,7951,28968,22608,15285,7899,11594,7106,4269,2254,6506,3046,1693,774,5791,5102,3149,10715,951,2332, 
 投资所支付的现金(万元),8190,31525,15870,13300,2100,800,300,300,--,83527,85227,84778,59000,185000,132000,81000,42000,207056,124056,68570,52615,44100,--,--,--,16000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,0,730,2170,1394,1054,618,800,585,584,1586,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9149,38540,19345,15675,3432,19827,17448,14076,9005,113112,108635,100648,67484,198180,139106,85269,44254,213562,127102,70263,53389,49891,5102,3149,10715,17051,2332, 
 投资活动产生的现金流量净额(万元),3164,-6994,-4281,-2691,-1972,-18040,-16440,-13066,-8646,-39651,-34485,-33163,-20153,-27707,-27251,-3652,3052,-11166,981,-20303,-20011,-21800,-5101,-3148,-10715,-915,-2321, 
 吸收投资收到的现金(万元),--,20000,20000,20000,--,--,--,--,--,6393,6393,6393,--,--,--,--,--,--,--,--,--,55500,55500,--,--,9373,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,20000,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,40000,40000,22000,22000,20700,16600,15600,5700,56000,41500,25000,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,1600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,7000,--,7000,--,--,--,--,--,--,--,--,--,--,97,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,60000,60000,42000,22000,27700,16600,22600,5700,62393,47893,31393,25000,0,0,0,0,0,97,0,0,55500,55500,0,0,9373,1600, 
 偿还债务支付的现金(万元),5355,47500,47000,30150,19287,19637,17500,15500,15500,7000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1600, 
 分配股利、利润或偿付利息所支付的现金(万元),487,751,1142,733,430,2520,1431,1037,321,4302,3688,3278,2867,3600,3600,3600,--,4400,4400,4400,--,--,--,--,7509,1,1628, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),228,1344,815,543,81,6716,-569,6393,--,7000,134,119,48,--,--,--,--,--,106,9,--,498,--,--,--,--,--, 
 筹资活动现金流出小计(万元),6069,49594,48956,31426,19798,28873,18362,22930,15821,18302,8822,3397,2915,3600,3600,3600,0,4400,4506,4409,0,498,0,0,7509,1,3228, 
 筹资活动产生的现金流量净额(万元),-6069,10406,11044,10574,2202,-1173,-1762,-330,-10121,44092,39072,27997,22085,-3600,-3600,-3600,0,-4400,-4409,-4409,0,55002,55500,0,-7509,9372,-1628, 
 汇率变动对现金及现金等价物的影响(万元),-8,-340,-2,-1,0,110,-0,-0,0,75,-0,35,-0,-30,-0,-0,--,1,--,--,--,15,--,--,-7,--,--, 
 现金及现金等价物净增加额(万元),-868,818,-20,-1357,-1051,-15238,-16137,-13009,-18919,9140,7633,-4314,1133,-26236,-28041,-6599,2230,-9921,-885,-23909,-20253,41238,55526,733,-11624,13990,478, 
 加:期初现金及现金等价物余额(万元),3152,2341,2341,2341,2341,17579,17579,17579,24579,8439,8439,8439,8439,34676,34676,34676,34676,44597,44597,44597,44597,3359,3359,3359,14983,993,515, 
 期末现金及现金等价物余额(万元),2284,3159,2321,984,1291,2341,1442,4570,5660,17579,16072,4125,9572,8439,6635,28076,36906,34676,43712,20688,24344,44597,58884,4092,3359,14983,993, 
 净利润(万元),--,133,--,-1824,--,-38841,--,-1979,--,5268,--,2230,--,5893,--,2680,--,6677,--,3068,--,6800,--,--,7041,6423,3211, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,519,--,-15,--,27755,--,14,--,92,--,12,--,2,--,3,--,-2,--,9,--,-15,--,--,-23,-48,-52, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3274,--,1584,--,2502,--,1137,--,1829,--,923,--,1648,--,782,--,1186,--,535,--,665,--,--,463,375,268, 
 无形资产摊销(万元),--,1073,--,327,--,423,--,144,--,239,--,168,--,90,--,30,--,75,--,47,--,93,--,--,104,124,97, 
 长期待摊费用摊销(万元),--,164,--,130,--,217,--,85,--,324,--,31,--,51,--,20,--,38,--,19,--,14,--,--,6,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,1,--,-170,--,--,--,6,--,21,--,11,--,-1,--,2,--,0,--,-0,--,--,44,0,377, 
 固定资产报废损失(万元),--,--,--,--,--,21,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1659,--,1136,--,1417,--,1006,--,1530,--,631,--,30,--,--,--,-1,--,--,--,-15,--,--,--,1,28, 
 投资损失(万元),--,-5354,--,46,--,-659,--,-359,--,-1742,--,-1274,--,-1398,--,-616,--,-1240,--,-351,--,-89,--,--,--,-136,--, 
 递延所得税资产减少(万元),--,179,--,--,--,292,--,-662,--,-188,--,-122,--,-138,--,-32,--,-23,--,9,--,-207,--,--,-9,1,-6, 
 递延所得税负债增加(万元),--,-4,--,--,--,21,--,66,--,17,--,-4,--,73,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-8956,--,-11540,--,-621,--,-284,--,1421,--,-109,--,-2243,--,-664,--,-716,--,-50,--,-1126,--,--,-183,-61,-243, 
 经营性应收项目的减少(万元),--,-5034,--,-471,--,5313,--,2239,--,-7077,--,-1975,--,-183,--,-1557,--,-1355,--,-2448,--,1456,--,--,-808,-679,78, 
 经营性应付项目的增加(万元),--,10092,--,1387,--,6196,--,-1020,--,2905,--,286,--,1264,--,6,--,1003,--,-34,--,445,--,--,-30,-474,669, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2254,--,-9239,--,3865,--,388,--,4624,--,817,--,5100,--,652,--,5643,--,803,--,8022,--,--,6605,5533,4427, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2284,3159,2321,984,1291,2341,1442,4570,5660,17579,16072,4125,9572,8439,6635,28076,36906,34676,43712,20688,24344,44597,58884,4092,3359,14983,993, 
 现金的期初余额(万元),3152,2341,2341,2341,2341,17579,17579,17579,24579,8439,8439,8439,8439,34676,34676,34676,34676,44597,44597,44597,44597,3359,3359,3359,14983,993,515, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-868,818,-20,-1357,-1051,-15238,-16137,-13009,-18919,9140,7633,-4314,1133,-26236,-28041,-6599,2230,-9921,-885,-23909,-20253,41238,55526,733,-11624,13990,478, 

