 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 经营活动产生的现金流量净额(万元),33670,24631,-1973,56939,54408,41697,10388,44671,40220,32718,1955,30678,20692,21807,-6188,4700,8825,8895,-8200,31436,26094,21539,-1033,18051,11318,10090,17337, 
 收回投资所收到的现金(万元),187250,134870,41545,252670,147870,76970,23370,166700,82700,72000,26900,314300,240700,121000,5000,181000,90000,30000,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1141,835,219,2127,1126,358,59,3050,1557,1311,223,2460,1792,1101,5,2143,929,205,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,10,7,4,0,1,0,9,7,4,1,408,18,18,3,9,4,1,1,28,28,26,0,13,14,25,0, 
 处置子公司及其他营业单位收到的现金净额(万元),261,--,--,--,0,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,838,0,0,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),188662,135715,41772,255640,148997,77329,23429,169759,84264,73315,27124,317167,242511,122119,5008,183151,90933,30206,1,28,28,26,0,13,14,25,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5260,3840,2324,34077,29991,2459,1947,4521,2341,1561,1047,10682,9313,7212,4844,11682,8724,4580,1656,3458,2447,1204,531,8636,2237,1108,1752, 
 投资所支付的现金(万元),242480,151800,94763,248200,201650,137084,95000,163000,158287,136187,74700,319293,282887,178060,43000,211000,128000,110000,--,--,--,--,--,--,--,385,--, 
 质押贷款净增加额(万元),--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),29762,29713,12548,10135,0,0,--,5403,5403,-54,--,10093,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,0,0,--,0,--,0,--,1,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),277502,185353,109635,292412,231641,139543,96947,172924,166030,137694,75747,340071,292200,185273,47844,222682,136724,114580,1656,3458,2447,1204,531,8636,2237,1493,1752, 
 投资活动产生的现金流量净额(万元),-88840,-49638,-67863,-36772,-82645,-62214,-73518,-3165,-81766,-64379,-48623,-22904,-49689,-63154,-42836,-39530,-45791,-84373,-1655,-3430,-2419,-1178,-531,-8623,-2223,-1468,-1752, 
 吸收投资收到的现金(万元),--,--,--,22598,0,0,--,5986,5986,0,--,0,475,370,--,47414,47414,47414,47414,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,98,0,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,0,0,0,0,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,22598,0,0,0,5986,5986,0,0,0,475,370,0,47414,47414,47414,47414,0,0,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,0,0,0,2000,2000,2000,2000,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),31230,31078,--,22900,21632,21480,0,10373,10306,9903,10,11864,7344,7344,--,6242,6242,6242,--,3727,3727,3727,--,3424,2017,3019,--, 
 其中：子公司支付给少数股东的股利、利润(万元),2175,2175,--,2652,0,0,--,374,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),364,235,--,882,7148,6661,6661,3127,--,0,--,0,0,0,--,804,804,804,32,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),31593,31313,0,23782,28780,28141,6661,15499,12306,11903,2010,11864,7344,7344,0,7046,7046,7046,32,3727,3727,3727,0,3424,2017,3019,0, 
 筹资活动产生的现金流量净额(万元),-31593,-31313,0,-1184,-28780,-28141,-6661,-9514,-6321,-11903,-2010,-11864,-6869,-6974,0,40368,40368,40368,47382,-3727,-3727,-3727,0,-3424,-2017,-3019,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-86764,-56320,-69836,18983,-57017,-48658,-69791,31992,-47867,-43565,-48678,-4090,-35866,-48321,-49024,5537,3402,-35111,37527,24280,19948,16634,-1564,6003,7077,5604,15585, 
 加:期初现金及现金等价物余额(万元),122158,122158,122158,103175,103175,103175,103175,71182,71182,71182,71182,75272,75272,75272,75272,69735,69735,69735,69735,45456,45456,45456,45456,39453,32375,26771,11186, 
 期末现金及现金等价物余额(万元),35394,65838,52323,122158,46157,54517,33384,103175,23316,27618,22504,71182,39406,26952,26248,75272,73138,34624,107262,69735,65404,62090,43892,45456,39453,32375,26771, 
 净利润(万元),--,4453,--,27292,--,1547,--,20313,--,-400,--,11571,--,-1439,--,11630,--,1967,--,10561,--,1711,--,7323,6997,3917,3538, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,655,--,851,--,296,--,867,--,83,--,-234,--,-1,--,755,--,252,--,1305,--,404,--,507,602,217,312, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1519,--,2649,--,1265,--,2302,--,1127,--,1970,--,964,--,1878,--,928,--,1787,--,881,--,1746,1652,1602,1417, 
 无形资产摊销(万元),--,569,--,1026,--,512,--,888,--,430,--,739,--,364,--,645,--,310,--,484,--,177,--,284,76,61,65, 
 长期待摊费用摊销(万元),--,654,--,1345,--,650,--,1906,--,616,--,1147,--,534,--,1005,--,513,--,716,--,228,--,546,738,1184,1192, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,7,--,26,--,15,--,1,--,-8,--,--,--,9,--,--,--,9,--,6,--,13,-1,-0,1, 
 固定资产报废损失(万元),--,11,--,45,--,1,--,--,--,2,--,1542,--,19,--,--,--,1,--,4,--,1,--,0,3,2,5, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,444,--,2,--,--,--,12,--,14,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资损失(万元),--,-1024,--,-3330,--,-1999,--,-1792,--,-980,--,-2861,--,-1553,--,-2168,--,-205,--,--,--,--,--,--,--,50,0, 
 递延所得税资产减少(万元),--,-95,--,-1028,--,-69,--,-826,--,-214,--,353,--,33,--,183,--,288,--,-600,--,-61,--,-173,-38,-31,17, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,643,--,1381,--,2456,--,-2083,--,-1413,--,-4730,--,119,--,183,--,205,--,765,--,-300,--,168,-546,36,437, 
 经营性应收项目的减少(万元),--,-1500,--,-13561,--,-2736,--,-9271,--,-4116,--,5606,--,-4628,--,-3345,--,-3803,--,-2204,--,-3923,--,-1291,-4008,398,-3030, 
 经营性应付项目的增加(万元),--,18302,--,38404,--,39747,--,30549,--,37568,--,15828,--,27396,--,-6190,--,8439,--,18577,--,22416,--,8927,5842,1456,13384, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,1857,--,--,--,1791,--,--,--,-261,--,--,--,114,--,--,--,32,--,--,--,--,--,1199,0, 
 经营活动产生现金流量净额(万元),--,24631,--,56939,--,41697,--,44671,--,32718,--,30678,--,21807,--,4700,--,8895,--,31436,--,21539,--,18051,11318,10090,17337, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35394,65838,52323,122158,46157,54517,33384,103175,23316,27618,22504,71182,39406,26952,26248,75272,73138,34624,107262,69735,65404,62090,43892,45456,39453,32375,26771, 
 现金的期初余额(万元),122158,122158,122158,103175,103175,103175,103175,71182,71182,71182,71182,75272,75272,75272,75272,69735,69735,69735,69735,45456,45456,45456,45456,39453,32375,26771,11186, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-86764,-56320,-69836,18983,-57017,-48658,-69791,31992,-47867,-43565,-48678,-4090,-35866,-48321,-49024,5537,3402,-35111,37527,24280,19948,16634,-1564,6003,7077,5604,15585, 

