 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6124,2586,4826,2020,2255,3527,17391,3550, 
 投资活动产生的现金流量净额(万元),-6124,-2561,-4824,-2020,-2254,-3521,-9011,-1099, 
 吸收投资收到的现金(万元),32197,--,--,--,--,1867,4301,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,1867,4301,--, 
 取得借款收到的现金(万元),9202,6358,17319,9763,6835,16911,13312,8396, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1453,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),42852,6358,17319,9763,6835,18778,17613,8396, 
 偿还债务支付的现金(万元),10259,5831,13926,6586,3478,21056,7012,9084, 
 分配股利、利润或偿付利息所支付的现金(万元),5472,2714,1892,1426,1656,543,2080,746, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1921,--,--,50,--,--,--,--, 
 筹资活动现金流出小计(万元),17652,8544,15818,8062,5134,21600,9092,9831, 
 筹资活动产生的现金流量净额(万元),25201,-2186,1501,1701,1701,-2822,8521,-1435, 
 汇率变动对现金及现金等价物的影响(万元),-316,-327,580,-23,344,855,133,-409, 
 现金及现金等价物净增加额(万元),27581,1095,3967,5380,8605,-2355,2368,-1593, 
 加:期初现金及现金等价物余额(万元),5155,5140,1173,1369,1173,3528,1160,2753, 
 期末现金及现金等价物余额(万元),32736,6236,5140,6748,9778,1173,3528,1160, 
 净利润(万元),--,--,7842,--,--,5265,609,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,35,--,--,444,60,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,1824,--,--,1528,1074,--, 
 无形资产摊销(万元),--,--,96,--,--,68,62,--, 
 长期待摊费用摊销(万元),--,--,572,--,--,507,97,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,2,--,--,41,86,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,3,--, 
 公允价值变动损失(万元),--,--,-172,--,--,332,-39,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,-240,--,--,493,452,--, 
 投资损失(万元),--,--,181,--,--,-104,-150,--, 
 递延所得税资产减少(万元),--,--,71,--,--,-155,43,--, 
 递延所得税负债增加(万元),--,--,--,--,--,-40,10,--, 
 存货的减少(万元),--,--,-3181,--,--,-3513,108,--, 
 经营性应收项目的减少(万元),--,--,-1093,--,--,-6401,-27,--, 
 经营性应付项目的增加(万元),--,--,-24,--,--,4669,-808,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,798,--,--,--,1146,--, 
 经营活动产生现金流量净额(万元),--,--,6710,--,--,3133,2725,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32736,6236,5140,6748,9778,1173,3528,1160, 
 现金的期初余额(万元),5155,5140,1173,1369,1173,3528,1160,2753, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),27581,1095,3967,5380,8605,-2355,2368,-1593, 

