 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8990,6682,3141,9211,4517,4318,1930,6445,4710,3817,1799,4987,3846,2462,1372,4002,2956,2086,1225,3208,--,1672,965,2433,1532,967,790, 
 支付的各项税费(万元),6698,5376,4267,4118,4272,2998,3495,2711,3050,1449,986,2410,1501,1452,1017,2076,1787,902,510,4855,--,2530,1800,2183,2030,873,727, 
 支付的其他与经营活动有关的现金(万元),6539,3636,1908,4828,10797,9125,7860,3600,2219,706,1018,3471,915,1393,481,2418,1733,1267,311,1541,--,877,108,1868,2200,1118,544, 
 经营活动现金流出小计(万元),65367,43376,26230,49507,45241,28953,16536,31710,24526,16682,8755,28529,21296,15343,9258,18850,15063,9666,5689,28633,--,12790,6867,36237,18057,9329,4918, 
 经营活动产生的现金流量净额(万元),-9089,-10862,-6201,245,-4320,-4906,-10893,2178,-1321,-867,-2432,-1311,-3651,-5387,-4907,11033,9464,10113,5099,1118,2345,5897,4045,4267,2523,2170,3411, 
 收回投资所收到的现金(万元),4000,4000,4000,61500,58500,35000,22000,0,1,0,0,59700,53700,40700,13000,41000,12000,4000,--,--,--,--,--,--,--,--,200, 
 取得投资收益所收到的现金(万元),43,43,43,369,359,241,117,0,0,0,0,593,561,485,151,443,88,16,--,--,--,--,--,--,--,--,114, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,0,0,2542,2535,2535,2535,210,185,6,6,1,--,--,--,0,--,--,--,1,--,--,--,7,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),32,--,--,--,0,--,--,34,0,0,--,114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4086,4043,4043,64410,61394,37776,24652,244,187,6,6,60408,54261,41185,13151,41443,12088,4016,0,1,--,0,0,7,0,0,314, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9079,5737,990,3177,1048,761,705,4560,2619,1752,1011,16682,7938,3162,2648,3429,1142,685,6,270,--,125,71,1423,2172,516,1127, 
 投资所支付的现金(万元),1800,1800,0,49756,42756,33000,19000,16000,0,0,0,39700,39700,23700,7200,61154,32154,17154,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1880,1880,--,986,1087,--,--,487,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12759,9416,990,53919,44891,33761,19705,21047,2619,1752,1011,56382,47638,26862,9848,64583,33296,17840,6,270,--,125,71,1423,2172,516,1127, 
 投资活动产生的现金流量净额(万元),-8672,-5373,3053,10491,16503,4015,4947,-20803,-2432,-1746,-1005,4026,6622,14323,3304,-23140,-21208,-13823,-6,-268,--,-125,-71,-1416,-2172,-516,-814, 
 吸收投资收到的现金(万元),226,226,226,785,225,187,61,33844,33669,0,0,250,0,0,0,23111,23111,23111,24120,--,--,--,--,--,--,--,1339, 
 其中：子公司吸收少数股东投资收到的现金(万元),3,2,1,397,30,30,30,174,33669,0,0,250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),34484,19583,3937,11722,6000,4000,4000,4649,4556,4550,0,2000,--,--,--,0,--,--,--,4878,--,--,--,5929,2607,1000,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),34711,19810,4163,12508,6225,4187,4061,38493,38225,4550,0,2250,0,0,0,23111,23111,23111,24120,4878,--,0,0,5929,2607,1000,2339, 
 偿还债务支付的现金(万元),3085,659,474,8764,4108,4120,102,8246,1588,1566,0,0,400,0,0,4878,4878,4878,4878,1006,--,1006,1006,7530,1000,1000,400, 
 分配股利、利润或偿付利息所支付的现金(万元),16129,10602,133,12685,12613,30,13,6081,6042,2097,52,8032,7996,7986,0,2704,2704,228,29,29,--,4,4,123,1900,751,1638, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,426,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),19213,11261,607,21450,16721,4150,115,14328,7630,3663,52,8032,8396,7986,0,7582,7582,5105,5332,1034,--,1009,1009,7653,2900,1751,2038, 
 筹资活动产生的现金流量净额(万元),15498,8549,3556,-8942,-10496,37,3946,24165,30595,887,-52,-5782,-8396,-7986,0,15529,15529,18006,18788,3843,--,-1009,-1009,-1724,-293,-751,301, 
 汇率变动对现金及现金等价物的影响(万元),977,49,-662,-662,-410,-214,-58,538,247,154,-20,508,407,268,305,246,80,-79,-86,68,--,137,157,65,-67,9,0, 
 现金及现金等价物净增加额(万元),-1287,-7637,-253,1132,1277,-1068,-2059,6078,27090,-1572,-3509,-2558,-5017,1218,-1298,3668,3866,14216,23795,4761,--,4899,3122,1192,-8,912,2899, 
 加:期初现金及现金等价物余额(万元),19291,19291,19291,18159,18159,18159,18159,12081,12081,12081,12081,14639,14639,14639,14639,10971,10971,10971,10971,6210,--,6210,6210,5018,5026,4114,1216, 
 期末现金及现金等价物余额(万元),18004,11654,19038,19291,19435,17091,16100,18159,39170,10508,8572,12081,9622,15857,13341,14639,14837,25187,34766,10971,--,11109,9332,6210,5018,5026,4114, 
 净利润(万元),--,5194,--,13312,--,4408,--,10450,--,4159,--,9708,--,4873,--,8576,--,5127,--,9640,--,4929,--,8868,6088,3666,2667, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,127,--,1712,--,164,--,933,--,240,--,1265,--,78,--,450,--,241,--,353,--,225,--,33,50,26,2, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,953,--,1856,--,901,--,1527,--,689,--,1066,--,459,--,548,--,205,--,357,--,188,--,335,240,171,115, 
 无形资产摊销(万元),--,53,--,110,--,78,--,170,--,55,--,93,--,41,--,45,--,17,--,22,--,10,--,19,18,18,13, 
 长期待摊费用摊销(万元),--,80,--,73,--,49,--,45,--,12,--,10,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,-114,--,-112,--,-3,--,0,--,2,--,0,--,0,--,0,--,0,--,--,--,-2,--,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,97,--,832,--,243,--,-305,--,-40,--,-465,--,-268,--,-204,--,122,--,-39,--,-133,--,58,166,44,33, 
 投资损失(万元),--,-43,--,-369,--,-241,--,0,--,0,--,-593,--,-485,--,-443,--,-16,--,--,--,--,--,--,--,--,-114, 
 递延所得税资产减少(万元),--,65,--,-194,--,-112,--,-215,--,--,--,-173,--,-21,--,-66,--,-34,--,-53,--,-35,--,-25,458,-170,-298, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,0,--,-89,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-12114,--,-10312,--,-5721,--,472,--,-2209,--,1422,--,-2088,--,4694,--,3184,--,-7523,--,-3829,--,-10801,-2553,-1177,-415, 
 经营性应收项目的减少(万元),--,-6870,--,-18467,--,-3668,--,-12594,--,-5673,--,-5224,--,-3937,--,2410,--,3805,--,2708,--,6568,--,-8452,-3600,-2903,-964, 
 经营性应付项目的增加(万元),--,1847,--,11016,--,6663,--,1483,--,1695,--,-8598,--,-4142,--,-4932,--,-2416,--,-6256,--,-3857,--,14775,2659,2792,1472, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-249,--,788,--,-7559,--,216,--,293,--,176,--,102,--,-401,--,-121,--,1910,--,-9,--,-9,--,--,899, 
 经营活动产生现金流量净额(万元),--,-10862,--,245,--,-4906,--,2178,--,-867,--,-1311,--,-5387,--,11033,--,10113,--,1118,--,5897,--,4267,2523,2170,3411, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18004,11654,19038,19291,19435,17091,16100,18159,39170,10508,8572,12081,9622,15857,13341,14639,14837,25187,34766,10971,--,11109,9332,6210,5018,5026,4114, 
 现金的期初余额(万元),19291,19291,19291,18159,18159,18159,18159,12081,12081,12081,12081,14639,14639,14639,14639,10971,10971,10971,10971,6210,--,6210,6210,5018,5026,4114,1216, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1287,-7637,-253,1132,1277,-1068,-2059,6078,27090,-1572,-3509,-2558,-5017,1218,-1298,3668,3866,14216,23795,4761,--,4899,3122,1192,-8,912,2899, 

