 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收到的其他与投资活动有关的现金(万元),6078,--,--,--,--,--,--,--,--,--,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6083,5,0,3,0,0,--,1,112,0,20,78,136, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1789,1223,327,2589,1294,1089,--,2061,3135,1814,3729,3457,4974, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,1089, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12505,8000,--,--,--,--,--,--,--,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14294,9223,327,2589,1294,1089,--,2061,3135,1814,3729,3457,6063, 
 投资活动产生的现金流量净额(万元),-8211,-9218,-327,-2586,-1294,-1089,--,-2060,-3023,-1814,-3709,-3378,-5928, 
 吸收投资收到的现金(万元),21945,21945,--,--,--,--,--,--,--,--,--,--,4800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1550,1450,500,6010,4980,3280,--,8460,8911,3356,14578,34408,28782, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,13,--,--,--,--,--,--,--,1100,8103,9053, 
 筹资活动现金流入小计(万元),23495,23395,513,6010,4980,3280,--,8460,8911,3356,15678,42511,42635, 
 偿还债务支付的现金(万元),7230,7130,500,6980,5980,4420,--,14085,12904,5356,15238,36300,28994, 
 分配股利、利润或偿付利息所支付的现金(万元),128,124,68,289,220,154,--,650,896,484,1004,1263,4826, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),632,615,14,68,67,48,--,68,58,20,1148,8125,9053, 
 筹资活动现金流出小计(万元),7989,7869,582,7336,6268,4622,--,14804,13858,5860,17390,37638,42873, 
 筹资活动产生的现金流量净额(万元),15506,15526,-69,-1326,-1288,-1342,--,-6344,-4947,-2504,-1712,-3177,-238, 
 汇率变动对现金及现金等价物的影响(万元),-4,60,24,185,114,130,--,46,-0,0,-35,3,-3, 
 现金及现金等价物净增加额(万元),11412,7901,1337,241,-1409,-885,--,333,525,-710,1462,464,-1813, 
 加:期初现金及现金等价物余额(万元),6640,6640,6968,6398,6398,6398,--,6066,5541,5541,4079,3614,5428, 
 期末现金及现金等价物余额(万元),18052,14541,8305,6640,4989,5513,--,6398,6066,4831,5541,4079,3614, 
 净利润(万元),--,3057,--,4589,--,2205,--,2630,3296,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,112,--,28,--,35,--,-87,-16,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1158,--,2347,--,1190,--,2399,2409,--,--,--,--, 
 无形资产摊销(万元),--,48,--,92,--,46,--,92,90,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,1,--,--,--,-0,-4,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,38,--,-14,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,140,--,104,--,24,--,604,896,--,--,--,--, 
 投资损失(万元),--,-10,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-10,--,-3,--,-6,--,13,4,--,--,--,--, 
 递延所得税负债增加(万元),--,-21,--,19,--,17,--,-0,5,--,--,--,--, 
 存货的减少(万元),--,-3234,--,-1232,--,-1098,--,-300,1366,--,--,--,--, 
 经营性应收项目的减少(万元),--,-1247,--,-2423,--,-1932,--,2812,-150,--,--,--,--, 
 经营性应付项目的增加(万元),--,1500,--,462,--,935,--,527,598,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1534,--,3969,--,1415,--,8691,8495,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18052,14541,8305,6640,4989,5513,--,6398,6066,4831,5541,4079,3614, 
 现金的期初余额(万元),6640,6640,6968,6398,6398,6398,--,6066,5541,5541,4079,3614,5428, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11412,7901,1337,241,-1409,-885,--,333,525,-710,1462,464,-1813, 

