 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动现金流出小计(万元),6464,6464,6464,0,4040,4040,4040,0,5656,5656,5656,0,4848,4846,4848,4770,3570,3424,3349,130,350,--,170,170,1187,1054,4857,2740, 
 筹资活动产生的现金流量净额(万元),-6464,-6464,-6464,0,-4040,-4040,-4040,0,-5656,-5656,-5656,0,-4848,-4846,-4848,-4770,16721,16868,16943,20162,-350,--,-170,-170,-1187,-54,-2987,-2740, 
 汇率变动对现金及现金等价物的影响(万元),3,3,1,-2,-3,-3,-1,-0,3,1,1,-0,2,1,-0,0,0,0,0,0,-1,--,-1,-0,0,-1,1,0, 
 现金及现金等价物净增加额(万元),27423,24303,18333,8428,-4966,-5927,-9227,-1271,-3633,-4614,-3657,2539,-367,-2940,5943,3489,17214,15121,16207,20852,3928,--,2174,521,2205,1457,-1606,1060, 
 加:期初现金及现金等价物余额(万元),18581,18581,18581,18581,23547,23547,23547,23547,27181,27181,27181,27181,27547,27547,27547,27547,10334,10334,10334,10334,6405,--,6405,6405,4200,2743,4349,3289, 
 期末现金及现金等价物余额(万元),46004,42884,36914,27009,18581,17621,14320,22276,23547,22567,23523,29720,27181,24607,33490,31037,27547,25455,26541,31185,10334,--,8580,6926,6405,4200,2743,4349, 
 净利润(万元),23186,--,10394,--,18610,--,7873,--,12920,--,5413,--,11782,--,5133,--,9955,--,3933,--,7055,--,3153,--,5377,3726,1841,1051, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,-0,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),115,--,121,--,205,--,82,--,184,--,63,--,131,--,88,--,104,--,108,--,103,--,47,--,96,88,20,-56, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),570,--,271,--,584,--,309,--,545,--,295,--,395,--,187,--,377,--,189,--,351,--,169,--,317,309,245,206, 
 无形资产摊销(万元),155,--,19,--,33,--,16,--,25,--,13,--,21,--,10,--,17,--,8,--,12,--,6,--,12,12,12,12, 
 长期待摊费用摊销(万元),11,--,5,--,35,--,26,--,51,--,25,--,46,--,24,--,23,--,3,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),6,--,4,--,15,--,2,--,451,--,6,--,4,--,3,--,3,--,0,--,4,--,3,--,0,0,2,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1,--,-0,--,-1,--,0,--,-0,--,-1,--,0,--,-0,--,0,--,-0,--,-0,--,0,--,32,54,1,0, 
 投资损失(万元),-780,--,-522,--,-761,--,-304,--,-343,--,-178,--,-154,--,-56,--,-125,--,--,--,--,--,--,--,--,--,-29,-124, 
 递延所得税资产减少(万元),-16,--,-18,--,-4,--,11,--,-40,--,-9,--,3,--,-39,--,-27,--,-7,--,-35,--,0,--,2,3,-3,-71, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),-365,--,246,--,-579,--,-495,--,-489,--,-184,--,276,--,209,--,-395,--,-346,--,-293,--,-113,--,-42,-102,16,-52, 
 经营性应收项目的减少(万元),-3664,--,-1998,--,-3355,--,-224,--,-1625,--,512,--,-667,--,457,--,-1923,--,-791,--,-1511,--,-608,--,-1680,-2240,-795,126, 
 经营性应付项目的增加(万元),1427,--,-191,--,1131,--,94,--,599,--,24,--,-353,--,-185,--,360,--,151,--,144,--,218,--,2,64,145,171, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 经营活动产生现金流量净额(万元),20645,--,8331,--,15913,--,7391,--,12277,--,5980,--,11482,--,5831,--,8370,--,3248,--,5830,--,2874,--,4117,1915,1454,1263, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),46004,42884,36914,27009,18581,17621,14320,22276,23547,22567,23523,29720,27181,24607,33490,31037,27547,25455,26541,31185,10334,--,8580,6926,6405,4200,2743,4349, 
 现金的期初余额(万元),18581,18581,18581,18581,23547,23547,23547,23547,27181,27181,27181,27181,27547,27547,27547,27547,10334,10334,10334,10334,6405,--,6405,6405,4200,2743,4349,3289, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),27423,24303,18333,8428,-4966,-5927,-9227,-1271,-3633,-4614,-3657,2539,-367,-2940,5943,3489,17214,15121,16207,20852,3928,--,2174,521,2205,1457,-1606,1060, 

