 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,4047,--,1035, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11477,7635,9104,6793,11499,0,4078,0,1039, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),466,440,909,794,2305,1760,589,441,1536, 
 投资所支付的现金(万元),15608,10708,9330,7330,15000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,2600,--,4000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16074,11148,10239,8124,17305,4360,589,4441,1536, 
 投资活动产生的现金流量净额(万元),-4597,-3513,-1135,-1331,-5806,-4360,3489,-4441,-496, 
 吸收投资收到的现金(万元),24735,--,--,0,--,--,--,--,538, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,1230, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),24735,0,0,0,0,0,0,0,1768, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,2430, 
 分配股利、利润或偿付利息所支付的现金(万元),3032,3032,2000,2000,1968,--,600,600,3047, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3032,3032,2000,2000,1968,0,600,600,5477, 
 筹资活动产生的现金流量净额(万元),21703,-3032,-2000,-2000,-1968,0,-600,-600,-3709, 
 汇率变动对现金及现金等价物的影响(万元),-55,-23,26,3,0,--,--,--,--, 
 现金及现金等价物净增加额(万元),20149,-3820,2694,601,-4498,-3295,6470,-2243,-797, 
 加:期初现金及现金等价物余额(万元),5616,5616,2922,2922,7420,7420,950,3193,3990, 
 期末现金及现金等价物余额(万元),25765,1796,5616,3523,2922,4125,7420,950,3193, 
 净利润(万元),--,2753,4684,--,3611,--,2982,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-57,45,--,66,--,13,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,264,509,--,456,--,394,--,--, 
 无形资产摊销(万元),--,16,30,--,26,--,21,--,--, 
 长期待摊费用摊销(万元),--,58,96,--,74,--,71,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,6,--,36,--,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,23,-26,--,-0,--,--,--,--, 
 投资损失(万元),--,-100,-100,--,-99,--,--,--,--, 
 递延所得税资产减少(万元),--,8,-3,--,-10,--,-2,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-125,-74,--,132,--,-242,--,--, 
 经营性应收项目的减少(万元),--,-124,123,--,-970,--,229,--,--, 
 经营性应付项目的增加(万元),--,33,457,--,-102,--,105,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,56,--,56,--,9,--,--, 
 经营活动产生现金流量净额(万元),--,2748,5803,--,3276,--,3581,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25765,1796,5616,3523,2922,4125,7420,950,3193, 
 现金的期初余额(万元),5616,5616,2922,2922,7420,7420,950,3193,3990, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),20149,-3820,2694,601,-4498,-3295,6470,-2243,-797, 

