 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2012-03-31,2011-12-31,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),6980,26947,19959,13921,7290,25815,23475,12659,6448,23917,17758,11966,6135,21790,15557,9702,4605,17107,12300,19436,3283,14882,907,10185,4678,6676,--,8083,5408, 
 支付的各项税费(万元),1211,9984,7509,5279,2118,12939,8654,6685,4227,8672,6295,4251,1708,8141,6411,4399,2375,7891,5990,8987,1267,6084,258,5776,2202,4153,--,5104,4548, 
 支付的其他与经营活动有关的现金(万元),5299,14485,10112,6319,2803,11193,8291,5229,2739,11170,9258,5511,2714,10399,7215,4738,2125,6912,5220,8998,6313,7279,1178,6131,5923,10309,--,4539,4589, 
 经营活动现金流出小计(万元),65298,325684,224442,142328,65310,282155,204278,139711,77081,258838,178674,107068,55812,226245,162633,99906,48494,187957,134867,215547,53656,182858,28743,166080,77187,104658,--,149200,128483, 
 经营活动产生的现金流量净额(万元),4087,-18055,9170,9439,644,7758,1609,-2151,-2628,1055,6668,5355,-1164,9589,11226,9250,-4824,4307,5040,1113,-2200,22752,873,-4647,-7924,2297,3233,10792,324, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,0,--,0,0, 
 取得投资收益所收到的现金(万元),153,1047,790,532,129,509,373,161,74,1153,937,582,--,273,275,244,--,30,12,--,8,320,--,5360,5360,0,--,295,835, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,98,--,1,--,--,29,43,5,57,39,31,20,60,12,10,-0,124,4,73,--,408,--,36,2,42,--,22,208, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,5249,3129,3130,50,1965,1470,714,165,7523,5780,455,5455,939,739,--,-9,1350,1350,750,289,591,--,--,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),153,6394,3919,3662,179,2476,1873,920,245,8733,6756,1068,5475,1272,1027,254,-9,1504,1366,823,297,1319,0,5396,5413,42,--,317,1043, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),791,3945,8189,3452,116,17546,12477,6332,1201,10287,7329,4957,2112,7684,4580,3887,584,3356,2336,5632,757,4133,--,3836,1756,4050,--,4301,1081, 
 投资所支付的现金(万元),--,7746,4456,--,--,5050,5050,5050,2050,23583,12900,--,--,--,--,--,--,--,--,--,--,200,1248,307,0,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,926,--,--,--,150,--,--,--,--,--,--,--,--,--,--,--,639,--,--,0,0,--,0,4043, 
 支付的其他与投资活动有关的现金(万元),--,8000,5000,5000,--,17000,--,--,458,98,--,10000,--,5000,5000,5000,--,--,--,77,-0,--,--,116,0,215,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流出小计(万元),791,19692,17645,8452,116,40522,17527,11382,3709,34118,20229,14957,2112,12684,9580,8887,584,3356,2336,5709,757,4972,1248,4259,1756,4265,--,4301,5124, 
 投资活动产生的现金流量净额(万元),-638,-13298,-13726,-4789,63,-38046,-15654,-10462,-3464,-25385,-13473,-13889,3363,-11412,-8554,-8632,-593,-1852,-970,-4886,-460,-3653,-1248,1137,3657,-4223,--,-3984,-4081, 
 吸收投资收到的现金(万元),--,--,--,--,--,91663,91697,--,--,--,--,--,--,44744,--,--,--,--,79,--,688,73,--,2721,2720,0,--,1041,3373, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,--,--,28,--,--,0,0,--,0,0, 
 取得借款收到的现金(万元),16849,124115,113810,59131,15618,68737,64975,38414,13438,68023,40394,25299,9354,93268,63796,49847,22431,62256,40702,47078,4001,47525,11697,39585,19784,22978,--,15783,13672, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,3778, 
 收到其他与筹资活动有关的现金(万元),15299,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3312,7555,--,--,11603,0,411,--,753,2260, 
 筹资活动现金流入小计(万元),32148,124115,113810,59131,15618,160400,156672,38414,13438,68023,40394,25299,9354,138012,63796,49847,22431,62256,40780,50390,12244,47597,11697,53910,22504,23389,--,17577,23082, 
 偿还债务支付的现金(万元),10110,88803,40254,29680,14515,91355,76244,36544,19599,53255,37765,41380,25728,85132,61047,40385,12301,64279,45640,38595,13042,47086,7677,42750,19067,12361,--,12077,16870, 
 分配股利、利润或偿付利息所支付的现金(万元),1743,7856,6797,6108,256,6926,6486,6000,635,5612,4761,4337,294,4573,1949,1378,639,2334,2001,5188,506,2631,--,2032,714,1311,--,1922,474, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,4507,1376,241,--,--,--,--,14941,8649,321,1739,110,1843,2212,230,1553,2558,--,5360,255,6555,--,5391,0, 
 筹资活动现金流出小计(万元),11853,96659,47051,35789,14771,102788,84105,42785,20234,58868,42526,45718,40963,98354,63317,43502,13050,68456,49853,44013,15101,52275,7677,50142,20036,20227,--,19390,17344, 
 筹资活动产生的现金流量净额(万元),20295,27456,66758,23342,847,57612,72567,-4371,-6796,9155,-2132,-20418,-31608,39658,478,6345,9381,-6200,-9073,6377,-2857,-4677,4020,3767,2468,3162,--,-1813,5739, 
 汇率变动对现金及现金等价物的影响(万元),-3422,-4688,-2160,-1472,-285,3470,1948,1625,265,1418,1558,-83,74,67,-681,514,8,-1938,-1316,-329,3,-1466,--,-1052,-444,-739,--,-1115,-1155, 
 现金及现金等价物净增加额(万元),20323,-8585,60043,26519,1269,30793,60469,-15358,-12622,-13756,-7378,-29035,-29335,37903,2470,7477,3972,-5683,-6319,2275,-5515,12956,3645,-795,-2244,497,--,3880,827, 
 加:期初现金及现金等价物余额(万元),59603,68188,68188,68188,72695,37395,37395,37395,39145,51151,51151,51151,51151,13248,13248,13248,17348,18931,18931,16655,16655,3700,--,--,9173,8676,--,4796,3969, 
 期末现金及现金等价物余额(万元),79926,59603,128231,94707,73964,68188,97864,22036,26522,37395,43772,22115,21816,51151,15718,20725,21321,13248,12612,18931,11141,16655,3645,-795,6930,9173,--,8676,4796, 
 净利润(万元),--,3340,--,5823,--,12103,--,5780,--,13337,--,4760,--,9964,7279,4571,--,8502,5441,8691,--,8343,--,548,0,4866,--,5203,6006, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 资产减值准备(万元),--,491,--,254,--,972,--,-17,--,1895,--,630,--,725,383,420,--,350,717,669,--,-555,--,1702,0,434,--,2054,1395, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4079,--,2062,--,3810,--,1806,--,3581,--,1846,--,3454,2556,1702,--,3132,2371,2883,--,2448,--,171,0,1539,--,1816,854, 
 无形资产摊销(万元),--,306,--,96,--,161,--,48,--,204,--,94,--,171,126,82,--,156,102,138,--,112,--,--,0,188,--,186,47, 
 长期待摊费用摊销(万元),--,289,--,138,--,211,--,34,--,119,--,101,--,108,90,39,--,110,71,28,--,2,--,--,0,0,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,73,--,22,--,67,--,34,--,116,--,57,--,22,11,2,--,17,26,32,--,17,--,27,0,47,--,170,42, 
 固定资产报废损失(万元),--,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,253, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 财务费用(万元),--,4735,--,1125,--,603,--,522,--,2212,--,1302,--,2441,1845,1129,--,3532,2597,2915,--,4140,--,2801,0,2178,--,2807,1579, 
 投资损失(万元),--,-2792,--,-1409,--,-1404,--,-1054,--,-1350,--,-582,--,-273,-275,-244,--,-30,-12,77,--,-320,--,297,0,48,--,-547,-835, 
 递延所得税资产减少(万元),--,276,--,-212,--,-64,--,73,--,-559,--,-104,--,-253,-785,-620,--,-119,10,-166,--,-116,--,-61,0,0,--,-323,-154, 
 递延所得税负债增加(万元),--,-7,--,-4,--,-126,--,-6,--,-12,--,-6,--,-12,-9,-6,--,-30,-33,5,--,2,--,2,0,222,--,0,0, 
 存货的减少(万元),--,-8877,--,-1431,--,-7844,--,-7375,--,9360,--,2622,--,-14508,-9236,-4364,--,3238,3365,-7060,--,-1172,--,-6964,0,-6422,--,-775,-4906, 
 经营性应收项目的减少(万元),--,-13428,--,-11828,--,-16398,--,-7260,--,-33879,--,-19840,--,-5259,-3654,-4813,--,-6957,-13446,-2160,--,1974,--,-1410,0,-6334,--,12334,-10071, 
 经营性应付项目的增加(万元),--,-5211,--,15357,--,16633,--,5570,--,6601,--,14684,--,13331,13136,11512,--,-7326,4018,-4758,--,7996,--,-7573,0,5532,--,-12133,6115, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 其他(万元),--,-1358,--,-554,--,-966,--,-306,--,-502,--,-210,--,-320,-240,-160,--,-268,-188,-180,--,-120,--,--,0,0,--,0,0, 
 经营活动产生现金流量净额(万元),--,-18055,--,9439,--,7758,--,-2151,--,1055,--,5355,--,9589,11226,9250,--,4307,5040,1113,--,22752,--,-4647,0,2297,--,10792,324, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 现金的期末余额(万元),79926,59603,128231,94707,73964,68188,97864,22036,26522,37395,43772,22115,21816,51151,15718,20725,21321,13248,12612,18931,11141,16655,3645,-795,6930,9173,--,8676,4796, 
 现金的期初余额(万元),59603,68188,68188,68188,72695,37395,37395,37395,39145,51151,51151,51151,51151,13248,13248,13248,17348,18931,18931,16655,16655,3700,--,--,9173,8676,--,4796,3969, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 现金及现金等价物的净增加额(万元),20323,-8585,60043,26519,1269,30793,60469,-15358,-12622,-13756,-7378,-29035,-29335,37903,2470,7477,3972,-5683,-6319,2275,-5515,12956,3645,-795,-2244,497,--,3880,827, 

