 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营活动现金流出小计(万元),11344,7136,3511,12719,8963,6278,3434,13228,10472,14930,7352,14205,12042,12670, 
 经营活动产生的现金流量净额(万元),1694,1021,323,4102,3742,1882,643,3315,1234,1119,214,1160,1579,-629, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),178,87,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,13,--,--,--,--,--,--,1,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2000,2000,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2178,2087,0,1,13,0,0,0,0,0,0,1,14,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2245,1215,441,2750,2356,764,72,962,249,791,468,740,1535,837, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12000,12000,6000,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14245,13215,6441,2750,2356,764,72,962,249,791,468,740,1535,837, 
 投资活动产生的现金流量净额(万元),-12066,-11129,-6441,-2749,-2344,-764,-72,-962,-249,-791,-468,-739,-1521,-837, 
 吸收投资收到的现金(万元),--,--,--,14880,--,--,--,--,--,100,--,--,--,2000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,1400,1400,--,--,1300,1300,1300,1300,1500,500,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,0,--,500,--,--,--,--,--,--,--,--,1500,--, 
 筹资活动现金流入小计(万元),0,0,0,16780,1400,0,0,1300,1300,1400,1300,1500,2000,5500, 
 偿还债务支付的现金(万元),1400,1400,1400,700,700,700,--,1750,1150,1500,1350,2110,2040,800, 
 分配股利、利润或偿付利息所支付的现金(万元),743,743,--,1519,1519,1519,10,1060,1047,572,433,402,206,124, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),622,622,455,193,114,110,--,93,--,--,--,--,--,1542, 
 筹资活动现金流出小计(万元),2765,2765,1855,2412,2333,2329,10,2903,2197,2072,1783,2512,2246,2466, 
 筹资活动产生的现金流量净额(万元),-2765,-2765,-1855,14368,-933,-2329,-10,-1603,-897,-672,-483,-1012,-246,3034, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-0,--,--,--,--,--,0,--,-0,0,-0, 
 现金及现金等价物净增加额(万元),-13137,-12872,-7973,15721,465,-1211,561,750,88,-344,-737,-591,-187,1568, 
 加:期初现金及现金等价物余额(万元),18292,18292,18292,2571,2571,2571,2571,1821,1821,2165,2165,2756,2943,1375, 
 期末现金及现金等价物余额(万元),5155,5419,10319,18292,3036,1360,3131,2571,1909,1821,1428,2165,2756,2943, 
 净利润(万元),--,1869,--,3416,2758,1653,--,3330,2054,2441,1220,2356,2310,2168, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,111,--,270,257,223,--,27,79,674,394,771,288,260, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,185,--,360,269,179,--,350,246,288,136,250,247,226, 
 无形资产摊销(万元),--,20,--,41,31,21,--,42,31,42,21,42,30,13, 
 长期待摊费用摊销(万元),--,29,--,45,52,35,--,75,56,49,16,20,55,7, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,4,4,14,--,2,2,2,--,-2,5,17, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-55,--,19,19,19,--,70,57,92,44,102,206,124, 
 投资损失(万元),--,-87,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,44,--,-83,-98,-17,--,37,-15,-54,-33,-82,-63,-30, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-190,--,-799,-769,16,--,242,14,-301,-117,-210,-466,-231, 
 经营性应收项目的减少(万元),--,-936,--,-1297,-5111,-543,--,-1257,949,-2258,-876,-2537,-1398,-6421, 
 经营性应付项目的增加(万元),--,31,--,2126,6330,283,--,397,-2239,145,-591,450,366,3238, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1021,--,4102,3742,1882,--,3315,1234,1119,214,1160,1579,-629, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5155,5419,10319,18292,3036,1360,3131,2571,1909,1821,1428,2165,2756,2943, 
 现金的期初余额(万元),18292,18292,18292,2571,2571,2571,2571,1821,1821,2165,2165,2756,2943,1375, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13137,-12872,-7973,15721,465,-1211,561,750,88,-344,-737,-591,-187,1568, 

