 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4933,3121,1530,5902,4561,3048,1489,4875,3592,2312,1167,4060,3857,3475,1670,2515,1831,1195, 
 支付的各项税费(万元),1489,795,334,2262,1877,1181,577,635,522,415,236,1681,1571,3409,1642,1347,857,668, 
 支付的其他与经营活动有关的现金(万元),494,282,135,544,332,207,120,475,391,247,107,585,484,685,294,750,468,341, 
 经营活动现金流出小计(万元),49706,32877,16453,62938,45815,28266,13572,48608,37269,23642,10490,40803,43438,45017,25225,31283,19542,15520, 
 经营活动产生的现金流量净额(万元),3579,-570,-3568,5155,6289,1015,-2546,6030,-756,-14,-1332,4340,6620,3182,1363,6227,3040,2909, 
 收回投资所收到的现金(万元),17000,17000,14000,14000,7000,--,--,--,--,--,--,--,--,9000,9000,--,--,--, 
 取得投资收益所收到的现金(万元),132,132,64,82,33,--,--,--,--,--,--,--,--,45,45,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,11,11,7,--,10,10,--,--,6,2,8,4,-3,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17132,17132,14064,14093,7045,7,0,10,10,0,0,6,2,9053,9049,-3,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10449,6624,2731,7228,4107,1112,298,2248,1563,1008,548,6444,3531,4686,2563,4443,4107,4652, 
 投资所支付的现金(万元),7000,7000,7000,24000,17000,10000,--,--,--,--,--,--,--,9000,9000,20,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1830,1830,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17449,13624,9731,31228,21107,11112,298,2248,1563,1008,548,6444,3531,15516,13393,4463,4107,4652, 
 投资活动产生的现金流量净额(万元),-317,3508,4333,-17135,-14062,-11105,-298,-2238,-1553,-1008,-548,-6438,-3529,-6463,-4345,-4466,-4107,-4652, 
 吸收投资收到的现金(万元),--,--,--,21359,21359,21359,21359,--,--,--,--,--,--,--,--,4000,1170,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,2000,2000,2000,2000,4000,--,6100,2600,4100,3800,1495, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,6905,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,21359,21359,21359,21359,2000,2000,2000,2000,4000,6905,6100,2600,8100,4970,1495, 
 偿还债务支付的现金(万元),--,--,--,2000,2000,2000,2000,4000,4000,4000,4000,--,6100,4225,2765,4018,2519,210, 
 分配股利、利润或偿付利息所支付的现金(万元),1932,1932,--,542,542,542,10,717,680,644,75,2846,1330,283,152,197,107,67, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,500,376,376,14,41,1,1,0,41,186,332,52,108,30,--, 
 筹资活动现金流出小计(万元),1932,1932,0,3042,2918,2918,2024,4757,4681,4644,4075,2886,7616,4839,2969,4322,2656,277, 
 筹资活动产生的现金流量净额(万元),-1932,-1932,0,18317,18441,18441,19334,-2757,-2681,-2644,-2075,1114,-711,1261,-369,3778,2314,1218, 
 汇率变动对现金及现金等价物的影响(万元),-298,-169,-70,372,-4,16,-0,1,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),1031,837,695,6709,10664,8366,16491,1035,-4990,-3665,-3956,-984,2380,-2020,-3350,5538,1247,-525, 
 加:期初现金及现金等价物余额(万元),14547,14547,14547,7838,7838,7838,7838,6803,6803,6803,6803,7787,5407,7428,7428,1890,642,1167, 
 期末现金及现金等价物余额(万元),15578,15383,15241,14547,18501,16204,24328,7838,1813,3137,2847,6803,7787,5407,4078,7428,1890,642, 
 净利润(万元),--,2561,--,5809,--,2085,--,4220,--,1436,--,4077,5783,5281,3454,4230,2904,2445, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,40,--,41,--,-172,--,306,--,83,--,96,61,19,9,-7,-9,22, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1666,--,3031,--,1506,--,2732,--,1345,--,2259,1824,1584,773,1199,952,570, 
 无形资产摊销(万元),--,253,--,422,--,201,--,402,--,200,--,396,403,36,14,18,13,2, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,12,--,-1,--,-5,--,--,--,1,-1,-1,-4,28,23,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,453,--,202,--,290,--,748,--,391,--,754,656,329,183,245,135,23, 
 投资损失(万元),--,-132,--,-82,--,--,--,--,--,--,--,--,--,-45,-45,--,--,--, 
 递延所得税资产减少(万元),--,-108,--,-7,--,26,--,-45,--,-13,--,-3,-14,-5,-2,2,2,2, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1700,--,-4624,--,-5890,--,-2844,--,-3689,--,-6213,1875,-2407,-3685,-2896,-723,-1515, 
 经营性应收项目的减少(万元),--,-5015,--,-1022,--,-1902,--,229,--,180,--,428,-3451,415,110,-389,-665,236, 
 经营性应付项目的增加(万元),--,1413,--,1374,--,4871,--,288,--,52,--,2545,-516,-2024,557,3798,409,1124, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-570,--,5155,--,1015,--,6030,--,-14,--,4340,6620,3182,1363,6227,3040,2909, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15578,15383,15241,14547,18501,16204,24328,7838,1813,3137,2847,6803,7787,5407,4078,7428,1890,642, 
 现金的期初余额(万元),14547,14547,14547,7838,7838,7838,7838,6803,6803,6803,6803,7787,5407,7428,7428,1890,642,1167, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1031,837,695,6709,10664,8366,16491,1035,-4990,-3665,-3956,-984,2380,-2020,-3350,5538,1247,-525, 

