 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 购买商品、接受劳务支付的现金(万元),50016,171124,130234,83404,41690,136497,98626,54453,35488,100512,75412,52412,29230,86217,66312,39338,20842,58990,47339,49187,48782,24119,32855,19752,15018, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18787,49433,36461,24857,13150,29142,19528,11777,5855,11375,8452,5502,3433,7142,5690,4174,2461,5529,4520,4329,3967,1993,3046,1670,615, 
 支付的各项税费(万元),4971,15220,12148,7889,5591,15437,12109,8371,4112,11572,9043,5361,3330,8906,7158,5161,2281,6365,4873,5823,5164,2719,2928,1477,752, 
 支付的其他与经营活动有关的现金(万元),14101,32318,37651,20437,12342,27608,22675,13539,7971,25721,15064,9613,7978,16799,12908,7862,7338,9628,6693,8546,7887,4025,6804,4280,2353, 
 经营活动现金流出小计(万元),87875,268095,216494,136587,72772,208684,152938,88141,53426,149179,107971,72888,43970,119064,92068,56534,32922,80513,63426,67885,65800,32856,45633,27179,18738, 
 经营活动产生的现金流量净额(万元),-35616,28936,-30781,-23317,-39657,29593,-24062,-3149,-24512,22418,-20448,-18559,-17646,3824,-19358,-7987,-16180,7813,-11173,5617,4846,-7555,3532,1057,557, 
 收回投资所收到的现金(万元),--,41,--,--,--,140,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),37,25,22,22,22,13,0,0,--,94,94,94,0,0,0,0,0,--,--,--,--,--,15,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),23207,38359,42525,38441,11000,469,--,--,--,291,291,291,293,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23244,38425,42547,38463,11022,622,0,0,0,386,385,385,293,0,0,0,0,0,0,0,0,0,15,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6317,25272,18597,13866,2257,16897,6006,9774,523,632,365,371,138,449,474,267,68,416,412,126,2903,2404,1102,2143,3358, 
 投资所支付的现金(万元),--,--,--,--,--,3001,--,2201,2201,2090,1690,1690,90,--,--,--,--,240,240,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5456,131519,25400,24800,19000,19100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11773,156791,43997,38666,21257,38998,6006,11975,2724,2722,2055,2061,228,449,474,267,68,656,652,126,2903,2404,1102,2143,3358, 
 投资活动产生的现金流量净额(万元),11471,-118366,-1451,-203,-10235,-38376,-6006,-11975,-2724,-2337,-1670,-1676,65,-449,-474,-267,-68,-656,-652,-126,-2903,-2404,-1087,-2143,-3358, 
 吸收投资收到的现金(万元),--,76263,1218,315,245,8267,5576,11035,--,45259,45259,44955,46330,--,--,--,--,--,--,--,--,--,--,3330,4400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,4493,1218,315,245,1504,--,--,--,304,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,639,--,--,--,4361,--,--,--,--,--,--,--,19675,19675,11450,5000,9750,9750,9300,14210,8010,6891,3850,1640, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,76902,1218,315,245,12628,5576,11035,0,45259,45259,44955,46330,19675,19675,11450,5000,9750,9750,9300,14210,8010,6891,7180,6040, 
 偿还债务支付的现金(万元),437,1357,969,606,242,--,--,--,--,10250,10250,10250,10250,15225,8800,4950,2000,9800,6800,10610,9329,2129,7612,850,1640, 
 分配股利、利润或偿付利息所支付的现金(万元),42,7073,7030,6543,50,4830,4792,4801,1,4750,4750,4750,83,3862,3555,3293,96,2858,2735,720,2659,139,445,341,25, 
 其中：子公司支付给少数股东的股利、利润(万元),--,586,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,377,--,--,50,50,110,90,180,20,128,--,--,--, 
 筹资活动现金流出小计(万元),479,8430,8000,7149,292,4830,4792,4801,1,15000,15000,15000,10710,19087,12355,8293,2146,12768,9625,11510,12008,2396,8057,1191,1665, 
 筹资活动产生的现金流量净额(万元),-479,68472,-6781,-6834,-47,7798,784,6235,-1,30259,30259,29955,35621,588,7320,3157,2853,-3018,125,-2210,2202,5614,-1166,5989,4375, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-24624,-20958,-39013,-30353,-49939,-985,-29284,-8889,-27237,50339,8141,9720,18039,3963,-12512,-5098,-13395,4138,-11700,3282,4146,-4345,1278,4903,1574, 
 加:期初现金及现金等价物余额(万元),50663,71622,71622,71622,71622,72607,72607,72607,72607,22267,22267,22267,22267,18304,18304,18304,18304,14165,14165,10883,6738,7820,6542,1639,65, 
 期末现金及现金等价物余额(万元),26039,50663,32608,41268,21683,71622,43323,63718,45370,72607,30408,31987,40306,22267,5791,13206,4909,18304,2465,14165,10883,3475,7820,6542,1639, 
 净利润(万元),--,27286,--,13436,--,21784,--,10281,--,15276,--,8133,--,12965,10320,6168,--,9601,7141,7946,7273,3886,5525,2853,2229, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2678,--,2893,--,2140,--,1612,--,1273,--,2193,--,1049,1886,773,--,1366,1254,692,340,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3946,--,1983,--,2027,--,274,--,508,--,251,--,460,340,224,--,414,302,402,369,--,--,--,--, 
 无形资产摊销(万元),--,75,--,34,--,67,--,410,--,67,--,33,--,63,46,30,--,60,45,60,44,--,--,--,--, 
 长期待摊费用摊销(万元),--,69,--,23,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,79,--,34,--,34,--,0,--,33,--,34,--,0,0,0,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,179,--,94,--,30,--,--,--,83,--,83,--,862,555,293,--,458,335,484,494,--,--,--,--, 
 投资损失(万元),--,-637,--,-403,--,-661,--,-0,--,-28,--,-28,--,-18,16,1,--,6,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-362,--,-414,--,-453,--,-289,--,127,--,22,--,-243,-291,-39,--,-228,-153,-191,-76,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,6096,--,7014,--,-16335,--,-1530,--,-4477,--,3229,--,-9274,-3765,-4021,--,-864,-1290,-546,-3033,-1773,-4114,-2406,-3568, 
 经营性应收项目的减少(万元),--,-37370,--,-41758,--,-25812,--,-29244,--,-18549,--,-33874,--,-16780,-37467,-17730,--,-12696,-20261,-12410,-4642,-13117,-2067,-3163,-4962, 
 经营性应付项目的增加(万元),--,26041,--,-6714,--,46015,--,15190,--,28125,--,1385,--,14740,9001,6312,--,9696,1454,9181,4077,2527,3572,3237,6474, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,855,--,462,--,754,--,149,--,-20,--,-20,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,28936,--,-23317,--,29593,--,-3149,--,22418,--,-18559,--,3824,-19358,-7987,--,7813,-11173,5617,4846,-7555,3532,1057,557, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),26039,50663,32608,41268,21683,71622,43323,63718,45370,72607,30408,31987,40306,22267,5791,13206,4909,18304,2465,14165,10883,3475,7820,6542,1639, 
 现金的期初余额(万元),50663,71622,71622,71622,71622,72607,72607,72607,72607,22267,22267,22267,22267,18304,18304,18304,18304,14165,14165,10883,6738,7820,6542,1639,65, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-24624,-20958,-39013,-30353,-49939,-985,-29284,-8889,-27237,50339,8141,9720,18039,3963,-12512,-5098,-13395,4138,-11700,3282,4146,-4345,1278,4903,1574, 

