 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41840,15899,6295,26643,21095,8754,2148,26700,21573,14975,5826,1912,215,3226, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18,103,--,53,23,15,2,164,113,147,63,129,445,700, 
 投资所支付的现金(万元),58501,30500,23500,30400,22900,11500,6000,25800,19300,23500,11500,--,--,1272, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58519,30603,23500,30453,22923,11515,6002,25964,19413,23647,11563,129,445,1972, 
 投资活动产生的现金流量净额(万元),-16679,-14704,-17205,-3810,-1827,-2761,-3854,736,2161,-8672,-5737,1782,-230,1255, 
 吸收投资收到的现金(万元),32814,32814,32814,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),32814,32814,32814,0,0,0,0,0,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2046,2046,--,1439,1439,1439,1151,2877,2877,2877,2877,2877,4604,9251, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1609,1609,830,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3655,3655,830,1439,1439,1439,1151,2877,2877,2877,2877,2877,4604,9251, 
 筹资活动产生的现金流量净额(万元),29158,29158,31983,-1439,-1439,-1439,-1151,-2877,-2877,-2877,-2877,-2877,-4604,-9251, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),17445,15984,15366,-12962,-12608,-14356,-13792,11061,11486,-4603,-6056,6467,-1232,-3928, 
 加:期初现金及现金等价物余额(万元),3329,3309,3329,16271,16271,16271,16271,5209,5209,9812,9812,3346,4578,8506, 
 期末现金及现金等价物余额(万元),20774,19293,18695,3309,3663,1914,2478,16271,16695,5209,3756,9812,3346,4578, 
 净利润(万元),--,1636,--,6031,--,2936,--,7390,--,5682,1150,4557,5459,6847, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-5,--,225,--,244,--,270,--,-125,-23,-45,148,312, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,292,--,601,--,306,--,633,--,723,389,1094,1107,1064, 
 无形资产摊销(万元),--,75,--,161,--,83,--,171,--,169,85,172,164,143, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,4,--,--,--,7,--,26,--,32,10,10, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-199,--,-335,--,-154,--,-491,--,-220,-71,-10,-10,-416, 
 递延所得税资产减少(万元),--,129,--,-21,--,-24,--,-226,--,92,23,39,-134,-303, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,621,--,-6306,--,-6594,--,-657,--,-4026,-356,4975,2806,-1629, 
 经营性应收项目的减少(万元),--,-38,--,-3127,--,-3142,--,-5904,--,6618,3828,3048,-4101,-7915, 
 经营性应付项目的增加(万元),--,-983,--,-4945,--,-3811,--,12009,--,-1992,-2468,-6298,-1848,5946, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1530,--,-7713,--,-10157,--,13202,--,6946,2558,7562,3602,4068, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20774,19293,18695,3309,3663,1914,2478,16271,16695,5209,3756,9812,3346,4578, 
 现金的期初余额(万元),3329,3309,3329,16271,16271,16271,16271,5209,5209,9812,9812,3346,4578,8506, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17445,15984,15366,-12962,-12608,-14356,-13792,11061,11486,-4603,-6056,6467,-1232,-3928, 

