 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),498,65479,56237,36137,2779,36919,22668,18912,10136,88729,35970,24190,7490,105161,19008,34064,23059,62549,9940,4826,2213,27659,16478,8279,716,3252,1651,1472,1475,2642,2340, 
 投资活动产生的现金流量净额(万元),42851,-55178,-47948,-34713,-2727,-20358,-6851,-3551,-4997,-41299,434,5205,-2265,-43889,-17280,-4196,-1122,-9495,-9411,-4255,-2111,-9377,-5925,-2485,-716,-3252,-1651,-1472,-1132,-2250,-1874, 
 吸收投资收到的现金(万元),--,--,--,--,--,676,676,676,676,59349,1804,128,--,56870,56870,--,--,--,--,--,--,--,--,--,--,28438,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,676,676,676,676,1804,1804,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7000,13400,7400,4500,1000,10000,--,--,--,31000,--,--,--,14000,4000,4000,--,2000,2000,2000,--,--,--,--,--,6500,5500,5500,14400,9700,13200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,380,--,--,--,2900,4327,4327,2900,--,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),7000,13780,7400,4500,1000,13576,5003,5003,3576,90349,1804,128,0,70870,60870,4000,0,3000,2000,2000,0,0,0,0,0,34938,5500,5500,14400,9700,13200, 
 偿还债务支付的现金(万元),8500,10000,4000,4000,--,31000,17500,8500,8500,14000,14000,14000,--,2000,2000,2000,--,--,--,--,--,4000,4000,4000,4000,10000,5500,5500,14400,13400,10600, 
 分配股利、利润或偿付利息所支付的现金(万元),147,7601,7451,241,112,5841,5738,5342,296,2954,2903,2904,234,5572,5444,5383,1273,3016,2735,2726,--,2298,2298,2083,33,478,362,229,1472,2116,3151, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,111,111,111,111,--,--,--,--,1294,1007,--,--,--,--,--,--,2,2,2,2,880,272,191,64,68,98, 
 筹资活动现金流出小计(万元),8647,17601,11451,4241,112,36952,23349,13953,8907,16954,16903,16904,234,8867,8451,7383,1273,3016,2735,2726,0,6300,6300,6085,4035,11358,6135,5920,15937,15585,13849, 
 筹资活动产生的现金流量净额(万元),-1647,-3821,-4051,259,888,-23376,-18346,-8950,-5331,73395,-15099,-16776,-234,62003,52419,-3383,-1273,-16,-735,-726,0,-6300,-6300,-6085,-4035,23580,-635,-420,-1537,-5885,-649, 
 汇率变动对现金及现金等价物的影响(万元),-10,-17,-3,-2,0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,--,2, 
 现金及现金等价物净增加额(万元),36386,-53587,-44664,-32895,1480,-30478,-13303,-7974,-12258,40271,-11992,-8032,-6238,32782,41984,-7249,-3318,-1446,-7086,-4008,-3361,-6685,-7691,-4854,-4777,23177,-1659,574,2926,-2186,707, 
 加:期初现金及现金等价物余额(万元),10601,64188,64188,64188,64188,94666,94666,94666,94666,54395,54395,54395,54395,21614,21614,21614,21614,23060,23060,23060,23060,29745,29745,29745,29745,6567,6567,6567,3641,5827,5119, 
 期末现金及现金等价物余额(万元),46987,10601,19525,31293,65668,64188,81363,86692,82408,94666,42403,46364,48158,54395,63598,14365,18295,21614,15974,19052,19699,23060,22053,24891,24968,29745,4908,7141,6567,3641,5827, 
 净利润(万元),--,13504,--,7871,--,12853,--,6290,--,12519,--,7723,--,9460,--,5112,--,9003,--,4581,--,8659,--,4404,--,7871,--,4059,7287,5308,4188, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,223,--,87,--,239,--,20,--,-215,--,-698,--,1186,--,231,--,189,--,-47,--,143,--,50,--,138,--,109,44,150,-21, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2734,--,1315,--,2550,--,1272,--,2166,--,1040,--,1827,--,856,--,1352,--,655,--,1191,--,594,--,1186,--,523,970,731,642, 
 无形资产摊销(万元),--,181,--,89,--,175,--,112,--,171,--,66,--,137,--,66,--,116,--,53,--,100,--,49,--,26,--,28,47,47,47, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,--,--,0,--,--,--,-1,--,--,--,0,--,-0,--,-0,--,-0,--,-5,--,-22,--,-60,--,-60,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,520,--,442,--,1069,--,443,--,330,--,352,--,299,--,81,--,60,--,--,--,23,--,29,--,550,--,230,336,537,654, 
 投资损失(万元),--,-8560,--,-4251,--,-5310,--,-2672,--,-4687,--,-2916,--,-3115,--,-1743,--,-1035,--,-465,--,-475,--,-329,--,-495,--,-335,-475,-431,-493, 
 递延所得税资产减少(万元),--,20,--,53,--,69,--,21,--,-15,--,79,--,-269,--,-84,--,23,--,33,--,-336,--,-118,--,-36,--,-16,-63,-36,-97, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2128,--,3362,--,-2777,--,-2868,--,-1750,--,-378,--,771,--,1136,--,1052,--,795,--,-3130,--,-1609,--,-1206,--,-312,-1222,461,-435, 
 经营性应收项目的减少(万元),--,-4027,--,-1348,--,-637,--,-3479,--,3221,--,-5505,--,4501,--,-7116,--,-1846,--,-6260,--,-2608,--,-2972,--,-4198,--,-208,-3804,-7737,-135, 
 经营性应付项目的增加(万元),--,-1295,--,-6059,--,5024,--,5387,--,-3565,--,3776,--,-130,--,1790,--,-848,--,1629,--,5429,--,3640,--,-926,--,-1553,2475,6920,-1122, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5428,--,1562,--,13255,--,4526,--,8174,--,3540,--,14667,--,330,--,8065,--,973,--,8992,--,3717,--,2849,--,2465,5595,5949,3229, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),46987,10601,19525,31293,65668,64188,81363,86692,82408,94666,42403,46364,48158,54395,63598,14365,18295,21614,15974,19052,19699,23060,22053,24891,24968,29745,4908,7141,6567,3641,5827, 
 现金的期初余额(万元),10601,64188,64188,64188,64188,94666,94666,94666,94666,54395,54395,54395,54395,21614,21614,21614,21614,23060,23060,23060,23060,29745,29745,29745,29745,6567,6567,6567,3641,5827,5119, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),36386,-53587,-44664,-32895,1480,-30478,-13303,-7974,-12258,40271,-11992,-8032,-6238,32782,41984,-7249,-3318,-1446,-7086,-4008,-3361,-6685,-7691,-4854,-4777,23177,-1659,574,2926,-2186,707, 

