 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,50400,50400,50400,--,5650,5650,5650,5650,16827,16827,16827,17211,--,--,--,--,--,--,68,68,--,--,45, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45, 
 取得借款收到的现金(万元),67610,28129,94504,59230,35296,17496,70313,54862,42085,11826,37954,15640,--,--,--,--,--,--,--,--,--,--,--,2400,2900,2000,3100,2290,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),8100,2400,5010,9200,3890,3807,558,130,130,2001,780,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),75710,30529,99514,68430,39186,21303,121271,105392,92615,13827,44384,21290,5650,5650,16827,16827,16827,17211,0,--,0,0,0,2400,2968,2068,3100,2290,545, 
 偿还债务支付的现金(万元),48885,14339,59822,37792,26892,7745,57206,37835,10732,1578,3989,851,851,789,--,--,--,--,--,--,--,--,2400,2900,3100,2200,2290,400,750, 
 分配股利、利润或偿付利息所支付的现金(万元),5779,1647,7006,5680,4719,1054,5329,2878,1905,655,3182,2333,2340,209,2290,2290,2290,--,--,--,--,--,11,172,436,397,355,277,49, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7792,4325,2827,8176,1975,315,255,8382,509,17,100,65,--,--,--,--,--,453,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),62456,20312,69655,51648,33587,9115,62790,49095,13146,2250,7272,3249,3191,999,2290,2290,2290,453,0,--,0,0,2411,3072,3536,2597,2645,677,799, 
 筹资活动产生的现金流量净额(万元),13254,10217,29859,16782,5599,12188,58481,56297,79469,11578,37112,18041,2459,4651,14537,14537,14537,16758,0,--,0,0,-2411,-672,-568,-529,455,1613,-254, 
 汇率变动对现金及现金等价物的影响(万元),2,-36,-22,-57,-68,-45,330,16,67,38,63,12,8,--,--,--,--,--,--,--,--,--,--,--,3,2,1,12,4, 
 现金及现金等价物净增加额(万元),4819,1361,-4113,-923,-8682,472,6856,24672,51848,-9190,5878,7155,560,-1782,1127,11812,11648,13727,918,--,-1297,-1877,75,3085,2106,-1365,1183,-11,119, 
 加:期初现金及现金等价物余额(万元),18808,18808,22921,22921,22921,22921,16065,16065,16065,16065,10187,10187,10187,10187,9060,9060,9060,9060,8142,--,8142,8142,8068,4983,2877,2877,1694,1706,1586, 
 期末现金及现金等价物余额(万元),23627,20169,18808,21999,14239,23394,22921,40737,67914,6875,16065,17342,10747,8405,10187,20873,20708,22787,9060,--,6845,6265,8142,8068,4983,1512,2877,1694,1706, 
 净利润(万元),4467,--,10483,--,2684,--,14531,--,4164,--,8027,--,2732,--,5513,--,1870,--,6304,--,2769,--,5472,4319,2817,--,2431,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),457,--,4825,--,352,--,2358,--,234,--,461,--,94,--,204,--,148,--,165,--,119,--,64,-24,262,--,-45,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5792,--,9393,--,4712,--,8444,--,4319,--,3499,--,1340,--,1394,--,643,--,989,--,467,--,922,893,974,--,814,--,--, 
 无形资产摊销(万元),666,--,1233,--,590,--,709,--,312,--,267,--,45,--,44,--,26,--,51,--,26,--,51,87,86,--,72,--,--, 
 长期待摊费用摊销(万元),372,--,752,--,306,--,465,--,175,--,25,--,--,--,--,--,--,--,--,--,--,--,--,5,8,--,8,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),40,--,0,--,70,--,33,--,0,--,107,--,--,--,145,--,145,--,-9,--,0,--,8,-8,-11,--,4,--,--, 
 固定资产报废损失(万元),--,--,72,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),3552,--,5516,--,2327,--,4064,--,2062,--,906,--,292,--,--,--,--,--,--,--,--,--,11,172,136,--,145,--,--, 
 投资损失(万元),-14,--,0,--,0,--,-9,--,-9,--,0,--,--,--,-6,--,--,--,--,--,--,--,--,-47,--,--,-13,--,--, 
 递延所得税资产减少(万元),162,--,-1794,--,-260,--,-405,--,-365,--,-145,--,-16,--,-26,--,-90,--,-26,--,-21,--,-9,34,-26,--,31,--,--, 
 递延所得税负债增加(万元),-87,--,-174,--,-87,--,-714,--,-107,--,-64,--,267,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-6458,--,-17191,--,-12283,--,-17717,--,-16001,--,5068,--,-405,--,-1505,--,-851,--,-658,--,43,--,-483,-432,-365,--,-321,--,--, 
 经营性应收项目的减少(万元),-7144,--,-25688,--,6443,--,-11016,--,-3050,--,-1279,--,-5400,--,-3578,--,-1256,--,-1199,--,-853,--,-612,914,-1480,--,2,--,--, 
 经营性应付项目的增加(万元),2695,--,12135,--,5505,--,-5158,--,-490,--,-11457,--,1153,--,-390,--,-1907,--,1173,--,-48,--,708,-563,1135,--,-564,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),4501,--,-437,--,10359,--,-4413,--,-8755,--,5416,--,101,--,1796,--,-1272,--,6791,--,2502,--,6132,5350,3535,--,2564,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23627,20169,18808,21999,14239,23394,22921,40737,67914,6875,16065,17342,10747,8405,10187,20873,20708,22787,9060,--,6845,6265,8142,8068,4983,1512,2877,1694,1706, 
 现金的期初余额(万元),18808,18808,22921,22921,22921,22921,16065,16065,16065,16065,10187,10187,10187,10187,9060,9060,9060,9060,8142,--,8142,8142,8068,4983,2877,2877,1694,1706,1586, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4819,1361,-4113,-923,-8682,472,6856,24672,51848,-9190,5878,7155,560,-1782,1127,11812,11648,13727,918,--,-1297,-1877,75,3085,2106,-1365,1183,-11,119, 

