 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6992,5050,2976,8996,7087,5075,3054,9198,6989,4794,2844,6847,4902,3254,1914,4823,3977,2773,1565,3606,2741,2075,1467,2858,2083,1466,1725,1499,1345, 
 支付的各项税费(万元),1799,1420,920,5223,4700,3594,1732,4586,2054,1666,622,5726,2586,1937,1339,2197,1938,1415,797,3247,1832,1523,1012,4248,2906,2303,2983,1578,1676, 
 支付的其他与经营活动有关的现金(万元),13761,7119,4035,13866,10906,8104,6280,10554,8062,5588,1983,17050,10370,6905,2584,11149,6909,4136,1504,5964,5124,3439,2487,7738,5982,3983,4964,2132,5844, 
 经营活动现金流出小计(万元),47156,30389,19211,74658,55396,39014,23050,75270,50656,31487,14459,69404,50632,35295,19252,44725,32252,20346,9447,33407,25649,17893,11961,41188,29381,17904,23594,11273,14629, 
 经营活动产生的现金流量净额(万元),-5408,-8041,-8138,-1061,-8387,-9826,-6704,15522,2664,2847,-1699,2539,-4141,-6588,-5777,-1197,-2812,-2318,-4611,2043,-2743,-5371,-5536,7258,-4045,-634,2364,3394,-139, 
 收回投资所收到的现金(万元),--,--,--,1000,--,--,--,--,--,--,--,--,--,--,--,705,705,705,--,--,--,--,--,--,--,--,--,--,176, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,243, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),910,910,4,8896,8356,8356,356,20,20,2,1,2,2,2,2,1,1,1,0,9,9,9,4,0,0,0,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,1000,1000,1000,--,--,--,--,1125,1125,1125,--,819,--,--,--,--,--,--,--,--,--,--,--,--,748, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11036,2,0,--,--,--,--,--,--,--,--,--,4,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),910,910,4,9896,9356,9356,1356,20,20,2,1,1127,1127,1127,2,12561,708,706,0,9,9,9,4,0,0,0,0,4,1169, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4188,4107,3082,9013,5618,2683,1734,5929,4880,4185,3705,10421,6224,4508,2425,9692,8295,5381,4744,5162,4083,1831,1323,5342,3970,3515,3319,1566,1783, 
 投资所支付的现金(万元),930,900,--,13417,12530,--,2000,4800,2300,2300,2000,4431,2271,1200,1200,70,--,--,--,--,--,--,--,472,--,--,200,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,24750,--,--,--,--,--,12697,12647,10560,10560,--,-7,-7,1144,1669,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),19,19,--,--,--,--,1000,500,--,--,--,--,--,--,--,--,59,--,--,5916,--,--,--,--,--,--,--,3,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5137,5026,3082,22429,18148,27433,4734,11229,7180,6485,5705,27550,21142,16268,14185,9762,8347,5374,5888,12747,4083,1831,1323,5814,3970,3515,3519,1569,1783, 
 投资活动产生的现金流量净额(万元),-4227,-4116,-3078,-12534,-8792,-18078,-3379,-11209,-7161,-6483,-5704,-26423,-20015,-15141,-14183,2799,-7639,-4667,-5888,-12738,-4074,-1822,-1319,-5814,-3969,-3515,-3519,-1565,-614, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,9545,9545,9545,--,--,--,--,--,296,296,151,--,--,--,--,--,36344,36344,--,--,6710,727, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,296,296,151,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15165,12810,7600,41236,32350,23250,8000,16638,14638,13138,6588,26306,20384,16234,8881,11542,8600,8600,4200,5600,600,600,100,4657,4657,875,1500,1400,4370, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),50,45,--,103,103,100,--,100,100,100,--,--,--,1,2,--,42,29,3,--,72,46,--,--,--,--,--,--,1000, 
 筹资活动现金流入小计(万元),15215,12855,7600,41340,32453,23350,8000,26284,24284,22784,6588,26306,20384,16235,8884,11838,8938,8780,4203,5600,672,646,100,41001,41001,875,1500,8110,6097, 
 偿还债务支付的现金(万元),16962,12981,6381,22100,14550,11295,5422,19080,14080,6174,1274,15600,10700,8700,3700,8850,5850,5650,500,3900,1800,800,800,4900,1500,500,1400,2180,4714, 
 分配股利、利润或偿付利息所支付的现金(万元),1463,618,356,2112,1248,864,172,1631,1420,1144,244,2497,2296,1729,900,1938,1852,1629,163,2653,2638,2631,21,152,104,64,1362,86,934, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,243,--,--,--,444,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2917,2870,1,13661,13431,126,0,111,111,108,8,500,492,470,150,779,19,5,3,318,367,325,273,216,27,15,814,--,6, 
 筹资活动现金流出小计(万元),21341,16468,6738,37873,29229,12284,5594,20822,15611,7427,1526,18597,13487,10899,4750,11566,7720,7285,666,6872,4804,3756,1094,5267,1631,579,3576,2266,5654, 
 筹资活动产生的现金流量净额(万元),-6126,-3614,862,3467,3224,11066,2406,5461,8673,15357,5062,7710,6897,5335,4134,271,1218,1495,3537,-1272,-4132,-3110,-994,35734,39370,296,-2076,5844,442, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-15761,-15770,-10355,-10128,-13955,-16838,-7677,9774,4176,11721,-2342,-16174,-17259,-16393,-15827,1874,-9233,-5490,-6962,-11967,-10949,-10303,-7849,37177,31356,-3853,-3231,7672,-311, 
 加:期初现金及现金等价物余额(万元),18929,18929,18929,29058,29058,29058,29058,19284,19284,19284,19284,35458,35458,35458,35458,33584,33584,33584,34277,45551,45551,45551,45551,8374,8374,8374,11605,3933,4243, 
 期末现金及现金等价物余额(万元),3168,3159,8574,18929,15102,12219,21380,29058,23459,31004,16942,19284,18198,19064,19631,35458,24351,28094,27315,33584,34602,35247,37701,45551,39729,4520,8374,11605,3933, 
 净利润(万元),--,1712,--,-39577,--,2723,--,8062,--,972,--,4940,--,1032,--,2934,--,2606,--,4734,--,2176,--,7266,--,3313,5250,3766,3547, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-411,--,40004,--,-1040,--,1072,--,-51,--,1640,--,228,--,542,--,141,--,451,--,163,--,107,--,36,439,32,-127, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1160,--,2028,--,997,--,1995,--,932,--,2057,--,1125,--,1064,--,548,--,795,--,393,--,534,--,173,274,122,125, 
 无形资产摊销(万元),--,89,--,576,--,194,--,599,--,296,--,570,--,282,--,83,--,42,--,81,--,41,--,47,--,19,24,20,50, 
 长期待摊费用摊销(万元),--,--,--,--,--,40,--,--,--,--,--,51,--,51,--,32,--,7,--,--,--,--,--,--,--,--,--,--,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-3266,--,-455,--,-3029,--,11,--,3,--,42,--,41,--,2,--,2,--,10,--,10,--,3,--,3,-0,8,6, 
 固定资产报废损失(万元),--,19,--,12,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,-96, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,678,--,1034,--,330,--,821,--,395,--,990,--,537,--,709,--,375,--,53,--,31,--,188,--,64,89,86,203, 
 投资损失(万元),--,253,--,151,--,30,--,259,--,257,--,76,--,--,--,--,--,--,--,-31,--,0,--,-3,--,8,0,--,47, 
 递延所得税资产减少(万元),--,57,--,55,--,155,--,-162,--,8,--,-238,--,-34,--,-74,--,-21,--,-68,--,-24,--,126,--,95,-85,-31,73, 
 递延所得税负债增加(万元),--,-8,--,-198,--,-19,--,-85,--,-44,--,-92,--,-47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3302,--,-1014,--,-1408,--,1868,--,-1403,--,-3185,--,-2774,--,-3071,--,-3638,--,1172,--,916,--,-178,--,-2533,-2274,510,615, 
 经营性应收项目的减少(万元),--,-2650,--,14739,--,-2783,--,7498,--,2810,--,-12843,--,-4183,--,-4497,--,-10216,--,-4885,--,-7391,--,-2072,--,-2459,-7059,-382,-3842, 
 经营性应付项目的增加(万元),--,-2373,--,-18768,--,-6014,--,-7420,--,-1328,--,8531,--,-2848,--,1079,--,7838,--,-270,--,-1686,--,1239,--,647,5706,-737,-744, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,352,--,--,--,1003,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8041,--,-1061,--,-9826,--,15522,--,2847,--,2539,--,-6588,--,-1197,--,-2318,--,2043,--,-5371,--,7258,--,-634,2364,3394,-139, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3168,3159,8574,18929,15102,12219,21380,29058,23459,31004,16942,19284,18198,19064,19631,35458,24351,28094,27315,33584,34602,35247,37701,45551,39729,4520,8374,11605,3933, 
 现金的期初余额(万元),18929,18929,18929,29058,29058,29058,29058,19284,19284,19284,19284,35458,35458,35458,35458,33584,33584,33584,34277,45551,45551,45551,45551,8374,8374,8374,11605,3933,4243, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15761,-15770,-10355,-10128,-13955,-16838,-7677,9774,4176,11721,-2342,-16174,-17259,-16393,-15827,1874,-9233,-5490,-6962,-11967,-10949,-10303,-7849,37177,31356,-3853,-3231,7672,-311, 

