 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),739,32,19,2,1,4275,993,993,0,2268,14,14,14,2,2,2,0,60,20,61,187, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4070,8088,7356,6208,4020,15616,13461,5311,1683,5287,3112,1677,564,1808,767,510,221,1894,1726,3982,8062, 
 投资所支付的现金(万元),750,3250,3250,3250,--,2200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,7150,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4820,11477,10606,9458,4020,17816,13461,5311,1683,12437,3112,1677,564,1808,767,510,221,1894,1726,3982,8062, 
 投资活动产生的现金流量净额(万元),-4081,-11444,-10587,-9456,-4019,-13541,-12468,-4318,-1683,-10169,-3097,-1663,-550,-1807,-766,-509,-221,-1834,-1706,-3921,-7876, 
 吸收投资收到的现金(万元),--,3460,45,--,--,447,447,447,--,2453,2453,--,--,27892,27892,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,220,45,--,--,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,1000,--,--,--,--,--,--,--,--,1000,1000,--,4900,2900,2900,--,3300,3300,7600,6978, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1000,1000,--,--,1013,1000,1009,--,1592,514,412,--,--,--,--,--,--,500,--,880, 
 筹资活动现金流入小计(万元),0,5460,1045,0,0,1460,1447,1456,0,4045,3967,1412,0,32792,30792,2900,0,3300,3800,7600,7858, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,900,2900,2900,900,5300,3300,2700,900,7400,5900,6100,3044, 
 分配股利、利润或偿付利息所支付的现金(万元),20,4942,4950,4915,1,3300,3373,3397,0,1623,1634,1621,9,1349,1334,1318,1256,1639,1562,1644,941, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1016,1000,1000,--,1000,1000,1000,--,2000,--,--,2000,637,531,--,--,--,--,206,30, 
 筹资活动现金流出小计(万元),20,5958,5950,5915,1,4300,4373,4397,0,4523,4534,4521,2909,7287,5165,4018,2156,9039,7462,7950,4016, 
 筹资活动产生的现金流量净额(万元),-20,-498,-4905,-5915,-1,-2840,-2926,-2941,-0,-478,-567,-3109,-2909,25505,25627,-1118,-2156,-5739,-3662,-350,3842, 
 汇率变动对现金及现金等价物的影响(万元),-629,-632,-398,-188,-19,520,151,119,-1,154,117,55,35,15,-14,-12,-4,-98,-79,-38,-32, 
 现金及现金等价物净增加额(万元),-2679,-883,-8420,-10683,-2276,-5370,-8515,-1982,-4761,-1327,-821,-3167,-1621,27265,26447,-677,-1918,-1615,-1784,3588,575, 
 加:期初现金及现金等价物余额(万元),28101,28983,29084,28983,28983,34353,34353,34353,37909,35680,35680,35680,35680,8415,8415,8415,8415,10030,10030,6442,5867, 
 期末现金及现金等价物余额(万元),25422,28101,20664,18301,26707,28983,25838,32371,33148,34353,34859,32513,34059,35680,34862,7738,6497,8415,8246,10030,6442, 
 净利润(万元),--,12206,--,5323,--,10811,--,4363,--,8418,--,3725,--,6963,--,3127,--,6915,--,6197,5772, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,320,--,170,--,64,--,125,--,449,--,259,--,548,--,202,--,-18,--,477,36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2934,--,1293,--,2321,--,1239,--,2047,--,1032,--,1983,--,990,--,2024,--,1750,1038, 
 无形资产摊销(万元),--,85,--,41,--,68,--,27,--,46,--,18,--,34,--,17,--,34,--,34,34, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,37,--,1,--,18,--,-18,--,516,--,-24,--,0,--,0,--,41,--,65,-193, 
 固定资产报废损失(万元),--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14, 
 公允价值变动损失(万元),--,--,--,--,--,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,23,--,212,--,25,--,-193,--,-850,--,-452,--,127,--,77,--,584,--,850,350, 
 投资损失(万元),--,86,--,-1,--,137,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-251,--,-149,--,-65,--,13,--,-95,--,-29,--,-49,--,-120,--,7,--,-72,-10, 
 递延所得税负债增加(万元),--,-9,--,-6,--,9,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2468,--,-2602,--,-668,--,-517,--,464,--,-659,--,106,--,-364,--,855,--,-995,-1170, 
 经营性应收项目的减少(万元),--,-3478,--,452,--,427,--,-359,--,-2944,--,-2688,--,-5252,--,-3290,--,-4342,--,-1249,-2030, 
 经营性应付项目的增加(万元),--,2175,--,144,--,-2788,--,231,--,1115,--,367,--,-908,--,323,--,-44,--,835,793, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,229,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,11692,--,4876,--,10491,--,5158,--,9167,--,1550,--,3552,--,961,--,6055,--,7897,4641, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25422,28101,20664,18301,26707,28983,25838,32371,33148,34353,34859,32513,34059,35680,34862,7738,6497,8415,8246,10030,6442, 
 现金的期初余额(万元),28101,28983,29084,28983,28983,34353,34353,34353,37909,35680,35680,35680,35680,8415,8415,8415,8415,10030,10030,6442,5867, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2679,-883,-8420,-10683,-2276,-5370,-8515,-1982,-4761,-1327,-821,-3167,-1621,27265,26447,-677,-1918,-1615,-1784,3588,575, 

