 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31, 
 购买商品、接受劳务支付的现金(万元),44495,193290,137908,89715,43645,169445,110651,55759,32237,164262,115953,79688,49409,165804,119599,73825,34874,165145,162539,157580,114569, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5233,22636,16837,11236,5486,19814,14574,9676,4568,18118,13168,8627,4107,16692,11980,7896,3485,14654,13148,7234,5099, 
 支付的各项税费(万元),219,886,667,440,216,1312,658,432,207,790,613,430,216,570,410,258,148,580,526,339,255, 
 支付的其他与经营活动有关的现金(万元),4077,3040,18198,11102,5232,3119,16197,10570,7578,3047,12649,8203,831,2440,2087,1051,878,2834,3040,4475,3228, 
 经营活动现金流出小计(万元),54025,219851,173610,112493,54579,193690,142081,76437,44589,186218,142384,96948,54564,185505,134075,83031,39385,183213,179253,169627,123151, 
 经营活动产生的现金流量净额(万元),-269,24010,18401,14296,1558,43012,25661,9236,-2227,15413,11829,7588,2351,9811,3507,1797,440,10265,23836,1506,9123, 
 收回投资所收到的现金(万元),105073,319092,--,--,--,150,150,150,150,--,--,--,--,--,--,--,--,1004,--,--,--, 
 取得投资收益所收到的现金(万元),1839,2587,1737,1081,698,421,238,107,47,495,157,118,--,506,379,224,--,65,60,20,10, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,6051,35,35,10,939,16,16,2,22,11,4,--,215,214,214,--,139,0,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,260,256252,176212,114482,725870,129660,83720,34570,136702,112192,101016,10347,876628,811228,514220,4000,16,--,1500,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),106931,327990,258024,177328,115189,727379,130064,83993,34770,137219,112360,101137,10347,877348,811821,514658,4000,1224,60,1525,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5654,20855,15365,11442,5297,29092,14906,8169,3677,12335,8284,3679,2781,6780,6123,4765,2524,21225,24439,9962,7140, 
 投资所支付的现金(万元),83061,346120,--,--,--,--,1120,120,--,--,--,--,--,--,--,--,--,500,--,249,730, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,241022,162402,95242,783500,126100,80940,29340,137384,111794,92784,4944,882926,814528,524523,6395,4000,--,--,1500, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),88715,366976,256387,173844,100539,812592,142126,89229,33017,149720,120078,96463,7725,889706,820651,529289,8919,25725,24439,10211,9370, 
 投资活动产生的现金流量净额(万元),18216,-38986,1637,3484,14650,-85213,-12063,-5236,1752,-12501,-7718,4674,2622,-12357,-8830,-14631,-4919,-24501,-24378,-8687,-9360, 
 吸收投资收到的现金(万元),--,--,--,--,--,82729,83849,200,--,17305,17225,17225,17225,--,--,--,--,--,--,10335,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,200,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,2000,2000,--,--,8000,8000,8000,3000,17000,16000,8000,--,34500,23000,15000,6000,35000,26780,11480,9880, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,2000,2000,0,0,90729,91849,8200,3000,34305,33225,25225,17225,34500,23000,15000,6000,35000,26780,21815,9880, 
 偿还债务支付的现金(万元),--,1200,1200,1200,500,15800,15500,9000,3000,41500,37000,28000,19000,35376,19000,11000,5000,18780,21780,10180,8866, 
 分配股利、利润或偿付利息所支付的现金(万元),22,3846,3664,3651,9,1873,1859,1784,107,924,806,687,440,1977,1389,962,334,1438,1725,450,525, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,358,863,1090,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),22,5404,5727,5941,509,17673,17359,10784,3107,42424,37806,28687,19440,37353,20389,11962,5334,20218,23505,10630,9391, 
 筹资活动产生的现金流量净额(万元),-22,-3404,-3727,-5941,-509,73056,74490,-2584,-107,-8119,-4581,-3462,-2215,-2853,2611,3038,666,14782,3275,11185,489, 
 汇率变动对现金及现金等价物的影响(万元),--,-3,-3,-2,0,1,1,1,--,0,--,--,--,1,1,1,--,-2,-4,-0,-2, 
 现金及现金等价物净增加额(万元),17924,-18383,16307,11837,15699,30856,88090,1417,-581,-5207,-470,8800,2758,-5397,-2710,-9796,-3813,544,2729,4004,249, 
 加:期初现金及现金等价物余额(万元),21877,40260,40260,40260,40260,9404,9404,9404,9642,14610,14610,14610,14610,20008,20008,20008,20008,19464,16735,6054,5805, 
 期末现金及现金等价物余额(万元),39801,21877,56567,52097,55959,40260,97494,10821,9061,9404,14141,23411,17369,14610,17297,10212,16194,20008,19464,10058,6054, 
 净利润(万元),--,10190,--,3713,--,24520,--,7591,--,2255,--,859,--,4434,--,1317,--,4762,8678,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,597,--,-101,--,413,--,104,--,326,--,306,--,825,--,305,--,1157,-142,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,15441,--,7437,--,12586,--,3309,--,11488,--,5428,--,9361,--,4304,--,7786,8200,--,--, 
 无形资产摊销(万元),--,189,--,90,--,173,--,88,--,143,--,75,--,130,--,64,--,126,116,--,--, 
 长期待摊费用摊销(万元),--,88,--,45,--,470,--,65,--,102,--,51,--,208,--,107,--,84,62,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,9,--,62,--,506,--,522,--,201,--,91,--,6,--,3,--,59,0,--,--, 
 固定资产报废损失(万元),--,144,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,53,--,15,--,267,--,185,--,885,--,611,--,1880,--,860,--,1326,534,--,--, 
 投资损失(万元),--,-2587,--,-1081,--,-421,--,-134,--,-495,--,-118,--,-506,--,-224,--,-82,-60,--,--, 
 递延所得税资产减少(万元),--,25,--,--,--,-26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1795,--,3803,--,564,--,1304,--,3448,--,6287,--,-5532,--,-3766,--,-1043,903,--,--, 
 经营性应收项目的减少(万元),--,-1428,--,-467,--,-630,--,-5253,--,2252,--,-3071,--,-1913,--,-2659,--,-2339,5078,--,--, 
 经营性应付项目的增加(万元),--,3083,--,781,--,4589,--,1454,--,-5193,--,-2932,--,918,--,1485,--,-1571,451,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,24010,--,14296,--,43012,--,9236,--,15413,--,7588,--,9811,--,1797,--,10265,23836,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39801,21877,56567,52097,55959,40260,97494,10821,9061,9404,14141,23411,17369,14610,17297,10212,16194,20008,19464,10058,6054, 
 现金的期初余额(万元),21877,40260,40260,40260,40260,9404,9404,9404,9642,14610,14610,14610,14610,20008,20008,20008,20008,19464,16735,6054,5805, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17924,-18383,16307,11837,15699,30856,88090,1417,-581,-5207,-470,8800,2758,-5397,-2710,-9796,-3813,544,2729,4004,249, 

