 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8664,27713,20651,13795,9284,24254,18117,12161,6634,21943,16311,10297,5646,19367,14191,9059,4299,19054,14578,9780,4809,11212,7510,3416,5609,3152,2217, 
 支付的各项税费(万元),1076,7038,4516,2648,1403,10950,5145,3833,2620,10094,6438,4590,3647,9661,7321,4961,1865,5938,3545,3002,1712,5755,4189,1223,3179,2136,1642, 
 支付的其他与经营活动有关的现金(万元),3647,13650,17449,6774,2700,10295,9221,4830,3428,14060,8325,6234,2158,8889,4875,4503,2511,8023,6307,4191,2099,6700,5373,2318,4521,2539,1889, 
 经营活动现金流出小计(万元),42433,145043,110889,65106,31600,110970,74610,46838,25195,91270,62690,39509,22943,84734,61836,40661,19813,89313,68796,48509,23163,64903,40308,18295,35603,21091,14422, 
 经营活动产生的现金流量净额(万元),-1762,16003,-4953,-1694,-5360,-2994,-5319,-3905,-5464,-3300,-29,-1559,-3500,-869,-2566,-2902,-938,13889,11437,7519,505,17588,4939,2492,3324,2960,1974, 
 收回投资所收到的现金(万元),14013,60,60,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,--,--, 
 取得投资收益所收到的现金(万元),98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,2,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,26,87,19,26,88,84,--,--,47,45,35,35,5,5,1,--,29,7,--,--,2,13,14,238,36,44, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,78,72,60,61,63,42,80,--,--,35,56,107,--,--,--,--,84,142,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14111,164,219,139,86,151,126,80,0,47,80,91,142,5,5,1,0,113,149,0,0,2,13,14,275,38,46, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3880,9813,7000,4368,2742,15374,13100,5414,1809,8942,7661,5527,2579,12722,7446,4715,2426,12041,7381,2886,1175,10417,6292,4327,10191,4386,1605, 
 投资所支付的现金(万元),18000,37893,8761,8761,--,700,200,--,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,7,22, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),248,--,--,--,--,2711,2711,2711,2711,12520,54520,307,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),32,28,5,11,136,213,201,357,137,320,213,--,--,80,89,61,142,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),22161,47734,15766,13140,2878,18998,16212,8482,4857,21782,62393,5833,2579,12802,7535,4777,2568,12041,7381,2886,1175,10417,6292,4327,10195,4392,1627, 
 投资活动产生的现金流量净额(万元),-8049,-47571,-15547,-13001,-2792,-18847,-16086,-8402,-4857,-21735,-62314,-5742,-2437,-12797,-7529,-4776,-2568,-11928,-7232,-2886,-1175,-10415,-6279,-4313,-9920,-4354,-1581, 
 吸收投资收到的现金(万元),--,56000,--,--,--,8405,8303,8355,8405,35313,77313,13888,--,24997,24997,24997,24997,--,--,--,--,--,--,--,6000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8000,31600,26600,23000,2000,12800,15500,8000,--,4300,4300,4300,2800,7500,3500,3500,2000,3000,--,--,--,7475,8475,7475,5500,4760,3960, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,10,6514,10,5,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),8000,87600,26600,23000,2010,27719,23813,16360,8406,39613,81613,18188,2800,32497,28497,28497,26997,3000,0,0,0,7475,8475,7475,11500,4760,3960, 
 偿还债务支付的现金(万元),5267,21300,9000,8000,--,6300,6300,6300,--,10000,2730,2700,2500,5000,5000,5000,--,5080,5080,5080,1500,14170,3680,3462,2500,3671,3033, 
 分配股利、利润或偿付利息所支付的现金(万元),317,5573,3890,2294,123,1244,1136,1050,106,5981,1357,1145,1002,1139,876,814,54,114,99,99,72,706,803,354,1719,412,391, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,8947,27,22,22,317,159,139,92,317,181,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),5585,35821,12917,10316,145,7861,7595,7489,198,16298,4268,3891,3502,6139,5876,5814,54,5194,5179,5179,1572,14876,4483,3816,4219,4084,3424, 
 筹资活动产生的现金流量净额(万元),2415,51779,13683,12684,1865,19859,16218,8871,8208,23316,77345,14297,-702,26358,22621,22683,26943,-2194,-5179,-5179,-1572,-7401,3992,3659,7281,676,536, 
 汇率变动对现金及现金等价物的影响(万元),-52,-149,-141,-95,-43,-53,9,18,4,25,124,58,29,-12,-5,-1,-8,-14,-18,-7,-10,50,10,6,-8,2,32, 
 现金及现金等价物净增加额(万元),-7447,20063,-6959,-2105,-6329,-2035,-5178,-3417,-2109,-1694,15127,7054,-6610,12680,12521,15004,23429,-247,-992,-553,-2253,-179,2663,1845,677,-716,961, 
 加:期初现金及现金等价物余额(万元),32727,12664,12664,12664,12664,14699,14699,14699,14699,16393,16393,16393,16393,3713,3713,3713,3713,3959,3959,3959,3959,4138,1476,1476,798,1514,553, 
 期末现金及现金等价物余额(万元),25280,32727,5705,10559,6335,12664,9522,11282,12591,14699,31520,23447,9783,16393,16234,18717,27142,3713,2968,3406,1706,3959,4138,3320,1476,798,1514, 
 净利润(万元),--,16040,--,6230,--,14312,--,4984,--,15339,--,4884,--,15691,--,6924,--,13498,9792,6506,--,9537,7023,--,5318,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2298,--,834,--,1314,--,400,--,244,--,389,--,667,--,555,--,620,504,298,--,322,238,--,749,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5310,--,2638,--,5032,--,2494,--,3940,--,1640,--,2364,--,1086,--,1931,1367,865,--,1438,1326,--,641,--,--, 
 无形资产摊销(万元),--,727,--,362,--,701,--,337,--,524,--,185,--,271,--,132,--,250,185,121,--,139,107,--,24,--,--, 
 长期待摊费用摊销(万元),--,105,--,43,--,103,--,52,--,103,--,52,--,79,--,27,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,126,--,114,--,66,--,1,--,20,--,10,--,54,--,44,--,150,115,118,--,7,5,--,61,--,--, 
 固定资产报废损失(万元),--,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1136,--,412,--,459,--,216,--,536,--,101,--,168,--,87,--,128,116,106,--,657,792,--,241,--,--, 
 投资损失(万元),--,--,--,-23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,--,--, 
 递延所得税资产减少(万元),--,-533,--,-59,--,-518,--,-115,--,24,--,-30,--,-93,--,-75,--,-345,-339,-66,--,-66,-125,--,-127,--,--, 
 递延所得税负债增加(万元),--,-110,--,-55,--,-111,--,-55,--,-556,--,-14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-31458,--,-15210,--,-17586,--,-5663,--,-1091,--,964,--,3979,--,1011,--,-21443,-20322,-15762,--,-9432,-3375,--,-3694,--,--, 
 经营性应收项目的减少(万元),--,-12005,--,-24154,--,-24678,--,-18817,--,-16284,--,-5442,--,-16929,--,-4985,--,-3960,-3332,-3538,--,-1133,-4130,--,-4006,--,--, 
 经营性应付项目的增加(万元),--,41315,--,28392,--,17393,--,12623,--,-4145,--,-4299,--,-7119,--,-7708,--,23062,23351,18870,--,16120,3076,--,4122,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-7001,--,-1218,--,519,--,-363,--,-1952,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,16003,--,-1694,--,-2994,--,-3905,--,-3300,--,-1559,--,-869,--,-2902,--,13889,11437,7519,--,17588,4939,--,3324,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25280,32727,5705,10559,6335,12664,9522,11282,12591,14699,31520,23447,9783,16393,16234,18717,27142,3713,2968,3406,1706,3959,4138,3320,1476,798,1514, 
 现金的期初余额(万元),32727,12664,12664,12664,12664,14699,14699,14699,14699,16393,16393,16393,16393,3713,3713,3713,3713,3959,3959,3959,3959,4138,1476,1476,798,1514,553, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7447,20063,-6959,-2105,-6329,-2035,-5178,-3417,-2109,-1694,15127,7054,-6610,12680,12521,15004,23429,-247,-992,-553,-2253,-179,2663,1845,677,-716,961, 

