 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,254976,--,487661,99750,20026,112531,64985,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1959184,1109839,254976,870351,580049,99750,20026,112531,64985,0,0,0,0,3432,0, 
 偿还债务支付的现金(万元),2187471,1356000,--,370000,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),26610,25386,--,837,837,837,537,10804,10799,10047,10571,25807,17295,29022,11817, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,409860,--,120163,--,--,112782,60001,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2214081,1381386,409860,370837,121000,837,537,123586,70800,10047,10571,25807,17295,29022,11817, 
 筹资活动产生的现金流量净额(万元),-254898,-271547,-154885,499514,459050,98913,19489,-11054,-5815,-10047,-10571,-25807,-17295,-25590,-11817, 
 汇率变动对现金及现金等价物的影响(万元),-858,-450,-643,5882,2319,1714,-60,-496,832,-496,-496,-537,-6,-4,-16, 
 现金及现金等价物净增加额(万元),686050,-235444,156966,666101,231168,-75481,-10492,99656,182474,-139755,-43311,-39009,-515601,788583,-320354, 
 加:期初现金及现金等价物余额(万元),424802,1276072,424802,609971,676171,678792,678792,579136,579136,579136,579136,618145,1133746,345163,665517, 
 期末现金及现金等价物余额(万元),1110851,1040628,581768,1276072,907339,603311,668300,678792,761610,439381,535825,579136,618145,1133746,345163, 
 净利润(万元),--,34059,--,76739,--,--,--,81493,--,39820,--,85136,102716,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,40594,--,71373,--,--,--,69157,--,39151,--,52456,27964,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3869,--,8045,--,--,--,7055,--,3470,--,6686,5282,--,--, 
 无形资产摊销(万元),--,829,--,1499,--,--,--,1212,--,592,--,980,683,--,--, 
 长期待摊费用摊销(万元),--,1149,--,2222,--,--,--,--,--,859,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,1899,--,--,--,1267,2250,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,47,--,--,--,19,--,2,--,-318,-2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,1536,--,2910,--,--,--,-1579,--,-163,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-15642,--,-14624,--,--,--,-2903,--,-3753,--,-2419,-1963,--,--, 
 递延所得税资产减少(万元),--,-5870,--,-11903,--,--,--,-14061,--,-7544,--,-11188,-4891,--,--, 
 递延所得税负债增加(万元),--,-1551,--,114,--,--,--,3349,--,1468,--,-93,-93,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-1126,--,-4691,--,--,--,-10692,--,-13397,--,-3648,-2149,--,--, 
 经营性应付项目的增加(万元),--,534,--,-29757,--,--,--,89031,--,-7443,--,66014,12672,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,3733,--,-2254,--,-2949,370,--,--, 
 经营活动产生现金流量净额(万元),--,93721,--,1432201,--,--,--,887842,--,-69691,--,400834,-254146,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1110851,1040628,581768,1276072,907339,603311,668300,678792,761610,439381,535825,579136,618145,1133746,345163, 
 现金的期初余额(万元),424802,1276072,424802,609971,676171,678792,678792,579136,579136,579136,579136,618145,1133746,345163,665517, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),686050,-235444,156966,666101,231168,-75481,-10492,99656,182474,-139755,-43311,-39009,-515601,788583,-320354, 

