 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),664,664,815,--,--,--,--,--,--,--,116, 
 筹资活动现金流出小计(万元),1784,1784,815,0,0,0,0,0,600,261,116, 
 筹资活动产生的现金流量净额(万元),55852,55852,56821,0,0,0,0,0,400,-145,143, 
 汇率变动对现金及现金等价物的影响(万元),-934,-486,-98,891,287,198,-45,219,6,-61,-6, 
 现金及现金等价物净增加额(万元),43281,48977,56227,8191,5328,3170,1615,3743,2895,3106,49, 
 加:期初现金及现金等价物余额(万元),19210,19210,19210,11018,11018,11018,11018,7275,4381,1275,1225, 
 期末现金及现金等价物余额(万元),62491,68186,75436,19210,16347,14189,12633,11018,7275,4381,1275, 
 净利润(万元),--,5696,--,11184,--,--,--,3736,3781,--,--, 
 少数股东损益(万元),--,--,--,-198,--,--,--,-49,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,42,--,19,--,--,--,446,16,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,338,--,468,--,--,--,238,229,--,--, 
 无形资产摊销(万元),--,137,--,277,--,--,--,155,119,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,10,--,--,--,0,-0,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,298,--,-891,--,--,--,-184,-6,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1,--,32,--,--,--,128,-51,--,--, 
 递延所得税负债增加(万元),--,-3,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2221,--,-1199,--,--,--,-642,-1031,--,--, 
 经营性应收项目的减少(万元),--,-1272,--,-3321,--,--,--,-768,-2814,--,--, 
 经营性应付项目的增加(万元),--,-3246,--,1401,--,--,--,427,2578,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,351,--,691,--,--,--,703,345,--,--, 
 经营活动产生现金流量净额(万元),--,118,--,8474,--,--,--,4190,3166,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),62491,68186,75436,19210,16347,14189,12633,11018,7275,4381,1275, 
 现金的期初余额(万元),19210,19210,19210,11018,11018,11018,11018,7275,4381,1275,1225, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),43281,48977,56227,8191,5328,3170,1615,3743,2895,3106,49, 

