 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,9,--,0,--,2,2,6,1,2,302, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,129,6352, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3045,9,0,0,0,2,2,6,1,399,10900, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2417,939,169,366,206,708,173,950,526,3633,1720, 
 投资所支付的现金(万元),6500,6500,--,--,--,--,--,--,--,--,40, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,900, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,344, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8917,7439,169,366,206,708,173,950,526,3633,3004, 
 投资活动产生的现金流量净额(万元),-5872,-7430,-169,-366,-206,-707,-171,-944,-525,-3233,7896, 
 吸收投资收到的现金(万元),21992,21992,21992,--,--,--,--,--,--,--,2795, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),600,600,600,3981,1591,8150,4150,12700,7440,16600,17500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1755,1755,1755,--,--,--,--,--,--,--,650, 
 筹资活动现金流入小计(万元),24347,24347,24347,3981,1591,8150,4150,12700,7440,16600,20945, 
 偿还债务支付的现金(万元),3130,3130,2520,1951,1551,8750,2750,16750,7850,14950,27600, 
 分配股利、利润或偿付利息所支付的现金(万元),34,34,33,5319,2001,2397,2360,333,246,345,4563, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1904,1904,114,--,--,--,--,490,490,130,650, 
 筹资活动现金流出小计(万元),5069,5069,2667,7270,3552,11147,5110,17573,8586,15425,32813, 
 筹资活动产生的现金流量净额(万元),19278,19278,21680,-3289,-1961,-2997,-960,-4873,-1146,1175,-11868, 
 汇率变动对现金及现金等价物的影响(万元),-3,-1,--,1,1,3,2,0,1,-7,-0, 
 现金及现金等价物净增加额(万元),11135,8884,19594,523,14,274,78,-1237,-1483,1245,-1344, 
 加:期初现金及现金等价物余额(万元),1252,1252,1252,729,729,455,455,1692,1692,447,1791, 
 期末现金及现金等价物余额(万元),12388,10137,20847,1252,743,729,533,455,210,1692,447, 
 净利润(万元),--,2949,--,4771,2528,3772,2492,3444,1623,3412,3163, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,87,--,248,125,489,253,270,246,2,-79, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,538,--,1040,503,1060,516,1010,495,829,663, 
 无形资产摊销(万元),--,29,--,59,29,59,29,58,29,45,19, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,5,--,61,60,19,10,1,4,-0,-192, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,32,--,41,21,83,50,209,127,330,567, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,-32,-368, 
 递延所得税资产减少(万元),--,-21,--,32,-5,-22,-34,-15,-19,-39,-3, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-365,--,-75,41,-159,283,-487,-582,-121,441, 
 经营性应收项目的减少(万元),--,-7690,--,-1510,-1657,-2036,-2588,-1068,-2429,-1351,-1857, 
 经营性应付项目的增加(万元),--,1474,--,-488,535,710,197,1159,693,234,275, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2962,--,4177,2181,3974,1207,4580,187,3310,2628, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12388,10137,20847,1252,743,729,533,455,210,1692,447, 
 现金的期初余额(万元),1252,1252,1252,729,729,455,455,1692,1692,447,1791, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11135,8884,19594,523,14,274,78,-1237,-1483,1245,-1344, 

