 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,25,--,--,242,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8397,34316,20538,12718,5664,48330,30143,22595,1843,7522,1549,285,166,990,1125,170,901,6138,1045, 
 投资活动产生的现金流量净额(万元),-1723,-1730,-2389,-776,1410,-24092,-25495,-19573,1179,-5883,-1549,-285,-166,-978,-1114,-170,-890,-6124,-1045, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,23042,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7498,7554, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,44,--,--,--,--,--,--,--,--,--,--,--,--,14645, 
 筹资活动现金流入小计(万元),0,0,0,0,0,44,0,0,0,23042,0,0,0,0,0,0,0,7498,22199, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,7820,10608, 
 分配股利、利润或偿付利息所支付的现金(万元),--,726,727,--,--,1017,1017,358,--,--,--,--,--,--,--,--,90,323,185, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,329,329,329,329,560,47,46,28,71,71,27,57,288,14645, 
 筹资活动现金流出小计(万元),0,726,727,0,0,1346,1346,687,329,560,47,46,28,71,71,27,3146,8431,25438, 
 筹资活动产生的现金流量净额(万元),0,-726,-727,0,0,-1302,-1346,-687,-329,22482,-47,-46,-28,-71,-71,-27,-3146,-933,-3239, 
 汇率变动对现金及现金等价物的影响(万元),-105,-123,-85,-43,-20,102,51,35,-2,448,379,182,75,-18,-11,-5,-309,-54,-94, 
 现金及现金等价物净增加额(万元),-1417,1282,-1568,354,-1180,-23067,-24812,-20856,2991,21576,2791,1772,1359,4477,2985,597,568,-2224,2396, 
 加:期初现金及现金等价物余额(万元),9653,8371,8371,8371,7191,31438,31438,31438,31438,9862,9862,9862,9862,5385,5385,5385,4817,7041,4645, 
 期末现金及现金等价物余额(万元),8236,9653,6803,8725,8371,8371,6626,10582,34429,31438,12653,11634,11221,9862,8370,5982,5385,4817,7041, 
 净利润(万元),--,2370,--,1756,--,3545,--,2154,--,4879,4112,2593,1061,5703,4747,878,4596,4773,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,180,--,12,--,41,--,27,--,253,-3,83,52,63,68,110,30,29,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1070,--,471,--,786,--,387,--,769,577,384,192,715,565,174,693,614,--, 
 无形资产摊销(万元),--,132,--,66,--,125,--,61,--,121,91,60,30,121,91,30,123,116,--, 
 长期待摊费用摊销(万元),--,8,--,3,--,5,--,1,--,--,--,--,--,--,--,--,78,78,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,19,--,4,--,1,--,1,--,15,14,13,-1,72,72,--,18,-3,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,317,--,126,--,-378,--,-35,--,-448,-379,-182,75,18,11,-5,399,377,--, 
 投资损失(万元),--,-710,--,-122,--,-404,--,-21,--,-38,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-30,--,5,--,2,--,10,--,-35,0,-12,-8,-5,-6,-17,-4,4,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-101,--,491,--,-2668,--,1055,--,1236,2045,857,-210,-583,253,-721,-2278,451,--, 
 经营性应收项目的减少(万元),--,1539,--,424,--,1470,--,-549,--,-1398,1704,-1613,-1767,-1983,-1980,-3424,-389,-566,--, 
 经营性应付项目的增加(万元),--,-928,--,-2060,--,-297,--,-3721,--,-825,-4152,-262,2052,1422,360,3773,1650,-984,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-5,--,-2,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3861,--,1174,--,2225,--,-630,--,4530,4008,1922,1478,5543,4181,799,4914,4887,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8236,9653,6803,8725,8371,8371,6626,10582,34429,31438,12653,11634,11221,9862,8370,5982,5385,4817,7041, 
 现金的期初余额(万元),9653,8371,8371,8371,7191,31438,31438,31438,31438,9862,9862,9862,9862,5385,5385,5385,4817,7041,4645, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1417,1282,-1568,354,-1180,-23067,-24812,-20856,2991,21576,2791,1772,1359,4477,2985,597,568,-2224,2396, 

