 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),525,65,5,320,275,276,250,290,215,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16103,10144,3122,18586,13147,10619,6914,27352,22606,10925,6465,12268,16267,3079, 
 投资活动产生的现金流量净额(万元),-15213,-9604,-3122,-18576,-13130,-10619,-6914,-26277,-21468,-10343,-6465,-10057,-16267,-2579, 
 吸收投资收到的现金(万元),38097,38097,38097,--,--,--,--,--,--,12500,12500,350,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,350,--,--, 
 取得借款收到的现金(万元),11390,7982,4012,35684,32345,26173,11173,27879,26591,14800,12650,18775,19500,4569, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),49487,46079,42109,35684,32345,26173,11173,27879,26591,27300,25150,19125,19500,4569, 
 偿还债务支付的现金(万元),26683,15923,7646,24916,24591,19610,4450,9900,9900,17600,14400,4573,4777,2444, 
 分配股利、利润或偿付利息所支付的现金(万元),2507,1919,620,2829,2203,1498,717,2462,1761,2333,1252,1772,666,182, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),753,753,752,137,42,42,--,90,90,151,47,--,--,--, 
 筹资活动现金流出小计(万元),29942,18595,9018,27882,26836,21150,5167,12452,11751,20084,15699,6345,5443,2626, 
 筹资活动产生的现金流量净额(万元),19545,27484,33091,7801,5509,5023,6007,15427,14841,7216,9451,12780,14057,1943, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),13444,21780,31088,3853,909,1851,4105,734,291,7925,3580,3094,15,648, 
 加:期初现金及现金等价物余额(万元),17588,17588,17588,13736,13736,13736,13736,13002,13002,5077,5077,1983,1968,1320, 
 期末现金及现金等价物余额(万元),31033,39368,48677,17588,14645,15586,17841,13736,13293,13002,8657,5077,1983,1968, 
 净利润(万元),--,5637,--,7823,5691,3819,--,7214,4813,5896,3102,3329,1808,627, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,117,--,-15,2,2,--,15,5,35,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4049,--,6536,4792,3158,--,5065,3609,3991,1851,2303,690,442, 
 无形资产摊销(万元),--,12,--,14,5,5,--,6,2,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,487,--,894,710,461,--,489,358,206,--,154,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-9,-9,--,--,-7,-7,--,--,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,816,--,2581,1965,1330,--,2276,1637,2090,1004,1325,491,246, 
 投资损失(万元),--,--,--,--,--,--,--,-23,-23,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,2,--,--,--,-2,-1,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,52,41,27,--,54,27,26,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,28,28,0,--,-28,--,--, 
 经营性应收项目的减少(万元),--,-8010,--,-2460,-3147,-968,--,-4829,-5267,484,-2880,-7169,-3335,-528, 
 经营性应付项目的增加(万元),--,795,--,-784,-1519,-384,--,1302,1741,-1673,-2595,459,1971,519, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-3,--,-6,-3,-3,--,-5,-3,-5,--,-3,--,--, 
 经营活动产生现金流量净额(万元),--,3900,--,14627,8530,7446,--,11583,6918,11051,594,371,2225,1283, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),31033,39368,48677,17588,14645,15586,17841,13736,13293,13002,8657,5077,1983,1968, 
 现金的期初余额(万元),17588,17588,17588,13736,13736,13736,13736,13002,13002,5077,5077,1983,1968,1320, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13444,21780,31088,3853,909,1851,4105,734,291,7925,3580,3094,15,648, 

