 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),41,32,27,80,45,28,3,167,--,18,3,23, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),84,50,--,22,17,13,--,69,30,77,99,209, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),125,81,27,101,62,41,3,251,30,95,102,288, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),725,445,159,3138,2637,2376,753,5226,3142,6914,6968,7483, 
 投资所支付的现金(万元),--,0,--,--,--,--,--,95,95,2955,--,1949, 
 质押贷款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5000,0,--,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5725,445,159,3138,2637,2376,753,5321,3237,9869,6968,9431, 
 投资活动产生的现金流量净额(万元),-5600,-364,-132,-3036,-2574,-2335,-750,-5070,-3207,-9774,-6866,-9144, 
 吸收投资收到的现金(万元),16650,16650,16650,--,0,--,0,--,--,--,--,5507, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),25336,16600,6100,29780,18820,11600,1823,39358,20552,41818,44777,31950, 
 发行债券收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),17,17,--,4201,4101,4101,--,2420,400,2848,--,1500, 
 筹资活动现金流入小计(万元),42002,33267,22750,33981,22921,15701,1823,41778,20952,44667,44777,38957, 
 偿还债务支付的现金(万元),26970,16900,5232,32800,19920,12900,2633,40858,20402,45695,34850,31405, 
 分配股利、利润或偿付利息所支付的现金(万元),1066,731,384,1925,1457,1090,462,2552,1363,2772,3396,2045, 
 其中：子公司支付给少数股东的股利、利润(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1395,1282,55,5431,3917,3756,0,1863,580,594,--,300, 
 筹资活动现金流出小计(万元),29431,18912,5672,40155,25294,17746,3094,45273,22346,49061,38246,33750, 
 筹资活动产生的现金流量净额(万元),12571,14354,17078,-6175,-2373,-2045,-1272,-3495,-1394,-4394,6531,5207, 
 汇率变动对现金及现金等价物的影响(万元),-43,-15,-9,2,16,13,-7,168,100,26,-215,-42, 
 现金及现金等价物净增加额(万元),4397,9704,14684,161,377,568,2858,1321,2383,-6267,2712,-1320, 
 加:期初现金及现金等价物余额(万元),3039,3039,3039,2878,2878,2878,2872,1557,1557,7823,5112,6432, 
 期末现金及现金等价物余额(万元),7436,12743,17723,3039,3255,3446,5730,2878,3940,1557,7823,5112, 
 净利润(万元),--,2598,--,3951,--,--,--,2256,--,2844,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,299,--,500,--,--,--,299,--,565,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1445,--,3087,--,--,--,3117,--,2775,--,--, 
 无形资产摊销(万元),--,36,--,71,--,--,--,71,--,70,--,--, 
 长期待摊费用摊销(万元),--,0,--,--,--,--,--,--,--,209,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-8,--,-8,--,--,--,-0,--,18,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,509,--,1947,--,--,--,2262,--,2774,--,--, 
 投资损失(万元),--,0,--,--,--,--,--,-15,--,--,--,--, 
 递延所得税资产减少(万元),--,45,--,-48,--,--,--,16,--,-5,--,--, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2946,--,325,--,--,--,2356,--,620,--,--, 
 经营性应收项目的减少(万元),--,89,--,-3243,--,--,--,1719,--,-689,--,--, 
 经营性应付项目的增加(万元),--,-8139,--,4886,--,--,--,-3030,--,-2884,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1801,--,-2097,--,--,--,669,--,1578,--,--, 
 经营活动产生现金流量净额(万元),--,-4272,--,9370,--,--,--,9719,--,7875,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,1420,--,--,--,2438,--,3467,--,--, 
 现金的期末余额(万元),7436,12743,17723,3039,3255,3446,5730,2878,3940,1557,7823,5112, 
 现金的期初余额(万元),3039,3039,3039,2878,2878,2878,2872,1557,1557,7823,5112,6432, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4397,9704,14684,161,377,568,2858,1321,2383,-6267,2712,-1320, 

