 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 净利润(万元),--,9157,--,3056,--,7276,--,2900,--,6876,--,3268,--,9432,--,3932,8737,6902,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,388,--,27,--,35,--,--,--,123,--,6,--,37,--,-7,78,9,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,448,--,231,--,443,--,221,--,399,--,211,--,425,--,212,416,302,--, 
 无形资产摊销(万元),--,44,--,22,--,34,--,17,--,32,--,13,--,16,--,7,14,12,--, 
 长期待摊费用摊销(万元),--,353,--,153,--,248,--,113,--,220,--,117,--,205,--,103,196,164,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,12,--,--,--,3,--,0,--,1,--,1,--,37,--,35,32,17,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-1060,--,-476,--,-180,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-191,--,-66,--,-43,--,-26,--,-52,--,-2,--,-9,--,2,-20,6,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4146,--,114,--,-897,--,-2160,--,-3923,--,-643,--,3114,--,923,-3123,-3208,--, 
 经营性应收项目的减少(万元),--,-1696,--,-5818,--,213,--,-502,--,-795,--,502,--,-1205,--,345,-1513,-492,--, 
 经营性应付项目的增加(万元),--,4129,--,5685,--,920,--,-243,--,603,--,-18,--,-931,--,-777,1063,1257,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,393,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7831,--,2928,--,8050,--,320,--,3485,--,3454,--,11120,--,4774,5881,4968,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27959,26459,19671,24751,40491,26437,32691,51168,50823,55648,60944,67014,26185,24651,20698,18640,15968,12214,9740, 
 现金的期初余额(万元),26459,26437,26437,26437,26437,55648,55648,55648,55648,24651,24651,24651,24651,15968,15968,15968,12214,9740,6546, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1500,22,-6767,-1687,14053,-29210,-22956,-4480,-4825,30997,36293,42363,1534,8683,4730,2671,3754,2475,3194, 

