 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 取得借款收到的现金(万元),47625,15000,25091,22500,22500,--,725,725,725,--,392,392,392,--,240,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,285,285,285,--,4912,4912,4912,4430,1930,1727,205, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),1017,984,362,985,816,594,1381,1196,678,35,1525,925,919,890,1090,1020,858,855,579,515,303,229,1262,311,230,17,1387,402,376,141,1307,--,--,--,--,0,0,0,14,16,7, 
 筹资活动现金流入小计(万元),48514,15949,41123,37979,37810,15088,4387,2861,1403,35,18216,17617,17611,890,1330,1020,858,855,579,515,303,229,1262,311,230,17,1387,402,376,141,1593,285,285,--,79321,4912,4912,6437,3951,2303,212, 
 偿还债务支付的现金(万元),35981,1337,725,743,743,743,--,--,--,--,3655,3415,1000,500,1470,890,--,--,--,--,--,--,--,--,--,--,285,285,285,285,412,412,412,366,7091,4591,4591,2840,761,1844,493, 
 分配股利、利润或偿付利息所支付的现金(万元),8442,--,10247,9598,9587,--,5531,5513,5509,--,67,59,28,18,4332,4305,4280,--,4280,4280,4280,--,4280,4280,4280,--,3210,3210,3210,--,2996,2996,2996,--,850,834,645,37,37,81,19, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),309,969,99,434,250,174,1011,818,0,-308,660,1,0,--,10,5,5,--,4,4,4,6,209,9,9,--,2,2,2,--,655,660,660,454,573,273,16,153,121,37,6, 
 筹资活动现金流出小计(万元),44732,2306,11071,10775,10580,917,6542,6331,5509,-308,4382,3476,1029,518,5812,5200,4285,0,4284,4284,4284,6,4489,4289,4289,0,3497,3497,3497,285,4063,4068,4067,819,8514,5699,5253,3030,919,1962,518, 
 筹资活动产生的现金流量净额(万元),3782,13642,30052,27204,27229,14171,-2155,-3469,-4106,343,13835,14142,16583,372,-4482,-4179,-3427,855,-3706,-3769,-3982,223,-3227,-3978,-4060,17,-2110,-3095,-3121,-144,-2470,-3783,-3782,-819,70807,-787,-341,3407,3032,342,-306, 
 汇率变动对现金及现金等价物的影响(万元),-285,-730,-1298,-854,-408,-91,951,269,159,-78,487,-257,-186,15,49,34,69,51,-209,-116,-106,-38,-168,-36,-65,-110,11,44,-11,-14,-18,-0,-3,-4,-6,9,-14,-2,-20,-8,-5, 
 现金及现金等价物净增加额(万元),-107,13298,70,2194,8666,356,6172,7038,1022,1576,-8521,-1752,-1944,6004,-4741,-3098,3274,6820,-10754,-6078,-8124,-4911,-7127,-1247,525,1622,-16804,-15732,-14272,-6113,-6796,-7626,-5825,-1829,72540,-326,-235,3538,2122,1593,701, 
 加:期初现金及现金等价物余额(万元),30513,30513,30443,30443,30443,30443,24271,24271,24271,24271,32792,32792,32792,32792,37533,37533,37533,37533,48287,48287,48287,48287,55414,55414,55414,55414,72218,72218,72218,72218,79013,79013,79013,79013,6474,6474,6474,2935,2935,1342,641, 
 期末现金及现金等价物余额(万元),30406,43812,30513,32637,39109,30799,30443,31309,25293,25847,24271,31040,30848,38796,32792,34435,40807,44353,37533,42209,40163,43376,48287,54167,55939,57036,55414,56486,57946,66104,72218,71387,73188,77185,79013,6147,6238,6474,5057,2935,1342, 
 净利润(万元),12400,--,28653,--,13108,--,26296,--,12857,--,13310,--,4312,--,13528,--,6749,--,12547,--,5191,--,12981,--,5968,--,12372,--,5946,--,9393,--,4161,--,6013,0,2485,3162,0,2793,2028, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),1438,--,1507,--,91,--,2511,--,1843,--,411,--,334,--,67,--,-5,--,220,--,63,--,319,--,235,--,-288,--,-320,--,61,--,34,--,688,0,388,85,0,289,96, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3805,--,6440,--,2968,--,5749,--,2903,--,4877,--,2204,--,3349,--,1345,--,2383,--,1194,--,1391,--,331,--,450,--,211,--,548,--,256,--,481,0,229,319,0,177,191, 
 无形资产摊销(万元),765,--,1545,--,783,--,1354,--,753,--,556,--,400,--,399,--,168,--,144,--,46,--,76,--,37,--,60,--,23,--,43,--,20,--,22,0,8,16,0,6,2, 
 长期待摊费用摊销(万元),341,--,544,--,248,--,484,--,196,--,250,--,73,--,108,--,50,--,88,--,104,--,39,--,11,--,18,--,9,--,15,--,7,--,40,0,22,49,0,27,24, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,--,72,--,-7,--,168,--,-9,--,59,--,16,--,84,--,-3,--,33,--,17,--,7,--,-2,--,-8,--,-4,--,3,--,0,--,-3,0,0,0,0,0,3, 
 固定资产报废损失(万元),--,--,--,--,6,--,--,--,29,--,--,--,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,2,0,0,1,0,9,6, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,-32,--,103,--,-119,--,91,--,204,--,-70,--,-101,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 财务费用(万元),1289,--,1619,--,68,--,-1131,--,-174,--,-1627,--,-540,--,-1037,--,-251,--,-905,--,3,--,-1094,--,-167,--,-1470,--,-389,--,-1302,--,-2,--,12,0,18,39,0,78,25, 
 投资损失(万元),-1062,--,-1723,--,-308,--,-81,--,-31,--,438,--,-312,--,-707,--,-343,--,-758,--,-210,--,-1,--,--,--,--,--,--,--,--,--,0,--,-3,0,-3,-56,0,-101,10, 
 递延所得税资产减少(万元),-68,--,-722,--,-96,--,-955,--,-534,--,-107,--,-40,--,-83,--,-92,--,39,--,90,--,-50,--,-5,--,1,--,-20,--,-86,--,-46,--,-90,0,-29,-144,0,-23,-5, 
 递延所得税负债增加(万元),-70,--,-201,--,-88,--,-190,--,-102,--,-381,--,-155,--,-12,--,-121,--,121,--,15,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 存货的减少(万元),-2834,--,-3421,--,-3103,--,-8136,--,-7174,--,2560,--,-1568,--,-3267,--,-2303,--,727,--,833,--,-2905,--,-1742,--,-1303,--,-3155,--,-2756,--,-1725,--,-880,0,-14,-658,0,-315,-570, 
 经营性应收项目的减少(万元),-541,--,-72706,--,666,--,-28275,--,-12501,--,-10317,--,-3129,--,-5149,--,1336,--,-4274,--,-2205,--,1751,--,1708,--,-9531,--,-7928,--,-9861,--,-6538,--,-6732,0,-4294,722,0,-1451,-994, 
 经营性应付项目的增加(万元),200,--,50867,--,-9524,--,21739,--,10409,--,514,--,1469,--,6114,--,4195,--,1499,--,-322,--,1509,--,1700,--,3954,--,4318,--,3895,--,2272,--,3308,0,2451,-1739,0,1193,766, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 其他(万元),644,--,5225,--,244,--,-598,--,23,--,-263,--,111,--,-177,--,-56,--,69,--,192,--,-97,--,-216,--,--,--,-91,--,-33,--,-64,--,-40,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),16308,--,17699,--,5055,--,18935,--,8457,--,10384,--,3096,--,13307,--,10874,--,11864,--,4912,--,13924,--,7859,--,4255,--,-1398,--,-80,--,-1625,--,2820,0,1263,1797,0,2684,1581, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0, 
 现金的期末余额(万元),30406,43812,30513,32637,39109,30799,30443,31309,25293,25847,24271,31040,30848,38796,32792,34435,40807,44353,37533,42209,40163,43376,48287,54167,55939,57036,55414,56486,57946,66104,72218,71387,73188,77185,79013,6147,6238,6474,5057,2935,1342, 
 现金的期初余额(万元),30513,30513,30443,30443,30443,30443,24271,24271,24271,24271,32792,32792,32792,32792,37533,37533,37533,37533,48287,48287,48287,48287,55414,55414,55414,55414,72218,72218,72218,72218,79013,79013,79013,79013,6474,6474,6474,2935,2935,1342,641, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-107,13298,70,2194,8666,356,6172,7038,1022,1576,-8521,-1752,-1944,6004,-4741,-3098,3274,6820,-10754,-6078,-8124,-4911,-7127,-1247,525,1622,-16804,-15732,-14272,-6113,-6796,-7626,-5825,-1829,72540,-326,-235,3538,2122,1593,701, 

