 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),870,5384,3760,2482,1268,4714,3701,2337,659,5690,4403,2232,1044,6558,4964,3519,2069,4812,3203,1965,430,2560,1861,1332,372,4763,3581,3064,2632,1606, 
 收到的其他与经营活动有关的现金(万元),2301,16800,14831,6949,1138,17038,5375,4360,2934,43206,4335,1055,753,3650,3212,2416,151,1780,2257,2289,514,2556,2611,2548,795,2342,1744,211,671,681, 
 经营活动现金流入小计(万元),30315,343343,248505,170394,44373,293472,187747,138400,49806,170049,95571,40511,20450,82125,61118,41320,17596,66679,49126,39540,13201,39150,31534,22855,8444,68758,52057,62200,41033,27005, 
 购买商品、接受劳务支付的现金(万元),29243,281972,218970,166450,38629,213603,160204,117885,50786,89644,65610,20404,12518,56396,48543,31294,14806,43231,39855,27655,7210,29530,19853,12806,5836,52517,29471,46508,33356,19966, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5665,20699,15587,9525,5143,16887,12568,8745,4962,15948,12374,8108,4567,14262,10187,6362,3343,11126,8370,5927,3150,10387,7745,5650,3228,9551,5527,5675,3036,2649, 
 支付的各项税费(万元),1983,9215,8332,6274,3572,13951,15288,10387,3364,2401,1870,1325,904,1178,967,757,375,568,1553,1148,582,2800,2315,1942,353,2402,2021,613,230,123, 
 支付的其他与经营活动有关的现金(万元),4855,22837,19754,13093,5511,24143,17250,10548,8449,47754,12139,18390,2875,14176,11318,8063,2925,8693,5876,3506,1408,5584,7093,5262,3417,8860,6481,7326,4394,3353, 
 经营活动现金流出小计(万元),41745,334723,262642,195342,52855,268584,205309,147565,67561,155747,91992,48227,20864,86013,71015,46476,21450,63619,55654,38236,12350,48302,37006,25660,12834,73329,43500,60123,41016,26091, 
 经营活动产生的现金流量净额(万元),-11430,8620,-14137,-24948,-8481,24888,-17563,-9165,-17756,14302,3578,-7716,-414,-3888,-9897,-5156,-3854,3061,-6528,1303,851,-9152,-5472,-2805,-4391,-4572,8557,2078,17,913, 
 收回投资所收到的现金(万元),--,4750,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,9520,--,--, 
 取得投资收益所收到的现金(万元),--,163,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,40,0,0,0,--,11,--,--,2,2,1,1,22,17,15,2,67,11,11,1,23,12,12,4,3,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,50,--,--,--,5583,4278,2278,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1466,--,--,--,1832,0,--,--,15721,--,--,--,--,--,--,--,500,--,--,--,300,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,6419,500,500,0,1832,11,0,0,15773,2,1,1,5605,4295,2294,2,867,11,11,1,323,12,12,4,3,0,9541,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8898,69928,60085,47039,7789,23708,3145,1724,1181,42180,15381,1218,742,3461,2768,1669,362,1340,109,96,57,323,304,261,138,9316,4441,1642,272,650, 
 投资所支付的现金(万元),--,--,--,--,--,4250,500,500,500,500,3945,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9520,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,309,--,--,9236,9236,4236,--,9734,-10353,--,--,7421,6718,--,--,--,--,--,--,--,--,--,--,--,--,2851,2651,--, 
 支付的其他与投资活动有关的现金(万元),--,1650,--,--,--,4690,5000,--,--,442,11081,441,141,203,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8898,71578,60394,47039,7789,41884,17881,6460,1681,52856,20053,1659,883,11085,9690,1669,362,1340,109,96,57,323,304,261,138,9316,4441,14013,2923,650, 
 投资活动产生的现金流量净额(万元),-8898,-65159,-59894,-46539,-7789,-40052,-17870,-6460,-1681,-37083,-20052,-1658,-882,-5480,-5394,625,-360,-473,-98,-85,-55,0,-292,-249,-134,-9314,-4441,-4472,-2923,-650, 
 吸收投资收到的现金(万元),--,--,--,--,--,84461,84701,78400,--,--,--,--,--,480,480,--,--,2299,2250,--,--,35860,35860,35860,--,--,--,11585,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,480,480,--,--,2299,2250,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),51625,192789,160356,119374,37492,115283,69915,45828,20666,84614,56448,19467,10921,61612,45743,21051,1850,40451,47415,35364,16048,24945,12000,6000,6000,17220,7720,15507,6644,7409, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),20173,43091,47403,32351,1154,53757,51997,38065,56426,37375,6363,2069,1042,511,420,406,--,1305,986,--,--,85,--,--,--,--,--,544,4248,920, 
 筹资活动现金流入小计(万元),71798,235879,207759,151725,38646,253501,206613,162293,77092,121989,62811,21536,11963,62603,46643,21457,1850,44055,50651,35364,16048,60889,47860,41860,6000,17220,7720,27636,10892,8329, 
 偿还债务支付的现金(万元),49706,128988,91721,47035,22504,93302,67814,47187,22802,66966,45368,17684,8886,52869,29819,16569,905,44842,36352,33852,14382,14001,6006,--,--,5559,5520,12507,5836,7578, 
 分配股利、利润或偿付利息所支付的现金(万元),3067,23248,19185,14272,2618,10303,7973,5621,2322,6672,1607,1334,456,1911,1482,767,358,2575,5704,4780,422,1702,1124,763,353,668,349,3153,5,3, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),18173,63887,63795,41144,5743,55140,28096,23283,32635,32993,4674,1018,1018,3635,139,95,--,--,--,--,--,1233,279,279,--,--,--,3041,2458,1449, 
 筹资活动现金流出小计(万元),70946,216122,174701,102451,30865,158745,103882,76091,57759,106630,51650,20036,10360,58415,31440,17432,1263,47416,42055,38631,14805,16936,7409,1042,353,6227,5869,18701,8299,9030, 
 筹资活动产生的现金流量净额(万元),852,19757,33058,49274,7781,94755,102731,86202,19333,15359,11162,1500,1603,4188,15203,4025,587,-3361,8595,-3267,1243,43954,40451,40818,5647,10993,1851,8935,2593,-701, 
 汇率变动对现金及现金等价物的影响(万元),-502,-187,-205,32,-122,-378,-518,-522,-511,35,330,173,21,230,444,286,164,-337,-372,-292,-113,-17,70,48,-6,49,37,-409,-31,-11, 
 现金及现金等价物净增加额(万元),-19978,-36969,-41177,-22181,-8612,79214,66780,70055,-615,-7387,-4982,-7701,328,-4950,355,-220,-3462,-1111,1598,-2342,1927,34785,34758,37812,1116,-2844,6003,6133,-345,-449, 
 加:期初现金及现金等价物余额(万元),67446,104416,104416,104416,104416,25202,25202,25202,25202,32589,32968,32589,32589,37538,37538,37538,37538,38649,39623,39623,39623,3864,3864,3864,3864,6708,6708,575,920,1369, 
 期末现金及现金等价物余额(万元),47468,67446,63238,82235,95803,104416,91982,95257,24587,25202,27986,24887,32917,32589,37893,37318,34076,37538,41221,37282,41550,38649,38622,41676,4980,3864,12711,6708,575,920, 
 净利润(万元),--,31364,--,22567,--,31246,--,12255,--,13624,--,-740,--,615,--,2928,--,2012,--,1106,--,583,--,335,--,5732,5780,5568,2593,1900, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4853,--,2872,--,5518,--,51,--,4925,--,224,--,263,--,--,--,792,--,0,--,531,--,0,--,137,--,-20,65,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13851,--,6627,--,11825,--,4802,--,4616,--,512,--,857,--,350,--,722,--,330,--,683,--,121,--,502,--,218,185,--, 
 无形资产摊销(万元),--,297,--,137,--,244,--,120,--,213,--,107,--,117,--,-125,--,170,--,77,--,167,--,82,--,93,--,1,0,--, 
 长期待摊费用摊销(万元),--,1918,--,1257,--,1884,--,461,--,1942,--,767,--,1140,--,478,--,1052,--,93,--,889,--,417,--,565,--,628,554,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-20,--,-19,--,-2,--,6,--,18,--,0,--,26,--,38,--,3,--,7,--,16,--,14,--,-1,--,0,0,--, 
 固定资产报废损失(万元),--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,13777,--,6450,--,10174,--,5196,--,4763,--,1122,--,1673,--,135,--,508,--,529,--,1380,--,763,--,668,--,153,5,--, 
 投资损失(万元),--,-34,--,--,--,--,--,--,--,-143,--,--,--,-642,--,-639,--,--,--,--,--,--,--,0,--,--,--,-21,--,--, 
 递延所得税资产减少(万元),--,228,--,27,--,-323,--,-5,--,127,--,-17,--,-30,--,--,--,-56,--,--,--,3,--,0,--,-14,--,1,-15,--, 
 递延所得税负债增加(万元),--,-12,--,-10,--,-7,--,-99,--,-144,--,219,--,-256,--,39,--,-20,--,12,--,88,--,-159,--,507,--,109,574,--, 
 存货的减少(万元),--,-14352,--,-2482,--,-6138,--,27200,--,-37115,--,1909,--,-7621,--,-2195,--,-7843,--,-2980,--,-4971,--,-206,--,-807,-6148,-6028,-1824,8146, 
 经营性应收项目的减少(万元),--,23146,--,-46156,--,-79810,--,-88510,--,-54791,--,-13238,--,-1802,--,117,--,-3422,--,-1617,--,-11340,--,-4491,--,1023,-723,-1101,-1438,4330, 
 经营性应付项目的增加(万元),--,-66408,--,-16220,--,50276,--,29356,--,76267,--,1418,--,1772,--,-6283,--,9144,--,3746,--,2820,--,-1176,--,-12977,6371,2571,-682,-10631, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,1494,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8620,--,-24948,--,24888,--,-9165,--,14302,--,-7716,--,-3888,--,-5156,--,3061,--,1303,--,-9152,--,-2805,--,-4572,8557,2078,17,913, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),47468,67446,63238,82235,95803,104416,91982,95257,24587,25202,27986,24887,32917,32589,37893,37318,34076,37538,41221,37282,41550,38649,38622,41676,4980,3864,12711,6708,575,920, 
 现金的期初余额(万元),67446,104416,104416,104416,104416,25202,25202,25202,25202,32589,32968,32589,32589,37538,37538,37538,37538,38649,39623,39623,39623,3864,3864,3864,3864,6708,6708,575,920,1369, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19978,-36969,-41177,-22181,-8612,79214,66780,70055,-615,-7387,-4982,-7701,328,-4950,355,-220,-3462,-1111,1598,-2342,1927,34785,34758,37812,1116,-2844,6003,6133,-345,-449, 

