 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 投资活动现金流入小计(万元),7650,40312,20063,12990,6653,49981,29835,21161,9584,35314,25347,16388,13072,29512,25461,13131,9564,10526,3073,1,94,67,37, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7,49,37,32,18,136,107,2,--,2652,2694,567,2,16,16,10,8,70,70,3689,902,281,97, 
 投资所支付的现金(万元),4080,40460,18200,12100,4200,55084,33752,14452,7042,41000,21500,14500,12900,34476,25000,16000,7490,20300,12900,--,102,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,108,121,121,--,9137,8239,8239,8239,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,300,300,300,0,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4087,40509,18237,12132,4218,55327,33980,14575,7042,53088,32733,23606,21141,34492,25016,16010,7498,20370,12970,3689,1004,281,97, 
 投资活动产生的现金流量净额(万元),3563,-197,1826,858,2435,-5347,-4145,6585,2542,-17774,-7386,-7218,-8069,-4980,446,-2878,2066,-9845,-9897,-3688,-910,-214,-60, 
 吸收投资收到的现金(万元),--,--,--,--,--,140,60,60,--,120,120,120,--,17880,17880,--,--,--,--,--,1092,50,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,140,60,60,--,120,120,120,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,824,824,824,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,964,884,884,0,120,120,120,0,17880,17880,0,0,0,0,0,1092,50,0, 
 偿还债务支付的现金(万元),--,400,400,400,400,424,24,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,609,609,578,1,660,653,611,--,747,747,696,--,600,600,600,600,600,600,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,522,112,46,45,90,90,138,155,--,--, 
 筹资活动现金流出小计(万元),0,1009,1009,978,401,1084,677,634,0,747,747,696,0,1122,712,646,645,690,690,138,155,0,0, 
 筹资活动产生的现金流量净额(万元),0,-1009,-1009,-978,-401,-120,207,249,0,-627,-627,-576,0,16758,17168,-646,-645,-690,-690,-138,937,50,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),445,-1173,-950,-1243,144,-2274,-3523,7552,645,-15088,-7418,-7630,-7484,18931,16270,-4832,591,-9199,-11857,2787,3646,3958,2555, 
 加:期初现金及现金等价物余额(万元),9313,10486,10486,10486,10486,12760,12760,12760,12760,27848,27554,27554,27554,6657,6657,6657,7621,15857,15857,13070,9424,5466,2911, 
 期末现金及现金等价物余额(万元),9758,9313,9536,9243,10630,10486,9237,20311,13405,12760,20136,19924,20070,25588,22928,1825,8212,6657,3999,15857,13070,9424,5466, 
 净利润(万元),--,-2310,--,-143,--,1578,--,2096,--,3592,--,1573,--,3733,--,2031,--,4562,--,6538,5365,3433,2554, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,32,--,109,--,62,--,44,--,152,--,41,--,-223,--,359,--,433,--,125,71,-35,32, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,337,--,147,--,303,--,148,--,294,--,147,--,307,--,156,--,327,--,381,259,177,112, 
 无形资产摊销(万元),--,353,--,98,--,314,--,133,--,142,--,21,--,4,--,2,--,8,--,11,8,5,0, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-41,--,-41,--,3,--,0,--,1,--,0,--,0,--,0,--,0,--,1,12,0,4, 
 固定资产报废损失(万元),--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,0,--,8,--,22,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-1201,--,-547,--,-644,--,-404,--,-822,--,-408,--,-641,--,-322,--,-211,--,--,-9,-67,-37, 
 递延所得税资产减少(万元),--,-564,--,-455,--,-215,--,-4,--,-79,--,-63,--,100,--,-26,--,183,--,-222,65,-62,-61, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存货的减少(万元),--,338,--,-129,--,262,--,-187,--,-394,--,-20,--,-6,--,-306,--,242,--,-442,-0,0,0, 
 经营性应收项目的减少(万元),--,-2725,--,-2550,--,-638,--,-368,--,-125,--,-930,--,5338,--,-1758,--,-4531,--,-1298,-1728,541,-650, 
 经营性应付项目的增加(万元),--,4421,--,2379,--,52,--,-747,--,552,--,-199,--,-1459,--,-1445,--,323,--,1496,-423,130,660, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1392,--,--,--,2093,--,--,--,--,--,--,--,--,--,--,--,--,--,23,--,--,--, 
 经营活动产生现金流量净额(万元),--,33,--,-1123,--,3194,--,717,--,3313,--,163,--,7153,--,-1308,--,1335,--,6612,3620,4121,2615, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9758,9313,9536,9243,10630,10486,9237,20311,13405,12760,20136,19924,20070,25588,22928,345,8212,6557,3999,15857,13070,9424,5466, 
 现金的期初余额(万元),9313,10486,10486,10486,10486,12760,12760,12760,12760,27848,27554,27554,27554,6557,6657,6557,7621,15857,15857,13070,1064,5466,2911, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1480,--,100,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,100,--,--,--,--,8360,--,--, 
 现金及现金等价物的净增加额(万元),445,-1173,-950,-1243,144,-2274,-3523,7552,645,-15088,-7418,-7630,-7484,18931,16270,-4832,591,-9199,-11857,2787,3646,3958,2555, 

