 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 支付给职工以及为职工支付的现金(万元),7592,26962,20226,13712,6888,24764,17885,11970,6157,19644,13616,8894,4931,13651,9489,6661,10157,7159,4797, 
 支付的各项税费(万元),818,2649,1638,1221,916,1782,1587,1374,893,1615,1799,1400,729,1379,1460,1071,1321,690,667, 
 支付的其他与经营活动有关的现金(万元),3183,6577,6480,4463,2593,7587,6806,3903,2501,6285,5820,4205,2417,6505,4713,2373,5238,4271,3945, 
 经营活动现金流出小计(万元),19906,61393,41434,27816,13650,55565,41800,29399,18390,46993,33270,22314,13792,41511,30205,21014,30967,25057,19958, 
 经营活动产生的现金流量净额(万元),-13825,821,-15814,-15500,-9740,-6377,-22577,-20440,-14794,-3244,-20410,-15868,-10353,936,-13292,-10749,683,3471,1562, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,800,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,1,--,--,--,--,--,--,--,0,0,0,2,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,100,--,--,--,576,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,100,0,0,0,577,0,0,0,0,0,0,0,0,0,0,2,800,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3414,11000,9163,5972,4391,5213,2965,751,266,1524,281,171,86,3953,3446,3387,153,169,302, 
 投资所支付的现金(万元),400,400,200,200,200,1350,--,--,--,--,--,--,--,--,--,--,--,800,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,856,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3814,11400,9363,6172,4591,6563,2965,751,266,1524,281,171,86,3953,3446,3387,153,1825,302, 
 投资活动产生的现金流量净额(万元),-3814,-11300,-9363,-6172,-4591,-5986,-2965,-751,-266,-1524,-281,-171,-86,-3953,-3446,-3387,-151,-1025,-302, 
 吸收投资收到的现金(万元),1000,500,350,150,--,8369,8393,828,--,15214,15214,15214,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13350,41000,35100,27750,13262,25700,18900,16100,11000,25000,20600,11500,4300,16800,12500,9000,11000,9400,4506, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--, 
 筹资活动现金流入小计(万元),14350,41500,35450,27900,13262,34069,27293,16928,11000,40214,35814,26714,4300,17000,12500,9000,11000,9400,4506, 
 偿还债务支付的现金(万元),7350,25150,12250,7900,7000,24300,11600,8600,3500,21800,11900,5800,2000,13500,6000,3500,9900,8343,2848, 
 分配股利、利润或偿付利息所支付的现金(万元),215,2008,1440,1080,128,2230,1947,1730,171,890,559,341,121,739,485,269,380,377,121, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,16,--,--,--,65,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,95,85,85,--,--,--,--,--,556,--,--,--,53,--,--,74,130,200, 
 筹资活动现金流出小计(万元),7565,27253,13776,9066,7128,26530,13547,10330,3671,23246,12459,6141,2121,14292,6485,3769,10354,8851,3169, 
 筹资活动产生的现金流量净额(万元),6785,14247,21674,18834,6135,7538,13745,6598,7329,16968,23355,20573,2179,2708,6015,5231,646,549,1338, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-10854,3769,-3503,-2838,-8197,-4825,-11796,-14592,-7731,12200,2664,4534,-8261,-308,-10723,-8905,1177,2996,2598, 
 加:期初现金及现金等价物余额(万元),22425,18331,18331,18331,18331,23156,23156,23156,23156,10956,10956,10956,10956,11264,11464,11264,10087,7091,4493, 
 期末现金及现金等价物余额(万元),11571,22099,14828,15493,10134,18331,11359,8563,15425,23156,13620,15490,2695,10956,741,2359,11264,10087,7091, 
 净利润(万元),--,3281,--,-1178,--,3099,--,-1314,--,3904,--,-1231,-2083,3758,--,-1428,3489,2595,2150, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1040,--,491,--,1544,--,398,--,1098,--,151,7,355,--,186,356,299,151, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,940,--,431,--,538,--,231,--,332,--,132,65,202,--,92,185,224,159, 
 无形资产摊销(万元),--,144,--,50,--,95,--,37,--,90,--,43,16,77,--,42,21,14,1, 
 长期待摊费用摊销(万元),--,11,--,6,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,1,-1,4,-0, 
 固定资产报废损失(万元),--,--,--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1026,--,485,--,881,--,470,--,838,--,341,121,739,--,288,380,377,121, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-592,--,-252,--,-544,--,-252,--,-199,--,-251,-346,-28,--,-261,-84,-6,2, 
 递延所得税负债增加(万元),--,-3,--,-1,--,-3,--,-1,--,-3,--,-1,-1,-19,--,-2,-5,-3,--, 
 存货的减少(万元),--,-12598,--,-7589,--,-2478,--,-5020,--,-5182,--,-4241,-6011,-2815,--,-8012,-1039,-1145,-1464, 
 经营性应收项目的减少(万元),--,6652,--,-7549,--,-11030,--,-9485,--,-9497,--,-8199,-2758,-2883,--,-3123,-5452,-3413,-1294, 
 经营性应付项目的增加(万元),--,147,--,-1234,--,109,--,-5597,--,5458,--,-2777,519,1832,--,1292,3213,4631,2105, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,773,--,840,--,1408,--,92,--,-82,--,165,117,-283,--,175,-380,-106,-369, 
 经营活动产生现金流量净额(万元),--,821,--,-15500,--,-6377,--,-20440,--,-3244,--,-15868,-10353,936,--,-10749,683,3471,1562, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11571,22099,14828,15493,10134,18331,11359,8563,15425,23156,13620,15490,2695,10956,741,2359,11264,10087,7091, 
 现金的期初余额(万元),22425,18331,18331,18331,18331,23156,23156,23156,23156,10956,10956,10956,10956,11264,11464,11264,10087,7091,4493, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10854,3769,-3503,-2838,-8197,-4825,-11796,-14592,-7731,12200,2664,4534,-8261,-308,-10723,-8905,1177,2996,2598, 

