 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 收到其他与筹资活动有关的现金(万元),1556,867,--,--,--,--,164,--,--,--,973, 
 筹资活动现金流入小计(万元),5756,3867,0,12730,2600,2600,2764,5415,2000,2300,3473, 
 偿还债务支付的现金(万元),2600,2600,2600,2400,2400,2400,1600,4000,2900,1900,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),451,389,11,161,128,94,43,627,185,917,696, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),462,347,394,844,603,419,--,350,342,203,--, 
 筹资活动现金流出小计(万元),3513,3336,3005,3405,3131,2913,1643,4976,3427,3020,1696, 
 筹资活动产生的现金流量净额(万元),2243,531,-3005,9325,-531,-313,1121,439,-1427,-720,1777, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11332,-11440,-6205,12204,-1594,-2504,-5817,2535,-1864,-226,1586, 
 加:期初现金及现金等价物余额(万元),18754,18754,18754,6550,6550,6550,6681,4015,5879,6104,4518, 
 期末现金及现金等价物余额(万元),7423,7314,12549,18754,4955,4046,864,6550,4015,5879,6104, 
 净利润(万元),--,1514,--,4302,1933,560,--,2916,2454,1693,1580, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1315,--,1476,619,427,--,513,557,196,-14, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,79,--,154,116,77,--,235,217,206,122, 
 无形资产摊销(万元),--,8,--,17,12,8,--,1,20,20,15, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,1,1,1,--,0,0,0,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-93,--,-112,-66,-25,--,29,36,22,62, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,63, 
 递延所得税资产减少(万元),--,-221,--,-262,-81,-42,--,-97,-46,-26,-32, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2150,--,-1501,-701,-319,--,1133,-7249,-2245,-4020, 
 经营性应收项目的减少(万元),--,-16281,--,-7535,-7450,-5133,--,-7223,-8288,-3758,3676, 
 经营性应付项目的增加(万元),--,665,--,7102,4816,2813,--,4670,12102,4304,-1290, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-500,-171,--,--,116,--,--,--, 
 经营活动产生现金流量净额(万元),--,-10863,--,3142,-971,-1634,--,2294,-197,412,164, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7423,--,12549,18754,4955,--,864,6550,4015,5879,6104, 
 现金的期初余额(万元),18754,--,18754,6550,6550,--,6681,4015,5879,6104,4518, 
 现金等价物的期末余额(万元),--,7314,--,--,--,4046,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,18754,--,--,--,6550,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11332,-11440,-6205,12204,-1594,-2504,-5817,2535,-1864,-226,1586, 

