 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2761,8738,5703,3681,1505,5297,4174,2732,1332,4958,3694,2341,1124,4418,3478,2315,1163,3687,2818,1934,915,3185,2608,2343,1487, 
 支付的各项税费(万元),634,3215,1989,1248,515,1162,932,789,186,1224,1072,920,694,2238,1871,1382,706,2391,1728,1336,760,2330,2153,1844,922, 
 支付的其他与经营活动有关的现金(万元),2476,4485,3414,1974,1136,2106,1267,827,376,2158,1971,1600,1074,1997,2492,1627,719,1836,1588,1361,455,2412,2118,1598,1541, 
 经营活动现金流出小计(万元),13665,70604,38002,24536,3799,14114,10108,8385,2612,12346,9548,7057,4553,18279,13092,8006,5579,12055,14499,7914,2800,13841,12144,11379,7630, 
 经营活动产生的现金流量净额(万元),-5206,3896,1349,1276,530,-1801,-1312,-3041,-545,4098,363,-934,-2231,-3888,-3177,306,-2464,2166,-2770,149,699,2934,3036,2707,2135, 
 收回投资所收到的现金(万元),--,122,122,122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,21,20,20,--,474,--,--,--,48,48,7,0,51,51,51,16,115,47,38,--,106,504,15,259, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,4619,--,--,--,--,--,--,--,--,--,--,0,--,250,250,100,15,--,--,--,--,--,2680,1224, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,4762,142,142,0,474,0,0,0,48,48,7,0,51,301,301,116,130,47,38,0,106,504,2695,1483, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),65,405,285,177,136,1381,43,37,19,2386,1603,1167,503,3283,3221,2617,1154,5971,1578,922,160,4359,3145,2868,2219, 
 投资所支付的现金(万元),38701,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,7,228,--,--,--,--,--,--,--,--,--,--,--,--,302,--,--,--,759,--,1498,3331, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38765,405,285,184,363,1381,43,37,19,2386,1603,1167,503,3283,3221,2617,1154,6273,1578,922,160,5117,3145,4366,5586, 
 投资活动产生的现金流量净额(万元),-38765,4358,-142,-42,-363,-908,-43,-37,-19,-2338,-1555,-1160,-502,-3232,-2920,-2316,-1038,-6144,-1531,-884,-160,-5011,-2641,-1672,-4104, 
 吸收投资收到的现金(万元),39165,--,--,--,--,--,--,--,--,--,--,--,--,14919,14919,--,--,--,--,--,--,--,--,1600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2000,25550,8986,6986,--,21150,12600,6600,3600,24550,19593,16600,14600,30232,19964,13900,11932,21792,13883,8000,5000,10100,10450,24850,10813, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,2688,1780,1780,1780,250,--,--,--,1020,825,345,300,--,220,--,530, 
 筹资活动现金流入小计(万元),41165,25550,8986,6986,0,21150,12600,6600,3600,27238,21373,18380,16380,45401,34883,13900,11932,22812,14708,8345,5300,10100,10670,26450,11343, 
 偿还债务支付的现金(万元),2625,23050,10875,8250,625,20650,15075,8850,6225,21601,15651,11651,9651,31423,21842,12842,8950,15250,9182,6180,3950,6630,8920,23930,7913, 
 分配股利、利润或偿付利息所支付的现金(万元),381,1424,1075,750,427,1483,1364,997,377,2405,2086,1723,330,1675,1174,834,447,2218,1880,1568,1304,1803,1951,1324,792, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,832,--,128,--,--,400,839,--,--,0,2199,74,--,355,830,300,305,300,--,70,206,432, 
 筹资活动现金流出小计(万元),3006,24474,11950,9832,1052,22262,16439,9847,7002,24844,17736,13374,9981,35297,23091,13676,9751,18298,11362,8053,5554,8433,10941,25460,9138, 
 筹资活动产生的现金流量净额(万元),38159,1076,-2964,-2846,-1052,-1112,-3839,-3247,-3402,2394,3636,5006,6399,10104,11793,224,2181,4514,3346,292,-254,1667,-271,990,2205, 
 汇率变动对现金及现金等价物的影响(万元),-221,-622,-164,-71,-4,21,4,3,-0,6,2,-1,-0,-1,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6033,8707,-1921,-1683,-889,-3799,-5189,-6322,-3965,4160,2446,2911,3665,2983,5695,-1787,-1321,536,-956,-443,286,-410,124,2025,237, 
 加:期初现金及现金等价物余额(万元),15370,6663,11288,11259,6663,10462,10462,10462,10462,6301,6301,6301,6301,3319,3319,3319,3319,2783,2783,2783,2783,3193,3069,1044,807, 
 期末现金及现金等价物余额(万元),9337,15370,9367,9577,5774,6663,5273,4140,6496,10462,8748,9213,9967,6301,9014,1532,1997,3319,1827,2340,3068,2783,3193,3069,1044, 
 净利润(万元),--,6767,--,3196,--,230,--,154,--,395,--,816,--,2872,--,--,536,3496,--,--,641,3548,3713,3081,1913, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,208,--,-456,--,164,--,186,--,-195,--,-181,--,248,--,--,74,154,--,--,53,103,-6,-34,220, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3190,--,1451,--,2398,--,1189,--,1851,--,931,--,1402,--,--,328,1292,--,--,325,1319,1125,916,853, 
 无形资产摊销(万元),--,650,--,151,--,218,--,78,--,140,--,67,--,116,--,--,23,75,--,--,15,56,61,44,8, 
 长期待摊费用摊销(万元),--,786,--,377,--,648,--,315,--,515,--,228,--,287,--,--,60,197,--,--,45,162,129,114,108, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,9,--,8,--,-76,--,-88,--,2,--,25,--,-22,--,--,1,-32,--,--,--,15,-165,-4,46, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1606,--,617,--,1129,--,617,--,1313,--,846,--,1606,--,--,460,1218,--,--,304,1053,951,582,469, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-750,--,-78,--,-301,--,-92,--,-317,--,-165,--,-96,--,--,-164,-34,--,--,1,-2,1,-1,-26, 
 递延所得税负债增加(万元),--,-61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4871,--,20,--,-574,--,322,--,-2155,--,-813,--,-1232,--,--,-63,-427,--,--,-49,245,-90,-1482,45, 
 经营性应收项目的减少(万元),--,8663,--,17235,--,-6743,--,-4444,--,7976,--,-1152,--,-5021,--,--,2143,-5063,--,--,-1442,-3583,-2419,-263,-1301, 
 经营性应付项目的增加(万元),--,-12302,--,-21244,--,1107,--,-1278,--,-5421,--,-1535,--,-4048,--,--,-5863,1289,--,--,808,18,-265,-245,-199, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3896,--,1276,--,-1801,--,-3041,--,4098,--,-934,--,-3888,--,--,-2464,2166,--,--,699,2934,3036,2707,2135, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9337,15370,9367,9577,5774,6663,5273,4140,6496,10462,8748,9213,9967,6301,9014,1532,1997,3319,1827,2340,3068,2783,3193,3069,1044, 
 现金的期初余额(万元),15370,6663,11288,11259,6663,10462,10462,10462,10462,6301,6301,6301,6301,3319,3319,3319,3319,2783,2783,2783,2783,3193,3069,1044,807, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6033,8707,-1921,-1683,-889,-3799,-5189,-6322,-3965,4160,2446,2911,3665,2983,5695,-1787,-1321,536,-956,-443,286,-410,124,2025,237, 

