 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 筹资活动现金流出小计(万元),1189,1125,38,7174,362,266,579,1243,2826,181, 
 筹资活动产生的现金流量净额(万元),-1082,-1019,68,20449,-362,-266,-579,6667,7174,319, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-2,-1,-1,--,1,0,-0, 
 现金及现金等价物净增加额(万元),-15762,-12207,-11738,24317,-1529,1981,-2052,-98,1260,986, 
 加:期初现金及现金等价物余额(万元),28132,28132,28132,3815,3815,3815,3815,3913,2653,1667, 
 期末现金及现金等价物余额(万元),12370,15925,16394,28132,2286,5796,1763,3815,3913,2653, 
 净利润(万元),--,2133,--,5536,--,2458,--,5003,3386,2182, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-212,--,510,--,91,--,216,134,-170, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,368,--,614,--,315,--,246,258,253, 
 无形资产摊销(万元),--,66,--,127,--,62,--,92,90,89, 
 长期待摊费用摊销(万元),--,20,--,30,--,15,--,32,27,9, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-8,--,47,--,47,--,82,5,14, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,44,--,490,--,239,--,113,147,296, 
 投资损失(万元),--,-77,--,-4,--,-4,--,-85,-40,-3, 
 递延所得税资产减少(万元),--,31,--,65,--,110,--,-304,486,318, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-354,--,869,--,575,--,-1638,-241,308, 
 经营性应收项目的减少(万元),--,-1760,--,-1629,--,-948,--,-6073,-6569,1088, 
 经营性应付项目的增加(万元),--,3177,--,-920,--,343,--,-648,2535,840, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-9,--,-17,--,-9,--,-4,--,--, 
 经营活动产生现金流量净额(万元),--,3419,--,5718,--,3296,--,-2969,218,5224, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12370,15925,16394,28132,2286,5796,1763,3815,3913,2653, 
 现金的期初余额(万元),28132,28132,28132,3815,3815,3815,3815,3913,2653,1667, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15762,-12207,-11738,24317,-1529,1981,-2052,-98,1260,986, 

