 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,6,6,22,8,71,2256,25, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),50,50,174,158,81,81,--,329,5039, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1552,1550,181,164,1144,89,1908,4778,5704, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2404,1622,5377,4378,2144,1103,2293,2272,9632, 
 投资所支付的现金(万元),1500,1500,--,--,1000,--,1830,4891,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,2273,2273,5742,--,--, 
 支付的其他与投资活动有关的现金(万元),2300,2300,--,--,--,--,--,--,5650, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6204,5422,5377,4378,5417,3376,9865,7163,16282, 
 投资活动产生的现金流量净额(万元),-4652,-3873,-5196,-4214,-4274,-3287,-7957,-2385,-10578, 
 吸收投资收到的现金(万元),30180,--,--,--,--,--,--,7141,2648, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,1840, 
 取得借款收到的现金(万元),10750,8400,15250,14200,6500,5000,8000,6000,17080, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6300,6300,--,--,--,--,--,4900,7645, 
 筹资活动现金流入小计(万元),47230,14700,15250,14200,6500,5000,8000,18041,27373, 
 偿还债务支付的现金(万元),10000,8500,10500,7500,13025,5625,9550,6305,17380, 
 分配股利、利润或偿付利息所支付的现金(万元),6211,6213,389,269,610,360,560,7909,3296, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10561,4595,110,110,100,--,--,4752,7944, 
 筹资活动现金流出小计(万元),26771,19308,10999,7879,13735,5985,10110,18966,28620, 
 筹资活动产生的现金流量净额(万元),20459,-4608,4251,6321,-7235,-985,-2110,-925,-1247, 
 汇率变动对现金及现金等价物的影响(万元),-326,-165,597,290,301,39,2,-17,7, 
 现金及现金等价物净增加额(万元),24196,-4788,6951,8725,3600,3231,-6625,7201,-810, 
 加:期初现金及现金等价物余额(万元),14446,14446,7494,7494,3894,3894,10518,3318,4128, 
 期末现金及现金等价物余额(万元),38641,9657,14446,16219,7494,7124,3894,10518,3318, 
 净利润(万元),--,4164,6094,--,8670,--,4379,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,179,110,--,1691,--,177,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,993,1905,--,1924,--,1771,--,--, 
 无形资产摊销(万元),--,393,814,--,781,--,726,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,110,--,128,--,80,--,--, 
 固定资产报废损失(万元),--,--,--,--,37,--,--,--,--, 
 公允价值变动损失(万元),--,26,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,497,-189,--,260,--,588,--,--, 
 投资损失(万元),--,--,--,--,-41,--,-7,--,--, 
 递延所得税资产减少(万元),--,-25,-5,--,26,--,-37,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1163,-1768,--,-3949,--,-2470,--,--, 
 经营性应收项目的减少(万元),--,-1785,2763,--,-77,--,-3360,--,--, 
 经营性应付项目的增加(万元),--,-1747,-2532,--,2657,--,1595,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,2701,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3857,7300,--,14807,--,3440,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38641,9657,14446,16219,7494,7124,3894,10518,3318, 
 现金的期初余额(万元),14446,14446,7494,7494,3894,3894,10518,3318,4128, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),24196,-4788,6951,8725,3600,3231,-6625,7201,-810, 

